0,,Latitude,Longitude,Application/Permit Number
698,,47.70008401,-122.30322223,6531113
699,,47.58802859,-122.30414304,6531110
700,,47.5797955,-122.39120847,6531109
701,,47.54797721,-122.37393234,6531108
702,,47.64977278,-122.2783042,6531107
703,,47.64313728,-122.37288061,6531106
704,,47.63519519,-122.37308453,6531102
705,,47.52951095,-122.28396891,6531101
706,,47.70299634,-122.34099637,6531100
707,,47.70299634,-122.34099637,6531100
708,,47.69135375,-122.33779901,6531099
709,,47.62707851,-122.30962133,6531098
710,,47.7154394,-122.34871327,6531097
711,,47.66956033,-122.30101466,6531096
712,,47.5204913,-122.34955711,6531095
713,,47.5204913,-122.34955711,6531095
714,,47.68019122,-122.36120145,6531094
715,,47.7095403,-122.31076415,6531093
716,,47.67083352,-122.28457711,6531092
717,,47.65122,-122.3431944,6531091
718,,47.54080491,-122.28936919,6531090
719,,47.69321871,-122.39048913,6531089
720,,47.66969429,-122.33044398,6531088
721,,47.69851483,-122.33736457,6531087
722,,47.67559554,-122.28612817,6531086
723,,47.68575345,-122.28825249,6531085
724,,47.55724917,-122.28256707,6531081
725,,47.55724868,-122.28268959,6531080
726,,47.70935342,-122.2792422,6531079
727,,47.60896697,-122.31388677,6531078
728,,47.70896155,-122.36174606,6531077
729,,47.72323186,-122.2966701,6531073
730,,47.60139876,-122.32134511,6531070
731,,47.60368886,-122.30950003,6531068
732,,47.60364984,-122.30948827,6531067
733,,47.60372902,-122.30948798,6531065
734,,47.66366962,-122.40266021,6531064
735,,47.62212351,-122.31281804,6531056
736,,47.67385285,-122.32942778,6531054
737,,47.52960976,-122.27154932,6531052
738,,47.68289432,-122.37812059,6531042
739,,47.69599092,-122.3739022,6531038
740,,47.5377135,-122.28040583,6530307
741,,47.65086607,-122.35413557,6531037
742,,47.61890637,-122.34589893,6531023
743,,47.57093102,-122.28764292,6530880
744,,47.60946442,-122.34287174,6530993
745,,47.70886684,-122.32216976,6530991
746,,47.65171739,-122.40928004,6530972
747,,47.60360418,-122.33289294,6530970
748,,47.6501933,-122.37194863,6530961
749,,47.7023389,-122.37976465,6530965
750,,47.71299206,-122.34247157,6530956
751,,47.57344123,-122.40918893,6530953
752,,47.61901199,-122.31183478,6530948
753,,47.51753119,-122.26602085,6530946
754,,47.64934507,-122.38627537,6530943
755,,47.66085949,-122.28577973,6530941
756,,47.60953613,-122.32794469,6530939
757,,47.60953613,-122.32794469,6530942
758,,47.66479661,-122.33576312,6530935
759,,47.61431133,-122.34245444,6530934
760,,47.62422755,-122.35710042,6530929
761,,47.71439212,-122.36313628,6530928
762,,47.69545635,-122.33954668,6530926
763,,47.61449292,-122.3395716,6530924
764,,47.6143853,-122.33872658,6530922
765,,47.51718765,-122.3973189,6530911
766,,47.6834535,-122.28867164,6530906
767,,47.6834535,-122.28867164,6530908
768,,47.54739216,-122.30033264,6530904
769,,47.6143853,-122.33872658,6530900
770,,47.6387337,-122.34357373,6530898
771,,47.58181846,-122.33535751,6530896
772,,47.53254792,-122.2836388,6530884
773,,47.72053558,-122.34740569,6530883
774,,47.68977241,-122.38183783,6530886
775,,47.64288758,-122.30006234,6530882
776,,47.57093102,-122.28764292,6530742
777,,47.59812654,-122.33100061,6530878
778,,47.58161215,-122.31508236,6530876
779,,47.63007613,-122.35855844,6530866
780,,47.5408917,-122.32324539,6530856
781,,47.65501869,-122.31530336,6530849
782,,47.56623924,-122.39250501,6530848
783,,47.60604149,-122.31965707,6530846
784,,47.6728079,-122.37794906,6530844
785,,47.67287564,-122.37795815,6530843
786,,47.56412297,-122.39856537,6530840
787,,47.61174193,-122.32612636,6530838
788,,47.61174193,-122.32612636,6530837
789,,47.51690547,-122.25542101,6530836
790,,47.65318061,-122.34569326,6530835
791,,47.62751838,-122.3617868,6530834
792,,47.66265625,-122.29833522,6530832
793,,47.58653139,-122.33467581,6530831
794,,47.70062044,-122.35094652,6530830
795,,47.55882248,-122.36343703,6530825
796,,47.55881726,-122.36322623,6530823
797,,47.64112866,-122.37102078,6530820
798,,47.62251637,-122.33391663,6530736
799,,47.61489895,-122.32827818,6530593
800,,47.63323214,-122.35939721,6530818
801,,47.65331592,-122.35983635,6530813
802,,47.59544395,-122.33160773,6530805
803,,47.59544395,-122.33160773,6530804
804,,47.72998998,-122.33006825,6530798
805,,47.6732565,-122.38560392,6530803
806,,47.6732565,-122.38560392,6530803
807,,47.63434183,-122.34141149,6530802
808,,47.62902532,-122.33174325,6530799
809,,47.64513766,-122.38943288,6530800
810,,47.66306259,-122.3002169,6530796
811,,47.62677806,-122.34171523,6530792
812,,47.60449295,-122.33804582,6530794
813,,47.67028772,-122.30087538,6530793
814,,47.66067386,-122.27223892,6530791
815,,47.52207533,-122.37105619,6530790
816,,47.54959277,-122.28822252,6530778
817,,47.58122351,-122.32549442,6530777
818,,47.53197266,-122.31223954,6530776
819,,47.67251277,-122.31771264,6530759
820,,47.6645998,-122.31773957,6530762
821,,47.6645998,-122.31773957,6530762
822,,47.66837821,-122.31756839,6530761
823,,47.65821737,-122.31832481,6530768
824,,47.66101649,-122.31812746,6530767
825,,47.63043577,-122.28096872,6530771
826,,47.69396974,-122.33484447,6530770
827,,47.69264584,-122.36674032,6530769
828,,47.60884785,-122.32194221,6530763
829,,47.64835029,-122.33188991,6530753
830,,47.64835029,-122.33188991,6530751
831,,47.6102272,-122.3374679,6530748
832,,47.6852048,-122.37919115,6530749
833,,47.6105508,-122.33467931,6530743
834,,47.6105508,-122.33467931,6530741
835,,47.64908316,-122.33729963,6530744
836,,47.63451652,-122.32506448,6530136
837,,47.67617056,-122.36826451,6530737
838,,47.61070574,-122.34137594,6530735
839,,47.61070574,-122.34137594,6530732
840,,47.66072301,-122.31467156,6530730
841,,47.63662891,-122.31395593,6530729
842,,47.62304677,-122.34079835,6530721
843,,47.65446382,-122.31250511,6530717
844,,47.64932805,-122.35188126,6530713
845,,47.64932805,-122.35188126,6530712
846,,47.67572296,-122.36049161,6530709
847,,47.58071669,-122.40597048,6530711
848,,47.55147041,-122.32833006,6530706
849,,47.6516176,-122.33361582,6530703
850,,47.52263059,-122.26923259,6530702
851,,47.67509018,-122.3702512,6530696
852,,47.67509018,-122.3702512,6530696
853,,47.67509018,-122.3702512,6530696
854,,47.63453589,-122.28761226,6530699
855,,47.65348035,-122.39391259,6530697
856,,47.65348035,-122.39391259,6530697
857,,47.62337416,-122.28751815,6530693
858,,47.60576332,-122.33923248,6530689
859,,47.6918466,-122.27826647,6530688
860,,47.64547913,-122.325062,6530683
861,,47.61050334,-122.30991781,6530680
862,,47.72878015,-122.28495139,6530671
863,,47.72878015,-122.28495139,6530671
864,,47.60541978,-122.31257942,6530678
865,,47.64086401,-122.37232599,6530677
866,,47.62098542,-122.32943161,6530669
867,,47.66507321,-122.29524113,6530675
868,,47.60616219,-122.33166297,6530667
869,,47.62111783,-122.33219558,6530198
870,,47.61089077,-122.32933488,6530657
871,,47.63991495,-122.37796913,6530655
872,,47.62370525,-122.33015574,6530651
873,,47.60882634,-122.2901875,6530653
874,,47.69206325,-122.37873187,6530652
875,,47.61030312,-122.3388001,6530650
876,,47.64126987,-122.35419369,6530640
877,,47.53504515,-122.34803145,6530639
878,,47.67923391,-122.35021357,6530557
879,,47.68546432,-122.38080864,6530565
880,,47.68546432,-122.38080864,6530565
881,,47.61005381,-122.33611725,6530636
882,,47.57013525,-122.32441235,6530635
883,,47.53328776,-122.34646139,6530627
884,,47.59634748,-122.32808465,6530626
885,,47.60403796,-122.33498562,6530538
886,,47.65830653,-122.35061484,6529844
887,,47.52219003,-122.39367176,6529845
888,,47.6073573,-122.28703335,6530623
889,,47.6506926,-122.34695949,6530620
890,,47.6506926,-122.34695949,6530618
891,,47.6506926,-122.34695949,6530616
892,,47.66925886,-122.28240714,6530615
893,,47.626149,-122.36323677,6530613
894,,47.67562719,-122.38729929,6530612
895,,47.6506926,-122.34695949,6530606
896,,47.61681335,-122.28289137,6530600
897,,47.62071032,-122.33942842,6530340
898,,47.66812219,-122.32095709,6530598
899,,47.68964995,-122.35819685,6530595
900,,47.6606184,-122.33116523,6530592
901,,47.55760489,-122.3818442,6530591
902,,47.6086266,-122.32373921,6530590
903,,47.66695359,-122.29712515,6530589
904,,47.6703576,-122.38137209,6530588
905,,47.53341797,-122.36567509,6530587
906,,47.62048194,-122.3001657,6530586
907,,47.62048194,-122.3001657,6530586
908,,47.53492035,-122.34393376,6530584
909,,47.63328909,-122.34314396,6530581
910,,47.5972919,-122.30790759,6530580
911,,47.66392447,-122.29959483,6530579
912,,47.62304678,-122.34079835,6530576
913,,47.58717078,-122.3221503,6530573
914,,47.61089077,-122.32933488,6530571
915,,47.67669026,-122.35667298,6530567
916,,47.58620162,-122.30135681,6530550
917,,47.58606997,-122.30112566,6530549
918,,47.58605747,-122.30137305,6530548
919,,47.58619736,-122.30111549,6530547
920,,47.58596493,-122.30084743,6530546
921,,47.58618184,-122.30060683,6530545
922,,47.58618184,-122.30060683,6530537
923,,47.5861047,-122.30059904,6530539
924,,47.58620162,-122.30135681,6530530
925,,47.58606997,-122.30112566,6530529
926,,47.58605747,-122.30137305,6530528
927,,47.58619736,-122.30111549,6530527
928,,47.66963316,-122.36707131,6530552
929,,47.63849474,-122.37696058,6530543
930,,47.70265819,-122.38329029,6530531
931,,47.59769241,-122.32538156,6530523
932,,47.72295531,-122.35256072,6530522
933,,47.5224678,-122.35949442,6530519
934,,47.5224678,-122.35949442,6530519
935,,47.61707021,-122.35142365,6530516
936,,47.55816732,-122.38046461,6530515
937,,47.70405821,-122.30291553,6530512
938,,47.68575163,-122.39220839,6530510
939,,47.66563077,-122.30131988,6530500
940,,47.58924534,-122.33567914,6530499
941,,47.68343601,-122.34483362,6530498
942,,47.63651569,-122.34419555,6530497
943,,47.57687142,-122.41024593,6530487
944,,47.67966436,-122.38514013,6530486
945,,47.66027266,-122.3470594,6530466
946,,47.51110312,-122.3889789,6530485
947,,47.51110312,-122.3889789,6530485
948,,47.66183692,-122.30868328,6530473
949,,47.62523212,-122.36431386,6530464
950,,47.59290742,-122.29363667,6530475
951,,47.62523212,-122.36431386,6530467
952,,47.52183864,-122.35673666,6530465
953,,47.69711295,-122.28500173,6530448
954,,47.56648134,-122.37318841,6530443
955,,47.59903092,-122.33462845,6530446
956,,47.5332406,-122.28778409,6530444
957,,47.62758278,-122.28653309,6530441
958,,47.56493234,-122.31504545,6530439
959,,47.53424442,-122.29267751,6530437
960,,47.58169159,-122.30788217,6530435
961,,47.6105508,-122.33467931,6530434
962,,47.57533693,-122.29733859,6530432
963,,47.60969943,-122.32144959,6530425
964,,47.62369467,-122.33623046,6530422
965,,47.62369467,-122.33623046,6530421
966,,47.66838188,-122.36312175,6530419
967,,47.61387582,-122.32525567,6530417
968,,47.68289611,-122.37122677,6530412
969,,47.53745113,-122.38959695,6530407
970,,47.6535731,-122.35742518,6530403
971,,47.66802978,-122.31492811,6530409
972,,47.54968339,-122.38345584,6530404
973,,47.69695009,-122.31972978,6530402
974,,47.66180836,-122.38689171,6530393
975,,47.66180836,-122.38689171,6530389
976,,47.71749489,-122.36124964,6530392
977,,47.59273191,-122.29633711,6530390
978,,47.56314864,-122.3952047,6530387
979,,47.59018555,-122.38472555,6530385
980,,47.60470803,-122.33740579,6530381
981,,47.57533693,-122.29733859,6530379
982,,47.58308311,-122.32940947,6530352
983,,47.62442831,-122.32679123,6530367
984,,47.60722334,-122.31191446,6530357
985,,47.68714579,-122.35280382,6530347
986,,47.59705429,-122.32814922,6530350
987,,47.54176768,-122.37350728,6530328
988,,47.70597862,-122.36114406,6530327
989,,47.53074516,-122.28492059,6530326
990,,47.60551765,-122.33747479,6530346
991,,47.52136205,-122.2704797,6530345
992,,47.69498033,-122.38705011,6530325
993,,47.6156633,-122.35336543,6530337
994,,47.67060512,-122.3622614,6530324
995,,47.60189636,-122.32183433,6530336
996,,47.71487297,-122.32959966,6530322
997,,47.62520732,-122.3673847,6530332
998,,47.60986433,-122.32775423,6530330
999,,47.6611795,-122.33911904,6530329
1000,,47.64226316,-122.39927707,6530312
1001,,47.66524201,-122.31788281,6530321
1002,,47.64849525,-122.35042282,6530320
1003,,47.66647207,-122.2872902,6530318
1004,,47.62981265,-122.29125798,6530316
1005,,47.64226316,-122.39927707,6530270
1006,,47.60818401,-122.32167792,6530314
1007,,47.66072301,-122.31467156,6530313
1008,,47.66072301,-122.31467156,6530308
1009,,47.61263208,-122.32925833,6530303
1010,,47.57261228,-122.30497673,6530299
1011,,47.64010391,-122.33004855,6530298
1012,,47.6581168,-122.36315504,6530293
1013,,47.60143499,-122.29644128,6530292
1014,,47.65534899,-122.27504491,6530291
1015,,47.69936362,-122.35097234,6530290
1016,,47.58175003,-122.32086728,6530289
1017,,47.70191578,-122.31201796,6530288
1018,,47.52248847,-122.39321832,6530287
1019,,47.57690676,-122.39697202,6530286
1020,,47.60028978,-122.30593793,6530285
1021,,47.60028978,-122.30593793,6530285
1022,,47.60028978,-122.30593793,6530285
1023,,47.60028978,-122.30593793,6530285
1024,,47.60039409,-122.30593936,6530284
1025,,47.56818215,-122.38115062,6530283
1026,,47.54620345,-122.38607308,6530282
1027,,47.66392447,-122.29959483,6530281
1028,,47.66392447,-122.29959483,6530280
1029,,47.53255873,-122.29121064,6530279
1030,,47.61166745,-122.32029713,6530277
1031,,47.70076926,-122.34809006,6530273
1032,,47.72297083,-122.35521593,6530272
1033,,47.65140104,-122.36987346,6530271
1034,,47.59903092,-122.33462845,6530267
1035,,47.59865997,-122.32855763,6530265
1036,,47.59008083,-122.39096665,6530264
1037,,47.67849805,-122.37587534,6530260
1038,,47.64790943,-122.33815788,6530259
1039,,47.54103544,-122.33767447,6530256
1040,,47.6102272,-122.3374679,6530254
1041,,47.6105508,-122.33467931,6530253
1042,,47.67621021,-122.26564343,6530251
1043,,47.59865997,-122.32855763,6530248
1044,,47.63934712,-122.36666157,6530247
1045,,47.59865997,-122.32855763,6530245
1046,,47.63378711,-122.36275909,6530240
1047,,47.64532191,-122.4013582,6530238
1048,,47.69145144,-122.28885708,6530229
1049,,47.6815066,-122.32673136,6530228
1050,,47.65007371,-122.34841454,6530219
1051,,47.72300999,-122.35604668,6530213
1052,,47.63284285,-122.37713018,6530207
1053,,47.58252445,-122.33466954,6530199
1054,,47.62345613,-122.33409713,6530203
1055,,47.58252445,-122.33466954,6530200
1056,,47.68116378,-122.3829927,6530190
1057,,47.67217694,-122.35422041,6530188
1058,,47.67550477,-122.39279455,6530178
1059,,47.59863738,-122.2983692,6530171
1060,,47.59863066,-122.29848252,6530170
1061,,47.59846709,-122.29845569,6530169
1062,,47.59846001,-122.2982061,6530168
1063,,47.57497612,-122.29348271,6530167
1064,,47.57501484,-122.29382473,6530166
1065,,47.57508281,-122.29363425,6530165
1066,,47.6143853,-122.33872658,6530185
1067,,47.5749723,-122.29353736,6530164
1068,,47.67140074,-122.2768649,6530162
1069,,47.56942723,-122.28153808,6530159
1070,,47.68938518,-122.33079399,6530183
1071,,47.55139215,-122.32337803,6530177
1072,,47.61523711,-122.33836402,6530175
1073,,47.62480201,-122.29962066,6530010
1074,,47.62500007,-122.29963055,6530006
1075,,47.56442376,-122.3818434,6530157
1076,,47.610431,-122.33207691,6530155
1077,,47.62717747,-122.30906823,6530153
1078,,47.55950839,-122.38391904,6530149
1079,,47.69504307,-122.35433187,6530147
1080,,47.61894243,-122.35448384,6530143
1081,,47.57805172,-122.31142169,6530142
1082,,47.66320265,-122.29912382,6530135
1083,,47.64926345,-122.36568488,6530132
1084,,47.55003802,-122.2601055,6530130
1085,,47.49673262,-122.26368563,6530120
1086,,47.60673038,-122.32036025,6530116
1087,,47.60673038,-122.32036025,6530114
1088,,47.66637427,-122.33118258,6530112
1089,,47.67999765,-122.31919512,6530111
1090,,47.67999765,-122.31919512,6530111
1091,,47.65655588,-122.27678486,6530100
1092,,47.62409846,-122.36297413,6530094
1093,,47.59867342,-122.33520646,6530088
1094,,47.60528498,-122.33168842,6530096
1095,,47.59867342,-122.33520646,6530085
1096,,47.67537165,-122.33168234,6530095
1097,,47.66503385,-122.31281902,6530087
1098,,47.62906083,-122.34260143,6530082
1099,,47.72004482,-122.34419242,6530079
1100,,47.60615304,-122.33389399,6529732
1101,,47.60615304,-122.33389399,6529728
1102,,47.60615304,-122.33389399,6529733
1103,,47.67511419,-122.36851933,6530077
1104,,47.60887803,-122.30348898,6530076
