id,Application/Permit Number,Address,Permit_Type_ID,Category_ID,Contractor_ID
6943,6505229,605 15TH AVE E,,,
6944,6507336,9071 MATTHEWS AVE NE,,,
6945,6507333,7350 7TH AVE SW,,,
6946,6507327,306 25TH AVE,,,
6947,6507330,8608 42ND AVE S,,,
6948,6507321,3403 E VALLEY ST,,,
6949,6507204,1531 NE 89TH ST,,,
6950,6507175,9414 10TH AVE SW,,,
6951,6507310,3042 ALKI AVE SW,,,
6952,6507206,2327 NE 95TH ST,,,
6953,6507298,2800 SW BARTON ST,,,
6954,6507196,1412 20TH AVE,,,
6955,6507077,8907 25TH AVE NE,,,
6956,6507058,1527 19TH AVE S,,,
6957,6507060,5402 39TH AVE S,,,
6958,6507208,1017 W MCGRAW ST,,,
6959,6502358,315 1ST AVE N,,,
6960,6504059,4918 RAINIER AVE S,,,
6961,6500062,7307 35TH AVE NE,,,
6962,6501984,500 9TH AVE N,,,
6963,6503746,3210 CALIFORNIA AVE SW,,,
6964,6507272,6832 35TH AVE NW,,,
6965,6507271,187 36TH AVE E,,,
6966,6507269,6732 3RD AVE NW,,,
6967,6507268,3020 S FINDLAY ST,,,
6968,6507267,8011 22ND AVE NW,,,
6969,6507266,9625 MARY AVE NW,,,
6970,6507265,717 17TH AVE E,,,
6971,6507263,9252 7TH AVE NW,,,
6972,6507261,6526 29TH AVE NE,,,
6973,6507260,5606 26TH AVE SW,,,
6974,6507257,100 W HARRISON ST,,,
6975,6507256,6504 4TH AVE NE,,,
6976,6497966,123 18TH AVE E,,,
6977,6498829,4021 1ST AVE S,,,
6978,6506947,4340 13TH AVE S,,,
6979,6506947,4340 13TH AVE S,,,
6980,6506946,816 NE 69TH ST,,,
6981,6506945,816 NE 69TH ST,,,
6982,6506944,10829 24TH AVE NE,,,
6983,6506942,10829 24TH AVE NE,,,
6984,6506941,142 NE 55TH ST,,,
6985,6506936,142 NE 55TH ST,,,
6986,6506887,4738 47TH AVE SW,,,
6987,6506886,7346 22ND AVE NW,,,
6988,6507068,706 S ORCAS ST,,,
6989,6507067,706 S ORCAS ST,,,
6990,6507049,1007 W WHEELER ST,,,
6991,6507048,8521 16TH AVE SW,,,
6992,6507047,7000 LINDEN AVE N,,,
6993,6507045,5719 16TH AVE NE,,,
6994,6507043,1522 NE 105TH ST,,,
6995,6507065,4312A EVANSTON AVE N,,,
6996,6507064,4312A EVANSTON AVE N,,,
6997,6507063,4310A EVANSTON AVE N,,,
6998,6507062,4310A EVANSTON AVE N,,,
6999,6507203,4342 12TH AVE S,,,
7000,6506856,112 NE 63RD ST,,,
7001,6506858,6039 45TH AVE SW,,,
7002,6506557,3001 NW 75TH ST,,,
7003,6506563,2406 E GALER ST,,,
7004,6507188,424 QUEEN ANNE AVE N,,,
7005,6507181,4302 SW OREGON ST,,,
7006,6507170,4711 45TH AVE S,,,
7007,6507154,500 PINE ST,,,
7008,6507150,524 MALDEN AVE E,,,
7009,6507149,7320 18TH AVE NE,,,
7010,6507145,2451 S SPENCER ST,,,
7011,6507146,10308 15TH AVE NW,,,
7012,6507148,1609 19TH AVE,,,
7013,6507142,4115 SW WALKER ST,,,
7014,6507143,4300 S SNOQUALMIE ST,,,
7015,6507140,4300 S SNOQUALMIE ST,,,
7016,6507136,1515 5TH AVE W,,,
7017,6507135,5956 38TH AVE SW,,,
7018,6507133,1525 1ST AVE,,,
7019,6507128,2342 41ST AVE E,,,
7020,6507118,6420 47TH AVE SW,,,
7021,6507117,6514 RAINIER AVE S,,,
7022,6507116,11340 23RD AVE NE,,,
7023,6507114,8621 41ST AVE SW,,,
7024,6507104,7152 WOODSIDE PL SW,,,
7025,6507097,4027 NE 73RD ST,,,
7026,6507071,6054 29TH AVE NE,,,
7027,6498508,515 W PROSPECT ST,,,
7028,6507084,3827 14TH AVE W,,,
7029,6507083,3827 14TH AVE W,,,
7030,6507082,3827 14TH AVE W,,,
7031,6507080,3827 14TH AVE W,,,
7032,6507081,2400 4TH AVE,,,
7033,6507086,2400 4TH AVE,,,
7034,6507085,2400 4TH AVE,,,
7035,6507087,2400 4TH AVE,,,
7036,6507078,128 M L KING JR WAY E,,,
7037,6507073,2024A NW 62ND ST,,,
7038,6507074,1652 10TH AVE E,,,
7039,6507072,1616 EASTLAKE AVE E,,,
7040,6507056,1120 E TERRACE ST,,,
7041,6507005,2325 NE 95TH ST,,,
7042,6507004,2323 NE 95TH ST,,,
7043,6507006,1412 20TH AVE,,,
7044,6507008,1412 20TH AVE,,,
7045,6507009,1412 20TH AVE,,,
7046,6506999,2321 NE 95TH ST,,,
7047,6507041,8907 25TH AVE NE,,,
7048,6507040,9335 53RD AVE S,,,
7049,6507029,1010 15TH AVE E,,,
7050,6507026,5151 S AUGUSTA ST,,,
7051,6506981,9335 53RD AVE S,,,
7052,6507023,1223 NW 116TH ST,,,
7053,6506621,10720 PHINNEY AVE N,,,
7054,6506616,10720 PHINNEY AVE N,,,
7055,6507012,13550 23RD PL NE,,,
7056,6506777,1830 38TH AVE E,,,
7057,6506896,2728 46TH AVE SW,,,
7058,6506581,4750 ROOSEVELT WAY NE,,,
7059,6506699,430 8TH AVE N,,,
7060,6506694,430 8TH AVE N,,,
7061,6506690,430 8TH AVE N,,,
7062,6506687,430 8TH AVE N,,,
7063,6506680,430 8TH AVE N,,,
7064,6506997,800 UNION ST,,,
7065,6506998,1600 E JEFFERSON ST,,,
7066,6506910,718 36TH AVE,,,
7067,6506979,334 NE 57TH ST,,,
7068,6506980,8606 45TH AVE NE,,,
7069,6506990,7501 27TH AVE NW,,,
7070,6506989,812 E ALOHA ST,,,
7071,6506988,2836 NW 64TH ST,,,
7072,6506986,7306 58TH AVE NE,,,
7073,6506985,8552 INTERLAKE AVE N,,,
7074,6506984,324 NW 48TH ST,,,
7075,6506983,500 E ROY ST,,,
7076,6506982,3046 64TH AVE SW,,,
7077,6504392,4535 12TH AVE NE,,,
7078,6503204,4000 1ST AVE S,,,
7079,6506930,5416 GREEN LAKE WAY N,,,
7080,6506912,2109A 14TH AVE S,,,
7081,6506925,1507 E SPRUCE ST,,,
7082,6506914,2109B 14TH AVE S,,,
7083,6506915,2109C 14TH AVE S,,,
7084,6506916,2107A 14TH AVE S,,,
7085,6506923,1503 E SPRUCE ST,,,
7086,6506921,2107B 14TH AVE S,,,
7087,6506922,2107C 14TH AVE S,,,
7088,6506924,1505 E SPRUCE ST,,,
7089,6502641,1201 3RD AVE,,,
7090,6506867,1500 42ND AVE E,,,
7091,6506853,2917 W BOSTON ST,,,
7092,6506849,4510 THACKERAY PL NE,,,
7093,6506862,1500 42ND AVE E,,,
7094,6506899,1902 E YESLER WAY,,,
7095,6506888,1101 MADISON ST,,,
7096,6506889,800 5TH AVE,,,
7097,6506882,421 18TH AVE E,,,
7098,6506873,1200 S DEARBORN ST,,,
7099,6506872,2847 NW 71ST ST,,,
7100,6506871,2137 E SHELBY ST,,,
7101,6506869,4849 21ST AVE SW,,,
7102,6506595,2459 1ST AVE W,,,
7103,6506601,5714 16TH AVE NE,,,
7104,6498575,1101 MADISON ST,,,
7105,6506841,143 MADRONA PL E,,,
7106,6506850,2917 W BOSTON ST,,,
7107,6506705,700 N 107TH ST,,,
7108,6506848,3804 NE 68TH ST,,,
7109,6506839,3203 19TH AVE S,,,
7110,6506074,6501 SAND POINT WAY NE,,,
7111,6506076,3711 26TH PL W,,,
7112,6506726,1923 46TH AVE SW,,,
7113,6506578,7539 32ND AVE NW,,,
7114,6506673,4325 WOODLAND PARK AVE N,,,
7115,6506823,7528 19TH AVE NE,,,
7116,6506821,7515 25TH AVE NW,,,
7117,6506816,10725 15TH AVE NE,,,
7118,6506813,9742 49TH AVE NE,,,
7119,6505998,8757 HOLMAN RD NW,,,
7120,6506711,1530 NW 57TH ST,,,
7121,6506812,2615 W PLYMOUTH ST,,,
7122,6506810,6040 M L KING JR WAY S,,,
7123,6506779,4619 S BRANDON ST,,,
7124,6506781,8526 19TH AVE NW,,,
7125,6506784,8526 19TH AVE NW,,,
7126,6506786,8157 11TH AVE SW,,,
7127,6506790,1815 N 137TH ST,,,
7128,6506571,2218 E MCGRAW ST,,,
7129,6506570,2218 E MCGRAW ST,,,
7130,6506568,2218 E MCGRAW ST,,,
7131,6504162,1550 W ARMORY WAY,,,
7132,6501171,1232 HARRISON ST,,,
7133,6506712,2578 27TH AVE W,,,
7134,6506703,4020 37TH AVE S,,,
7135,6506645,1012 1ST AVE,,,
7136,6506564,5300 TALLMAN AVE NW,,,
7137,6506698,1238 NW 119TH ST,,,
7138,6506558,201 ELLIOTT AVE W,,,
7139,6506691,113 1ST AVE N,,,
7140,6499908,545 ELLIOTT AVE W,,,
7141,6506685,766 JOHN ST,,,
7142,6506679,8812 18TH AVE SW,,,
7143,6506678,2514 LAKE PARK DR S,,,
7144,6506677,5937 45TH AVE SW,,,
7145,6506676,7731 JONES AVE NW,,,
7146,6506675,1603 30TH AVE,,,
7147,6506669,4717 18TH AVE NE,,,
7148,6505646,2727 WESTERN AVE,,,
7149,6506651,10705 39TH AVE SW,,,
7150,6506655,10705 39TH AVE SW,,,
7151,6506662,4146 49TH AVE SW,,,
7152,6501468,3301 S HORTON ST,,,
7153,6506650,7421 55TH AVE NE,,,
7154,6506628,520 S BRANDON ST,,,
7155,6506635,508 2ND AVE,,,
7156,6506634,319 36TH AVE,,,
7157,6506597,2025 1ST AVE,,,
7158,6506611,3825 NE 87TH ST,,,
7159,6506606,720 OLIVE WAY,,,
7160,6506605,914 S WARSAW ST,,,
7161,6506603,4738 38TH AVE NE,,,
7162,6505256,1122 3RD AVE,,,
7163,6506590,13730 LAKE CITY WAY NE,,,
7164,6506583,4020 AIKINS AVE SW,,,
7165,6506580,4020 AIKINS AVE SW,,,
7166,6506483,5600 RAINIER AVE S,,,
7167,6506485,724 N 83RD ST,,,
7168,6506433,707 N 78TH ST,,,
7169,6506449,707 N 78TH ST,,,
7170,6506572,6052 18TH AVE SW,,,
7171,6506561,609 NW 77TH ST,,,
7172,6506546,2120 WAVERLY PL N,,,
7173,6506426,424 N 67TH ST,,,
7174,6506487,724 N 83RD ST,,,
7175,6506541,2120 WAVERLY PL N,,,
7176,6506461,1027 36TH AVE E,,,
7177,6506459,1027 36TH AVE E,,,
7178,6506396,2460 WESTLAKE AVE N,,,
7179,6506395,2460 WESTLAKE AVE N,,,
7180,6506393,2400 E HOWELL ST,,,
7181,6506064,815 PINE ST,,,
7182,6506457,6417 ROOSEVELT WAY NE,,,
7183,6506477,3800 MONTLAKE BLVD NE,,,
7184,6506549,3221 60TH AVE SW,,,
7185,6506434,4730 CALIFORNIA AVE SW,,,
7186,6506441,1483 ALASKAN WAY,,,
7187,6506439,7540 37TH AVE NE,,,
7188,6506437,7540 37TH AVE NE,,,
7189,6501428,7821 62ND AVE NE,,,
7190,6495860,1032 S JACKSON ST,,,
7191,6506490,4012 24TH PL S,,,
7192,6506486,1907 4TH AVE W,,,
7193,6506488,5211 29TH AVE NE,,,
7194,6506336,7311 VIEW LN SW,,,
7195,6506337,7311 VIEW LN SW,,,
7196,6506340,3241 34TH AVE S,,,
7197,6506345,1133 BIGELOW AVE N,,,
7198,6506470,2556 MAYFAIR AVE N,,,
7199,6506322,3706 WALNUT AVE SW,,,
7200,6506467,2009 S HANFORD ST,,,
7201,6506466,3632 24TH AVE S,,,
7202,6506333,1120 N 78TH ST,,,
7203,6506456,6411 12TH AVE NE,,,
7204,6506330,8503 LATONA AVE NE,,,
7205,6506331,9706 EVANSTON AVE N,,,
7206,6506332,3051 26TH AVE W,,,
7207,6506329,950 N 86TH ST,,,
7208,6506328,3908 LINDEN AVE N,,,
7209,6506327,950 N 86TH ST,,,
7210,6506346,401 LENORA ST,,,
7211,6506339,401 LENORA ST,,,
7212,6506348,401 LENORA ST,,,
7213,6506351,401 LENORA ST,,,
7214,6506352,401 LENORA ST,,,
7215,6506354,401 LENORA ST,,,
7216,6506356,401 LENORA ST,,,
7217,6506355,401 LENORA ST,,,
7218,6506440,4522 32ND AVE W,,,
7219,6506424,915 N 91ST ST,,,
7220,6506400,213 W KINNEAR PL,,,
7221,6506401,7731 18TH AVE NW,,,
7222,6506397,11551 4TH AVE NW,,,
7223,6506394,11551 4TH AVE NW,,,
7224,6506391,6714 38TH AVE SW,,,
7225,6506384,1012 NE 71ST ST,,,
7226,6506388,3635 COURTLAND PL S,,,
7227,6506373,306 25TH AVE,,,
7228,6506088,11521 24TH AVE NE,,,
7229,6506087,11521 24TH AVE NE,,,
7230,6506375,5716 KEYSTONE PL N,,,
7231,6506370,817 13TH AVE,,,
7232,6506369,4214 UNIVERSITY WAY NE,,,
7233,6506365,850 NW 61ST ST,,,
7234,6506363,5549 60TH AVE NE,,,
7235,6506362,7735 20TH AVE NW,,,
7236,6506361,4827 NE 42ND ST,,,
7237,6506359,411 N 44TH ST,,,
7238,6506358,7036 20TH AVE NW,,,
7239,6506265,1200 6TH AVE,,,
7240,6506264,1200 6TH AVE,,,
7241,6506263,1200 6TH AVE,,,
7242,6506262,1200 6TH AVE,,,
7243,6506261,1200 6TH AVE,,,
7244,6506260,1200 6TH AVE,,,
7245,6506259,1200 6TH AVE,,,
7246,6506343,8608 16TH AVE SW,,,
7247,6506255,619 5TH AVE W,,,
7248,6506251,720 OLIVE WAY,,,
7249,6506250,720 OLIVE WAY,,,
7250,6506249,720 OLIVE WAY,,,
7251,6506248,720 OLIVE WAY,,,
7252,6506247,720 OLIVE WAY,,,
7253,6506245,720 OLIVE WAY,,,
7254,6506241,4245 ROOSEVELT WAY NE,,,
7255,6506240,4245 ROOSEVELT WAY NE,,,
7256,6506239,4245 ROOSEVELT WAY NE,,,
7257,6506324,9418 KILBOURNE CT SW,,,
7258,6506178,1018 NE 69TH ST,,,
7259,6506171,1018 NE 69TH ST,,,
7260,6506164,6010 24TH AVE NE,,,
7261,6506086,7557 40TH AVE NE,,,
7262,6506078,7557 40TH AVE NE,,,
7263,6505973,10750 1ST AVE NW,,,
7264,6505958,6020 35TH PL NW,,,
7265,6505957,8219 ASHWORTH AVE N,,,
7266,6505956,4239 8TH AVE NE,,,
7267,6505955,4815 36TH AVE NE,,,
7268,6505945,10006 BEACON AVE S,,,
7269,6505247,5515 56TH AVE S,,,
7270,6505988,1224 NE 97TH ST,,,
7271,6505986,10750 1ST AVE NW,,,
7272,6506082,7510 31ST AVE NW,,,
7273,6505979,1215 N 46TH ST,,,
7274,6505978,10541 DENSMORE AVE N,,,
7275,6505975,1224 NE 97TH ST,,,
7276,6506073,208 GARFIELD ST,,,
7277,6505977,6421 49TH AVE SW,,,
7278,6506217,1701 NW 56TH ST,,,
7279,6506204,3317 3RD AVE S,,,
7280,6506196,328 W NICKERSON ST,,,
7281,6506194,2005 36TH AVE W,,,
7282,6506188,1001 4TH AVE,,,
7283,6506192,2010 14TH AVE W,,,
7284,6506190,4305 DENSMORE AVE N,,,
7285,6506186,5137 S LEO ST,,,
7286,6506029,404 TERRY AVE N,,,
7287,6506174,2345 RAINIER AVE S,,,
7288,6506177,2400 NE 95TH ST,,,
7289,6506006,616 16TH AVE E,,,
7290,6506175,624 YALE AVE N,,,
7291,6506173,5813 AIRPORT WAY S,,,
7292,6506169,624 YALE AVE N,,,
7293,6506080,1234 19TH AVE E,,,
7294,6506143,3917 BAGLEY AVE N,,,
7295,6506115,1301 5TH AVE,,,
7296,6506118,2607 2ND AVE,,,
7297,6506114,103 12TH AVE,,,
7298,6506072,4125 39TH AVE S,,,
7299,6505991,4311 PHINNEY AVE N,,,
7300,6506104,4732 52ND AVE S,,,
7301,6505940,3722 E JEFFERSON ST,,,
7302,6505937,3722 E JEFFERSON ST,,,
7303,6505873,3368 EAST LAURELHURST DR NE,,,
7304,6505856,3368 EAST LAURELHURST DR NE,,,
7305,6506091,9252 1ST AVE NW,,,
7306,6505903,6413 MARSHALL AVE SW,,,
7307,6506089,2656 37TH AVE SW,,,
7308,6506081,817 13TH AVE,,,
7309,6506079,6528 48TH AVE NE,,,
7310,6506070,4545 ROOSEVELT WAY NE,,,
7311,6503306,300 BOREN AVE N,,,
7312,6505436,181 26TH AVE,,,
7313,6506060,4555 ROOSEVELT WAY NE,,,
7314,6506061,36 CREMONA ST,,,
7315,6501169,1212 HARRISON ST,,,
7316,6503342,5101 25TH AVE NE,,,
7317,6502678,1820 12TH AVE,,,
7318,6502677,5400 AIRPORT WAY S,,,
7319,6506055,1201 3RD AVE,,,
7320,6506025,6525 4TH AVE NE,,,
7321,6506017,9348 FAUNTLEROY WAY SW,,,
7322,6506024,322 NE 58TH ST,,,
7323,6506022,5279 RAINIER AVE S,,,
7324,6506021,12528 22ND AVE NE,,,
7325,6506020,813 NE 94TH ST,,,
7326,6506018,3020 29TH AVE W,,,
7327,6506016,6212 PHINNEY AVE N,,,
7328,6506013,6548 23RD AVE NE,,,
7329,6506012,10234 FISCHER PL NE,,,
7330,6505897,816 NW MARKET ST,,,
7331,6505894,350 16TH AVE E,,,
7332,6505901,6027 NE 61ST ST,,,
7333,6505718,4552 14TH AVE S,,,
7334,6506005,900 N 34TH ST,,,
7335,6506003,10333 LAKE CITY WAY NE,,,
7336,6506004,1810 23RD AVE E,,,
7337,6505999,3540 STONE WAY N,,,
7338,6505996,5963 CORSON AVE S,,,
7339,6505715,12245 2ND AVE NW,,,
7340,6505971,5007 40TH AVE SW,,,
7341,6505967,1405 SW MYRTLE ST,,,
7342,6505764,1925 8TH AVE W,,,
7343,6505763,1925 8TH AVE W,,,
7344,6505762,1927C 8TH AVE W,,,
7345,6505761,1927B 8TH AVE W,,,
7346,6505758,1927A 8TH AVE W,,,
7347,6505876,8614 14TH AVE SW,,,
7348,6505872,8614 14TH AVE SW,,,
7349,6505862,4136 LEXINGTON PL S,,,
7350,6505944,520 PIKE ST,,,
7351,6505942,2202 8TH AVE,,,
7352,6505939,10042 43RD PL NE,,,
7353,6505938,7524 19TH AVE NE,,,
7354,6502339,400 FAIRVIEW AVE N,,,
7355,6505922,701 PIKE ST,,,
7356,6505925,701 PIKE ST,,,
7357,6505927,1617 CALIFORNIA AVE SW,,,
7358,6505923,1856 41ST AVE E,,,
7359,6505435,181 26TH AVE,,,
7360,6505881,8039 27TH AVE NW,,,
7361,6504760,83 S KING ST,,,
7362,6505902,333 16TH AVE E,,,
7363,6505899,333 16TH AVE E,,,
7364,6505909,11020 BEACON AVE S,,,
7365,6505910,9339 55TH AVE S,,,
7366,6505908,625 NW MARKET ST,,,
7367,6505769,4302 FRANCIS AVE N,,,
7368,6505768,1321 S NEVADA ST,,,
7369,6505775,1027 31ST AVE E,,,
7370,6505789,9341 53RD AVE S,,,
7371,6505788,9341 53RD AVE S,,,
7372,6505782,5020 51ST AVE S,,,
7373,6505780,5020 51ST AVE S,,,
7374,6505895,124 DENNY WAY,,,
7375,6505888,1016 REPUBLICAN ST,,,
7376,6504886,5025 25TH AVE NE,,,
7377,6502155,220 W MERCER ST,,,
7378,6505760,4140 MIDVALE AVE N,,,
7379,6505887,4320 SW MILLS ST,,,
7380,6505078,5601 24TH AVE NW,,,
7381,6505885,121 12TH AVE E,,,
7382,6505880,802 NE 60TH ST,,,
7383,6505878,5207 29TH AVE NE,,,
7384,6503425,2720 4TH AVE,,,
7385,6505869,4541 CALIFORNIA AVE SW,,,
7386,6505868,1300 DEXTER AVE N,,,
7387,6505168,350 NW 85TH ST,,,
7388,6505210,301 12TH AVE,,,
7389,6504876,6803 SEWARD PARK AVE S,,,
7390,6504877,6805 SEWARD PARK AVE S,,,
7391,6505556,823 NE 104TH ST,,,
7392,6505481,1400 6TH AVE,,,
7393,6505631,4186 42ND AVE NE,,,
7394,6505661,3939 15TH AVE NE,,,
7395,6505656,5012 SW GENESEE ST,,,
7396,6505684,9828 51ST AVE SW,,,
7397,6505671,4301 NE 70TH ST,,,
7398,6505633,217 BROADWAY E,,,
7399,6505666,5111 15TH AVE NW,,,
7400,6505721,4511 14TH AVE S,,,
7401,6505723,328 NW 76TH ST,,,
7402,6501078,1099 STEWART ST,,,
7403,6502676,4626 25TH AVE NE,,,
7404,6505770,3403 28TH AVE W,,,
7405,6505755,520 GALER ST,,,
7406,6505753,1829 29TH AVE,,,
7407,6505750,406 NE 82ND ST,,,
7408,6505733,2929 1ST AVE,,,
7409,6505732,7358 23RD AVE NW,,,
7410,6505730,5140 S JUNEAU ST,,,
7411,6500619,1099 STEWART ST,,,
7412,6499170,1523 E MADISON ST,,,
7413,6502244,8421 GREENWOOD AVE N,,,
7414,6505711,3925 WOODLAWN AVE N,,,
7415,6505562,816 N 46TH ST,,,
7416,6505559,730 N 89TH ST,,,
7417,6505558,730 N 89TH ST,,,
7418,6505703,737 N 90TH ST,,,
7419,6505704,12544 17TH AVE NE,,,
7420,6505543,922 NW 61ST ST,,,
7421,6505474,1805 3RD AVE N,,,
7422,6505469,1805 3RD AVE N,,,
7423,6505697,2425 QUEEN ANNE AVE N,,,
7424,6505501,4920 43RD AVE S,,,
7425,6505488,4922 43RD AVE S,,,
7426,6505686,5511 AIRPORT WAY S,,,
7427,6505678,3515 WOODLAND PARK AVE N,,,
7428,6505191,920 21ST AVE E,,,
7429,6505197,1859 40TH AVE E,,,
7430,6505679,313 NE 90TH ST,,,
7431,6505681,4032 NE 109TH ST,,,
7432,6504333,4821 53RD AVE S,,,
7433,6504329,4821 53RD AVE S,,,
7434,6505516,3959 NE SURBER DR,,,
7435,6505520,3959 NE SURBER DR,,,
7436,6505685,4603 S ALASKA ST,,,
7437,6505416,1521 7TH AVE W,,,
7438,6505413,1521 7TH AVE W,,,
7439,6504936,5003 FAUNTLEROY WAY SW,,,
7440,6505676,431 16TH AVE E,,,
7441,6505541,3915 13TH AVE S,,,
7442,6505667,6552 6TH AVE NW,,,
7443,6505662,1519 4TH AVE W,,,
7444,6505660,3022 W SMITH ST,,,
7445,6505659,3521 NE 92ND ST,,,
7446,6504991,5647 40TH AVE SW,,,
7447,6505458,5607 PARK RD NE,,,
7448,6505422,4101 FAUNTLEROY WAY SW,,,
7449,6505546,718 S DIRECTOR ST,,,
7450,6505414,936 N 82ND ST,,,
7451,6505418,4755 FAUNTLEROY WAY SW,,,
7452,6505624,1762 NW 59TH ST,,,
7453,6505622,812 NW 49TH ST,,,
7454,6505278,6717 42ND AVE SW,,,
7455,6505068,9126 49TH AVE NE,,,
7456,6505456,5435 LAKE WASHINGTON BLVD S,,,
7457,6505454,5435 LAKE WASHINGTON BLVD S,,,
7458,6505452,6555 34TH AVE NE,,,
7459,6505449,6555 34TH AVE NE,,,
7460,6505444,4546 48TH AVE NE,,,
7461,6505441,4546 48TH AVE NE,,,
7462,6504998,914 JAMES ST,,,
7463,6504997,5100 25TH AVE NE,,,
7464,6505426,7317 23RD AVE NW,,,
7465,6505430,7317 23RD AVE NW,,,
7466,6505181,6528 FRANCIS AVE N,,,
7467,6505587,2115 CALIFORNIA AVE SW,,,
7468,6505408,3126 37TH PL S,,,
7469,6505566,3121 WEST LAURELHURST DR NE,,,
7470,6505484,7743 27TH AVE NW,,,
7471,6505539,1823 MINOR AVE,,,
7472,6505538,1823 MINOR AVE,,,
7473,6505535,1823 MINOR AVE,,,
7474,6505540,1823 MINOR AVE,,,
7475,6505434,8801 20TH AVE NE,,,
7476,6505429,4232 33RD AVE W,,,
7477,6505412,4159 13TH AVE S,,,
7478,6503057,8801 20TH AVE NE,,,
7479,6505580,11415 37TH AVE SW,,,
7480,6505579,3225 NW 57TH ST,,,
7481,6505578,1585 PARKSIDE DR E,,,
7482,6505577,4903 SW HINDS ST,,,
7483,6505571,2401 UTAH AVE S,,,
7484,6505568,4710 11TH AVE NE,,,
7485,6497341,400 9TH AVE N,,,
7486,6505551,1120 NW BALLARD WAY,,,
7487,6505544,4861 RAINIER AVE S,,,
7488,6505523,4120 NE SURBER DR,,,
7489,6505522,7902 15TH AVE SW,,,
7490,6505521,11320 40TH AVE NE,,,
7491,6505518,3448 10TH AVE W,,,
7492,6505495,3021 44TH AVE SW,,,
7493,6501456,9800 40TH AVE S,,,
7494,6505510,2496 S EDMUNDS ST,,,
7495,6505508,2051 E MADISON ST,,,
7496,6505505,2806 E UNION ST,,,
7497,6505503,2808 E UNION ST,,,
7498,6505498,5108 26TH AVE NE,,,
7499,6505492,2806 E UNION ST,,,
7500,6505494,2808 E UNION ST,,,
7501,6505405,719 N 43RD ST,,,
7502,6504062,2025 1ST AVE,,,
7503,6505421,5027 36TH AVE NE,,,
7504,6505476,1191 2ND AVE,,,
7505,6505472,1201 3RD AVE,,,
7506,6505473,3800 WOODLAND PARK AVE N,,,
7507,6502179,1531 7TH AVE,,,
7508,6505450,7940 DELRIDGE WAY SW,,,
7509,6505447,2021 7TH AVE,,,
7510,6505445,6420 24TH AVE NW,,,
7511,6505433,4401 EAST MARGINAL WAY S,,,
7512,6504493,325 9TH AVE,,,
7513,6505209,3504 E TERRACE ST,,,
7514,6505219,2508 W MCGRAW ST,,,
7515,6505204,8335 21ST AVE NW,,,
7516,6505362,115 15TH AVE E,,,
7517,6505253,1826 AMHERST PL W,,,
7518,6505184,9003 38TH AVE SW,,,
7519,6505417,1200 10TH AVE E,,,
7520,6502616,701 5TH AVE,,,
7521,6505415,4515 36TH AVE SW,,,
7522,6504892,2609 W PLYMOUTH ST,,,
7523,6505215,7515 18TH AVE NW,,,
7524,6505074,2100 N 45TH ST,,,
7525,6505167,350 NW 85TH ST,,,
7526,6505051,1936 8TH AVE W,,,
7527,6505050,1936 8TH AVE W,,,
7528,6505048,1934 8TH AVE W,,,
7529,6505040,1934 8TH AVE W,,,
7530,6505222,11441 MARINE VIEW DR SW,,,
7531,6505221,11441 MARINE VIEW DR SW,,,
7532,6505216,12705 37TH AVE NE,,,
7533,6505213,11552 24TH AVE NE,,,
7534,6505211,11552 24TH AVE NE,,,
7535,6505163,2349 N 64TH ST,,,
7536,6505146,10213 34TH AVE SW,,,
7537,6505144,10213 34TH AVE SW,,,
7538,6505138,5627 48TH AVE SW,,,
7539,6505135,5627 48TH AVE SW,,,
7540,6505036,2628 30TH AVE W,,,
7541,6505034,2628 30TH AVE W,,,
7542,6505205,1023 NE 71ST ST,,,
7543,6505207,4441 33RD AVE S,,,
7544,6505208,4441 33RD AVE S,,,
7545,6505156,6243 22ND AVE NE,,,
7546,6505159,2595 NE 85TH ST,,,
7547,6505152,409 18TH AVE E,,,
7548,6505149,805 NE 105TH ST,,,
7549,6505147,9031 21ST AVE SW,,,
7550,6504482,4233 WOODLAWN AVE N,,,
7551,6504486,3925 MIDVALE AVE N,,,
7552,6504477,2302 NE 94TH ST,,,
7553,6504459,5008 IVANHOE PL NE,,,
7554,6504457,6532A 34TH AVE NE,,,
7555,6504444,6532A 34TH AVE NE,,,
7556,6504471,6319 51ST AVE S,,,
7557,6504475,2817 NW 69TH ST,,,
7558,6504606,8015 18TH AVE NW,,,
7559,6503973,11729 SHORELINE PARK DR NW,,,
7560,6503976,4017 MIDVALE AVE N,,,
7561,6505354,315 1ST AVE N,,,
7562,6505359,10554 AURORA AVE N,,,
7563,6505349,5001 25TH AVE NE,,,
7564,6505348,1018 NE 69TH ST,,,
7565,6505345,3200 4TH AVE S,,,
7566,6505351,1760 NW 56TH ST,,,
7567,6505344,1022 NE 69TH ST,,,
7568,6505342,721 N 47TH ST,,,
7569,6505237,2608 S JUDKINS ST,,,
7570,6505340,6248 31ST AVE NE,,,
7571,6505075,6549 12TH AVE NW,,,
7572,6504837,613 NW 83RD ST,,,
7573,6505331,328 NW 86TH ST,,,
7574,6504217,701 WESTLAKE AVE N,,,
7575,6505312,5401 20TH AVE NW,,,
7576,6504880,7007 SEWARD PARK AVE S,,,
7577,6504881,7011 SEWARD PARK AVE S,,,
7578,6496529,4319 WOODLAND PARK AVE N,,,
7579,6505137,4023 34TH AVE W,,,
