id,Street,Longitude,Latitude,BuildingPermit_id 
47273,209 N 90TH ST,-122.35613933,47.69403221,
47274,6811 42ND AVE S,-122.28116879,47.54111288,
47275,5000 1ST AVE S,-122.33288993,47.55718249,
47276,6718 PALATINE AVE N,-122.35612068,47.67842208,
47277,9439 OLSON PL SW,-122.33955878,47.51888629,
47278,2300 EASTLAKE AVE E,-122.32558032,47.63995736,
47279,5911 21ST AVE SW,-122.36086957,47.54962909,
47280,9852 ARROWSMITH AVE S,-122.2516546,47.5131909,
47281,1728 SUMMIT AVE,-122.3252791,47.61732036,
47282,1728 SUMMIT AVE,-122.3252791,47.61732036,
47283,5738 EAST GREEN LAKE WAY N,-122.33932838,47.67126584,
47284,920 ELLIOTT AVE W,-122.36906597,47.6274056,
47285,6049 SEAVIEW AVE NW,-122.40771869,47.67336321,
47286,4703 49TH AVE SW,-122.39519943,47.56102398,
47287,4801 45TH AVE SW,-122.39001754,47.55918188,
47288,4730 48TH AVE S,-122.27291773,47.55958244,
47289,2209 YALE AVE E,-122.32742155,47.63858601,
47290,1140 N 94TH ST,-122.34351175,47.69743679,
47291,6329 15TH AVE NE,-122.31218878,47.67566507,
47292,5183 NE LAURELCREST LN,-122.26957955,47.65758694,
47293,4634 EAST MARGINAL WAY S,-122.33873354,47.56121239,
47294,226 AURORA AVE N,-122.34315181,47.62025521,
47295,4023 SW PRINCE ST,-122.38274801,47.58219964,
47296,717 N 64TH ST,-122.34911958,47.67512541,
47297,4059 8TH AVE NE,-122.32006471,47.65737831,
47298,5012 20TH AVE NE,-122.30622154,47.66532722,
47299,9401 AURORA AVE N,-122.34640573,47.69734833,
47300,4660 EAST MARGINAL WAY S,-122.33869137,47.56054741,
47301,1226 S JACKSON ST,-122.31601127,47.59937984,
47302,5303 52ND AVE S,-122.26841885,47.55387255,
47303,8600 AURORA AVE N,-122.34421374,47.69139769,
47304,1116 ALKI AVE SW,-122.38584763,47.59494414,
47305,2008 E UNION ST,-122.30565828,47.61309348,
47306,5117 RAINIER AVE S,-122.28377607,47.55567688,
47307,1316 NE 63RD ST,-122.31365992,47.67455451,
47308,821 HILLSIDE DR E,-122.28454729,47.62704327,
47309,6013 BEACH DR SW,-122.3984809,47.54804563,
47310,2902 W BLAINE ST,-122.39452397,47.63538085,
47311,307 BROAD ST,-122.35039295,47.61827068,
47312,5224 KIRKWOOD PL N,-122.33002555,47.66689119,
47313,4620 S COOPER ST,-122.27420118,47.5113713,
47314,3420 SW CLOVERDALE ST,-122.37628257,47.52667322,
47315,3420 SW CLOVERDALE ST,-122.37628257,47.52667322,
47316,4115 SW 106TH ST,-122.38505809,47.50808734,
47317,4426 S SHELL ST,-122.27688444,47.52057795,
47318,5010 NICKLAS PL NE,-122.27231426,47.66530021,
47319,2333 WESTERN AVE,-122.34874682,47.61317905,
47320,5232 S BRIGHTON ST,-122.26562338,47.54188481,
47321,3678 DAYTON AVE N,-122.35212506,47.65401543,
47322,5710 SW ADMIRAL WAY,-122.40588548,47.57723271,
47323,9234 MARY AVE NW,-122.37518817,47.69709968,
47324,5338 15TH AVE S,-122.31309293,47.55374184,
47325,8015 15TH AVE NW,-122.3772028,47.68728867,
47326,8015 15TH AVE NW,-122.3772028,47.68728867,
47327,5204 12TH AVE NE,-122.31491802,47.66661397,
47328,631 NW 114TH PL,-122.36483584,47.71179084,
47329,6608 36TH AVE S,-122.28714053,47.54296413,
47330,9520 GREENWOOD AVE N,-122.35501256,47.6986373,
47331,3933 S PEARL ST,-122.28164861,47.55596368,
47332,9020 DAYTON AVE N,-122.35236364,47.69487284,
47333,7712 M L KING JR WAY S,-122.28022412,47.5331176,
47334,1800 WESTLAKE AVE N,-122.3398703,47.63502848,
47335,5040 22ND AVE NE,-122.30415256,47.666146,
47336,1423 34TH AVE,-122.28963003,47.61361327,
47337,5108 S DAWSON ST,-122.26926437,47.55503924,
47338,716 W GARFIELD ST,-122.3672982,47.63375121,
47339,1211 S KING ST,-122.31659571,47.59802842,
47340,219 29TH AVE E,-122.29509927,47.62076492,
47341,4504 SW DIRECTOR PL,-122.39050216,47.52234326,
47342,6155 S KEPPLER ST,-122.25542101,47.51690547,
47343,4212 NE 110TH ST,-122.28228149,47.70865803,
47344,4212 NE 110TH ST,-122.28228149,47.70865803,
47345,4415 40TH AVE SW,-122.38321251,47.56408777,
47346,10001 LAKE CITY WAY NE,-122.30297884,47.70151515,
47347,1419 12TH AVE,-122.31723175,47.61354275,
47348,1419 12TH AVE,-122.31723175,47.61354275,
47349,1419 12TH AVE,-122.31723175,47.61354275,
47350,1419 12TH AVE,-122.31723175,47.61354275,
47351,7315 12TH AVE NE,-122.31565393,47.68202226,
47352,2545 BOYER AVE E,-122.31590331,47.64247777,
47353,4760 20TH AVE NE,-122.30623909,47.66478726,
47354,1516 S GRAHAM ST,-122.31309348,47.5477383,
47355,5911 21ST AVE SW,-122.36086957,47.54962909,
47356,5911 21ST AVE SW,-122.36086957,47.54962909,
47357,9722 33RD AVE SW,-122.37419806,47.5160086,
47358,722 E PIKE ST,-122.32229682,47.61438165,
47359,2640 NW 86TH ST,-122.392179,47.69148279,
47360,12220 AURORA AVE N,-122.34424592,47.71790918,
47361,4245 BROOKLYN AVE NE,-122.31465218,47.65968125,
47362,801 ALASKAN WAY,-122.33766756,47.60166252,
47363,801 ALASKAN WAY,-122.33766756,47.60166252,
47364,2424 SW ANDOVER ST,-122.36591301,47.56881722,
47365,2424 SW ANDOVER ST,-122.36591301,47.56881722,
47366,2424 SW ANDOVER ST,-122.36591301,47.56881722,
47367,4513 54TH AVE NE,-122.269978,47.66163084,
47368,3223 1ST AVE S,-122.33464746,47.57495554,
47369,3223 1ST AVE S,-122.33464746,47.57495554,
47370,3232 64TH AVE SW,-122.41442488,47.57495988,
47371,7115 S 115TH ST,-122.24497137,47.49946827,
47372,8300 WABASH AVE S,-122.26949274,47.52938541,
47373,1603 NE RAVENNA BLVD,-122.31054057,47.67007088,
47374,1501 E JEFFERSON ST,-122.31263146,47.60595603,
47375,4100 WEST MARGINAL WAY SW,-122.35248589,47.56676165,
47376,4220 NE 123RD ST,-122.28222109,47.71771272,
47377,7702 DELRIDGE WAY SW,-122.36011201,47.53355155,
47378,540 36TH AVE E,-122.28660233,47.6244944,
47379,5161 NE LAURELCREST LN,-122.27010185,47.65711551,
47380,115 BLANCHARD ST,-122.34411572,47.61294294,
47381,730 S ELMGROVE ST,-122.32408603,47.53071641,
47382,10503 19TH AVE NE,-122.30760111,47.70496735,
47383,805 S CHARLES ST,-122.32195565,47.59461427,
47384,11045 8TH AVE NE,-122.32157708,47.70978696,
47385,14037 3RD AVE NW,-122.36174615,47.73170375,
47386,7201 EAST MARGINAL WAY S,-122.32115156,47.53858085,
47387,7201 EAST MARGINAL WAY S,-122.32115156,47.53858085,
47388,7201 EAST MARGINAL WAY S,-122.32115156,47.53858085,
47389,7201 EAST MARGINAL WAY S,-122.32115156,47.53858085,
47390,7201 EAST MARGINAL WAY S,-122.32115156,47.53858085,
47391,4400 SW ALASKA ST,-122.38862086,47.56127513,
47392,2207 FAIRVIEW AVE E,-122.33007223,47.63859283,
47393,1509 S SPOKANE ST,-122.31282074,47.5712331,
47394,2806 13TH AVE W,-122.37283534,47.645284,
47395,3350 BEACH DR SW,-122.41738127,47.5745989,
47396,3227 NW MARKET ST,-122.39956653,47.66840914,
47397,1729 E MADISON ST,-122.30910357,47.61582664,
47398,1400 E PINE ST,-122.31351919,47.61565741,
47399,415 N 117TH ST,-122.35351457,47.7138803,
47400,2817 22ND AVE W,-122.38493884,47.64532902,
47401,5427 SW JACOBSEN RD,-122.40212651,47.56073577,
47402,825 YESLER WAY,-122.32134511,47.60139876,
47403,4017 22ND AVE SW,-122.36150302,47.56778061,
47404,4017 22ND AVE SW,-122.36150302,47.56778061,
47405,4017 22ND AVE SW,-122.36150302,47.56778061,
47406,1164 N 76TH ST,-122.34166219,47.68424194,
47407,7300 M L KING JR WAY S,-122.27975149,47.53655796,
47408,12001 AURORA AVE N,-122.34566576,47.71604173,
47409,12001 AURORA AVE N,-122.34566576,47.71604173,
47410,319 TERRY AVE,-122.32234541,47.60422458,
47411,200 6TH AVE N,-122.34457379,47.62014913,
47412,200 6TH AVE N,-122.34457379,47.62014913,
47413,211 LENORA ST,-122.3424006,47.61246092,
47414,6525 ELLIS AVE S,-122.3191459,47.54412662,
47415,6525 ELLIS AVE S,-122.3191459,47.54412662,
47416,1760 1ST AVE S,-122.33379505,47.58643597,
47417,7762 HIGHLAND PARK WAY SW,-122.34647696,47.53283514,
47418,1300 W NICKERSON ST,-122.37479894,47.65567231,
47419,224 PONTIUS AVE N,-122.33130899,47.62025391,
47420,1616 W BERTONA ST,-122.37832507,47.65068108,
47421,1616 W BERTONA ST,-122.37832507,47.65068108,
47422,5421 1ST AVE S,-122.33454036,47.55368236,
47423,5421 1ST AVE S,-122.33454036,47.55368236,
47424,300 FAIRVIEW AVE N,-122.33394452,47.62097745,
47425,300 FAIRVIEW AVE N,-122.33394452,47.62097745,
47426,14034 41ST AVE NE,-122.28293886,47.73120848,
47427,3249 57TH AVE SW,-122.40641836,47.57440126,
47428,3249 57TH AVE SW,-122.40641836,47.57440126,
47429,3101 WESTERN AVE,-122.3568746,47.61760435,
47430,102 21ST AVE E,-122.30450986,47.61863053,
47431,503 12TH AVE E,-122.3170218,47.62326697,
47432,2008 3RD AVE,-122.34099304,47.61284688,
47433,8509 17TH PL NE,-122.31035662,47.69067016,
47434,326 NW 85TH ST,-122.36184866,47.69085482,
47435,326 NW 85TH ST,-122.36184866,47.69085482,
47436,1625 N 52ND ST,-122.33740387,47.66632307,
47437,1625 N 52ND ST,-122.33740387,47.66632307,
47438,1635 2ND AVE W,-122.35999297,47.63459147,
47439,1210 VALLEY ST,-122.3321644,47.6261563,
47440,1210 VALLEY ST,-122.3321644,47.6261563,
47441,823 YALE AVE N,-122.33129155,47.62621219,
47442,820 YALE AVE N,-122.33065105,47.62670585,
47443,6500 URSULA PL S,-122.30864272,47.54437429,
47444,8349 20TH AVE NW,-122.38249854,47.69013308,
47445,4200 30TH AVE SW,-122.37057098,47.56600097,
47446,7814 8TH AVE S,-122.32148682,47.53227186,
47447,7814 8TH AVE S,-122.32148682,47.53227186,
47448,4051 LETITIA AVE S,-122.29021664,47.56684671,
47449,2100 W COMMODORE WAY,-122.38308332,47.66082697,
47450,2100 W COMMODORE WAY,-122.38308332,47.66082697,
47451,2100 W COMMODORE WAY,-122.38308332,47.66082697,
47452,2100 W COMMODORE WAY,-122.38308332,47.66082697,
47453,2100 W COMMODORE WAY,-122.38308332,47.66082697,
47454,2712 NE 113TH ST,-122.29853206,47.71033229,
47455,1123 32ND AVE,-122.29175258,47.61235335,
47456,1883 E SHELBY ST,-122.30565765,47.64618877,
47457,4833 S ORCHARD ST,-122.27129161,47.53803106,
47458,7451 GATEWOOD RD SW,-122.38530123,47.5362302,
47459,4139 SW OTHELLO ST,-122.38622606,47.53752014,
47460,4002 SW WEBSTER ST,-122.38409389,47.535902,
47461,1120 CHERRY ST,-122.32250243,47.6078921,
47462,539 25TH AVE S,-122.30020412,47.59701448,
47463,3407 NW 68TH ST,-122.40154099,47.6780138,
47464,1700 WESTLAKE AVE N,-122.33969801,47.63376599,
47465,1700 WESTLAKE AVE N,-122.33969801,47.63376599,
47466,301 12TH AVE,-122.31712257,47.60451334,
47467,4010 17TH AVE SW,-122.35568831,47.56793597,
47468,8354 17TH AVE NW,-122.37875902,47.69030449,
47469,7621 8TH AVE SW,-122.34628807,47.53410773,
47470,2212 E MILLER ST,-122.30311001,47.64195267,
47471,3800 EVANSTON AVE N,-122.35101118,47.65285446,
47472,1177 FAIRVIEW AVE N,-122.32919592,47.6308137,
47473,3401 THORNDYKE AVE W,-122.37876689,47.65118157,
47474,3401 THORNDYKE AVE W,-122.37876689,47.65118157,
47475,3401 THORNDYKE AVE W,-122.37876689,47.65118157,
47476,818 S DAKOTA ST,-122.32170737,47.56756882,
47477,264 NW 44TH ST,-122.36031285,47.66041285,
47478,5530 56TH AVE S,-122.26325174,47.55161495,
47479,6515 38TH AVE S,-122.28512102,47.54373388,
47480,4700 WEST MARGINAL WAY SW,-122.35098699,47.56108186,
47481,801 ALASKAN WAY,-122.33766756,47.60166252,
47482,801 ALASKAN WAY,-122.33766756,47.60166252,
47483,801 ALASKAN WAY,-122.33766756,47.60166252,
47484,801 ALASKAN WAY,-122.33766756,47.60166252,
47485,801 ALASKAN WAY,-122.33766756,47.60166252,
47486,4030 NE 109TH ST,-122.28464834,47.70743226,
47487,1108 9TH AVE W,-122.36857331,47.6290879,
47488,4570 54TH AVE SW,-122.40069572,47.56123469,
47489,719 4TH AVE,-122.33187978,47.60443751,
47490,1401 E JEFFERSON ST,-122.31368508,47.60592457,
47491,1401 E JEFFERSON ST,-122.31368508,47.60592457,
47492,1401 E JEFFERSON ST,-122.31368508,47.60592457,
47493,1401 E JEFFERSON ST,-122.31368508,47.60592457,
47494,810 3RD AVE,-122.33262325,47.60472034,
47495,810 3RD AVE,-122.33262325,47.60472034,
47496,7201 WEST MARGINAL WAY SW,-122.34048858,47.53822872,
47497,401 NE 45TH ST,-122.32381005,47.66120628,
47498,401 NE 45TH ST,-122.32381005,47.66120628,
47499,1746 NW 64TH ST,-122.38091921,47.67547473,
47500,2400 AURORA AVE N,-122.34582038,47.64038446,
47501,4511 SW DIRECTOR ST,-122.39076312,47.52269511,
47502,400 FAIRVIEW AVE N,-122.33391663,47.62251637,
47503,400 FAIRVIEW AVE N,-122.33391663,47.62251637,
47504,400 FAIRVIEW AVE N,-122.33391663,47.62251637,
47505,400 FAIRVIEW AVE N,-122.33391663,47.62251637,
47506,406 35TH AVE S,-122.28752585,47.59879604,
47507,3411 S ALASKA ST,-122.28915912,47.5602894,
47508,1314 E UNION ST,-122.31460047,47.61320245,
47509,1314 E UNION ST,-122.31460047,47.61320245,
47510,1314 E UNION ST,-122.31460047,47.61320245,
47511,1820 BOYLSTON AVE,-122.32299348,47.61822608,
47512,1820 BOYLSTON AVE,-122.32299348,47.61822608,
47513,2205 2ND AVE,-122.34482863,47.61319693,
47514,2205 2ND AVE,-122.34482863,47.61319693,
47515,4439 44TH AVE SW,-122.38846516,47.56363921,
47516,10406 GREENWOOD AVE N,-122.35497344,47.70460675,
47517,1608 2ND AVE,-122.33992623,47.61094594,
47518,1608 2ND AVE,-122.33992623,47.61094594,
47519,520 S KING ST,-122.32678784,47.59850381,
47520,520 S KING ST,-122.32678784,47.59850381,
47521,6500 25TH AVE NE,-122.30038476,47.67603602,
47522,2843 FRANKLIN AVE E,-122.32391783,47.64679911,
47523,1167 MERCER ST,-122.33354162,47.62398106,
47524,1201 NE CAMPUS PKWY,-122.31531337,47.65577925,
47525,7308 VASHON PL SW,-122.38961701,47.53772667,
47526,8418 46TH AVE SW,-122.39129783,47.52804172,
47527,5950 26TH AVE SW,-122.36471012,47.54861337,
47528,6800 44TH PL NE,-122.28047017,47.67803969,
47529,3216 NE 117TH ST,-122.29297048,47.71323376,
47530,10058 32ND AVE NE,-122.29386348,47.70278939,
47531,4201 SW MORGAN ST,-122.38609983,47.54427693,
47532,547 NE 98TH ST,-122.32109089,47.70024919,
47533,10426 59TH AVE S,-122.25914668,47.50680295,
47534,701 S CLOVERDALE ST,-122.32542957,47.52628085,
47535,2211 ELLIOTT AVE,-122.34779196,47.61170123,
47536,2211 ELLIOTT AVE,-122.34779196,47.61170123,
47537,1711 13TH AVE SW,-122.35280454,47.58697897,
47538,2211 ELLIOTT AVE,-122.34779196,47.61170123,
47539,2211 ELLIOTT AVE,-122.34779196,47.61170123,
47540,2301 FAIRVIEW AVE E,-122.33004855,47.64010391,
47541,4009 SW BARTON ST,-122.38375224,47.52079639,
47542,507 MAYNARD AVE S,-122.32545883,47.59801835,
47543,6737 CORSON AVE S,-122.32405479,47.54193462,
47544,5311 PHINNEY AVE N,-122.35485491,47.66756316,
47545,5311 PHINNEY AVE N,-122.35485491,47.66756316,
47546,4515 16TH AVE NE,-122.31114207,47.66182845,
47547,6701 FOX AVE S,-122.33052048,47.54137503,
47548,1213 38TH AVE E,-122.28455275,47.63024315,
47549,3623 FREMONT AVE N,-122.35011851,47.65210509,
47550,3623 FREMONT AVE N,-122.35011851,47.65210509,
47551,3623 FREMONT AVE N,-122.35011851,47.65210509,
47552,2224 8TH AVE,-122.33975822,47.61798752,
47553,5744 63RD AVE NE,-122.26064756,47.67131062,
47554,737 N 70TH ST,-122.34824036,47.67943406,
47555,12740 30TH AVE NE,-122.29585301,47.72235255,
47556,8764 SAND POINT WAY NE,-122.27127339,47.69332461,
47557,2155 52ND AVE SW,-122.39799222,47.58381917,
47558,2155 52ND AVE SW,-122.39799222,47.58381917,
47559,5225 EAST MARGINAL WAY S,-122.3382536,47.55460077,
47560,5931 EAST MARGINAL WAY S,-122.33652814,47.5485505,
47561,5931 EAST MARGINAL WAY S,-122.33652814,47.5485505,
47562,1115 N 140TH ST,-122.34419539,47.73035997,
47563,3138 WETMORE AVE S,-122.29363325,47.57480898,
47564,4617 SW STEVENS ST,-122.39155636,47.57730205,
47565,5156 S DIRECTOR ST,-122.26763956,47.52208913,
47566,7034 53RD AVE NE,-122.27035338,47.68041138,
47567,3002 37TH AVE SW,-122.37783839,47.57724967,
47568,2622 MAYFAIR AVE N,-122.35254643,47.6439385,
47569,2622 MAYFAIR AVE N,-122.35254643,47.6439385,
47570,6666 NE 60TH ST,-122.25349822,47.67156521,
47571,1617 45TH AVE SW,-122.38934711,47.58878125,
47572,1455 NW LEARY WAY,-122.37550068,47.66330435,
47573,2415 THORNDYKE AVE W,-122.38694216,47.64035051,
47574,4921 43RD AVE S,-122.27977704,47.55752529,
47575,2505 2ND AVE,-122.34845928,47.61534104,
47576,4029 BEACH DR SW,-122.40976389,47.5677485,
47577,4029 BEACH DR SW,-122.40976389,47.5677485,
47578,1409 NE BOAT ST,-122.31392216,47.65056043,
47579,1409 NE BOAT ST,-122.31392216,47.65056043,
47580,1409 NE BOAT ST,-122.31392216,47.65056043,
47581,844 NE 78TH ST,-122.31850862,47.68566607,
47582,844 NE 78TH ST,-122.31850862,47.68566607,
47583,7114 M L KING JR WAY S,-122.28122842,47.53834509,
47584,925 ALASKAN WAY,-122.33877921,47.60360395,
47585,9132 M L KING JR WAY S,-122.27945514,47.52081591,
47586,4607 SW THISTLE ST,-122.39195911,47.52835462,
47587,130 N 50TH ST,-122.355784,47.66525296,
47588,1925 41ST AVE SW,-122.38453261,47.58599764,
47589,12303 15TH AVE NE,-122.31313911,47.71776067,
47590,611 W RAYE ST,-122.36550316,47.64291811,
47591,9330 CALIFORNIA DR SW,-122.38829268,47.51957741,
47592,2315 WESTERN AVE,-122.34818798,47.61285711,
47593,1902 2ND AVE,-122.34045388,47.61117674,
47594,2315 WESTERN AVE,-122.34818798,47.61285711,
47595,2315 WESTERN AVE,-122.34818798,47.61285711,
47596,2315 WESTERN AVE,-122.34818798,47.61285711,
47597,6215 38TH AVE NE,-122.2873529,47.67443351,
47598,145 S HORTON ST,-122.33291046,47.57399192,
47599,6533 52ND AVE NE,-122.27200492,47.67679998,
47600,6015 NE 61ST ST,-122.26279042,47.67265292,
47601,2000 W EMERSON PL,-122.38064753,47.65561849,
47602,2000 W EMERSON PL,-122.38064753,47.65561849,
47603,5723 40TH AVE NE,-122.28518161,47.67106378,
47604,120 6TH AVE N,-122.34463796,47.61952595,
47605,838 NE 66TH ST,-122.31833499,47.67677166,
47606,1255 HARRISON ST,-122.33120552,47.62149429,
47607,4575 SAND POINT WAY NE,-122.28543506,47.66282321,
47608,4575 SAND POINT WAY NE,-122.28543506,47.66282321,
47609,2400 3RD AVE,-122.34616655,47.61582105,
47610,9702 60TH AVE S,-122.25793672,47.51506559,
47611,2700 1ST AVE,-122.35094967,47.61636403,
47612,3054 24TH AVE W,-122.386826,47.64825355,
47613,4933 52ND AVE S,-122.26852413,47.55725507,
47614,1530 EASTLAKE AVE E,-122.32508645,47.63300256,
47615,1530 EASTLAKE AVE E,-122.32508645,47.63300256,
47616,958 N 127TH ST,-122.34585126,47.72158744,
47617,840 NE 125TH ST,-122.31878731,47.71965839,
47618,2501 15TH AVE W,-122.37804896,47.64428184,
47619,916 NW 97TH ST,-122.36980954,47.70036501,
47620,9010 13TH AVE NW,-122.3724599,47.69461436,
47621,911 N 68TH ST,-122.34672402,47.67847274,
47622,6100 4TH AVE S,-122.32883209,47.54699833,
47623,6100 4TH AVE S,-122.32883209,47.54699833,
47624,8814 30TH AVE NW,-122.39551897,47.69352473,
47625,10729 12TH AVE NW,-122.3716027,47.70749232,
47626,5707 S AUGUSTA ST,-122.26064373,47.49987047,
47627,4105 47TH AVE SW,-122.3925084,47.56644772,
47628,2507 BEACON AVE S,-122.31391481,47.58076053,
47629,2501 FAIRVIEW AVE E,-122.32933438,47.64293118,
47630,7036 7TH AVE NW,-122.36424877,47.68069772,
47631,2835 NW 58TH ST,-122.39441882,47.67074648,
47632,2806 NW 57TH ST,-122.39323742,47.67046911,
47633,4864 RAINIER AVE S,-122.28492269,47.55818383,
47634,1121 NE 45TH ST,-122.31566724,47.66107313,
47635,1121 NE 45TH ST,-122.31566724,47.66107313,
47636,1121 NE 45TH ST,-122.31566724,47.66107313,
47637,1121 NE 45TH ST,-122.31566724,47.66107313,
47638,917 HIAWATHA PL S,-122.30893877,47.59386769,
47639,917 HIAWATHA PL S,-122.30893877,47.59386769,
47640,2816 15TH AVE W,-122.37572383,47.6453776,
47641,1102 8TH AVE,-122.3289727,47.60892711,
47642,2727 FAIRVIEW AVE E,-122.32818574,47.64495523,
47643,2727 FAIRVIEW AVE E,-122.32818574,47.64495523,
47644,2727 FAIRVIEW AVE E,-122.32818574,47.64495523,
47645,3613 S SPOKANE ST,-122.2876391,47.57145468,
47646,1024 N 36TH ST,-122.34490987,47.65077337,
47647,3425 YORK RD S,-122.28679921,47.57175344,
47648,1341 N NORTHLAKE WAY,-122.34087877,47.64747091,
47649,1711 13TH AVE SW,-122.35280454,47.58697897,
47650,1341 N NORTHLAKE WAY,-122.34087877,47.64747091,
47651,1341 N NORTHLAKE WAY,-122.34087877,47.64747091,
47652,1341 N NORTHLAKE WAY,-122.34087877,47.64747091,
47653,5814 WOODLAWN AVE N,-122.33617524,47.67181372,
47654,1302 29TH AVE S,-122.2952159,47.59199478,
47655,6555 27TH AVE NW,-122.39107377,47.67750861,
47656,4811 42ND AVE SW,-122.38588312,47.55892056,
47657,215 34TH AVE E,-122.28937662,47.6206165,
47658,2217 3RD AVE,-122.34429853,47.6140908,
47659,2217 3RD AVE,-122.34429853,47.6140908,
47660,2217 3RD AVE,-122.34429853,47.6140908,
47661,1448 21ST AVE,-122.30461187,47.61438317,
47662,6306 BEACH DR SW,-122.39815138,47.54660869,
47663,2015 13TH AVE S,-122.31650973,47.58502533,
47664,4215 FRANCIS AVE N,-122.35366314,47.65825146,
47665,5214 DELRIDGE WAY SW,-122.36272716,47.55449534,
47666,5206 DELRIDGE WAY SW,-122.36274557,47.55472572,
47667,5206 DELRIDGE WAY SW,-122.36274557,47.55472572,
47668,5206 DELRIDGE WAY SW,-122.36274557,47.55472572,
47669,5206 DELRIDGE WAY SW,-122.36274557,47.55472572,
47670,5206 DELRIDGE WAY SW,-122.36274557,47.55472572,
47671,5206 DELRIDGE WAY SW,-122.36274557,47.55472572,
47672,4701 W RUFFNER ST,-122.41780142,47.65181273,
47673,219 LAKE WASHINGTON BLVD,-122.28478543,47.60355263,
47674,3323 46TH AVE NE,-122.27793499,47.65274741,
47675,4445 CALIFORNIA AVE SW,-122.38713794,47.5635444,
47676,8305 JONES AVE NW,-122.38671496,47.68894827,
47677,8305 JONES AVE NW,-122.38671496,47.68894827,
47678,851 NW 85TH ST,-122.36748686,47.69055529,
47679,2255 NE 65TH ST,-122.30362256,47.67558768,
47680,3711 S HUDSON ST,-122.28511963,47.55638899,
47681,3711 S HUDSON ST,-122.28511963,47.55638899,
47682,8037 15TH AVE NW,-122.37723955,47.68793763,
47683,2258 NE 65TH ST,-122.30335807,47.67598041,
47684,4600 22ND AVE NE,-122.3041538,47.66196595,
47685,5908 FAUNTLEROY WAY SW,-122.38253299,47.5498039,
47686,4401 AURORA AVE N,-122.34802113,47.66036835,
47687,13218 RIVIERA PL NE,-122.28038566,47.72518567,
47688,152 20TH AVE E,-122.30579846,47.61988603,
47689,1811 8TH AVE W,-122.36799813,47.63519387,
47690,2323 E CHERRY ST,-122.30226334,47.60776052,
47691,1531 13TH AVE S,-122.31629612,47.58895244,
47692,6000 45TH AVE NE,-122.27924096,47.672344,
47693,10 BROAD ST,-122.35501194,47.61555738,
47694,10 BROAD ST,-122.35501194,47.61555738,
47695,1443 NW 63RD ST,-122.37548192,47.67432861,
47696,2227 4TH AVE S,-122.32940947,47.58308311,
47697,6673B NE WINDERMERE RD,-122.25266019,47.67358959,
47698,6673B NE WINDERMERE RD,-122.25266019,47.67358959,
47699,404 N 48TH ST,-122.35357001,47.66379802,
47700,12500 AURORA AVE N,-122.34419242,47.72004482,
47701,12500 AURORA AVE N,-122.34419242,47.72004482,
47702,309 NW 41ST ST,-122.36159914,47.65671202,
47703,5616 KIRKWOOD PL N,-122.33185483,47.66964572,
47704,2147 N NORTHGATE WAY,-122.33168909,47.70826212,
47705,5428 DELRIDGE WAY SW,-122.36264162,47.55282364,
47706,117 N 48TH ST,-122.35623575,47.66340623,
47707,627 36TH AVE E,-122.28721606,47.62583374,
47708,627 36TH AVE E,-122.28721606,47.62583374,
47709,501 ELLIOTT AVE W,-122.36477796,47.62302146,
47710,1919 24TH AVE S,-122.30201561,47.5857601,
47711,7327 35TH AVE SW,-122.37715055,47.53655728,
47712,1155 17TH AVE E,-122.31024682,47.63028378,
47713,124 WARREN AVE N,-122.35391994,47.61924936,
47714,1920 1ST AVE,-122.34163121,47.61098258,
47715,1920 1ST AVE,-122.34163121,47.61098258,
47716,7002 24TH AVE NW,-122.38717983,47.6797195,
47717,401 LAKESIDE AVE S,-122.28720475,47.59897101,
47718,7329 BAINBRIDGE PL SW,-122.39224645,47.5372081,
47719,8498 SEAVIEW PL NW,-122.4022579,47.6897704,
47720,516 36TH AVE E,-122.2860448,47.62379185,
47721,1794 ALKI AVE SW,-122.39782897,47.58595706,
47722,5616 KIRKWOOD PL N,-122.33185483,47.66964572,
47723,3016 NE BLAKELEY ST,-122.29498135,47.66447578,
47724,3016 NE BLAKELEY ST,-122.29498135,47.66447578,
47725,3016 NE BLAKELEY ST,-122.29498135,47.66447578,
47726,3623 LEARY WAY NW,-122.3601868,47.6539504,
47727,919 PINE ST,-122.33100152,47.61355318,
47728,2810 EASTLAKE AVE E,-122.3252337,47.64600274,
47729,14401 GREENWOOD AVE N,-122.35605658,47.73344993,
47730,2503 S RAYMOND ST,-122.29966079,47.54843963,
47731,728 21ST AVE E,-122.30430883,47.62644973,
47732,2411 E ROANOKE ST,-122.30139256,47.64300426,
47733,11546 15TH AVE NE,-122.31211913,47.7136558,
47734,2938 SW AVALON WAY,-122.37114768,47.57000617,
47735,923 S JACKSON ST,-122.32004796,47.59894361,
47736,9716 GREENWOOD AVE N,-122.35512256,47.70047721,
47737,1529 QUEEN ANNE AVE N,-122.35739136,47.63338135,
47738,1529 QUEEN ANNE AVE N,-122.35739136,47.63338135,
47739,4840 S MORGAN ST,-122.27086288,47.54455486,
47740,5715 15TH AVE NW,-122.37675552,47.67063631,
47741,3350 NE BLAKELEY ST,-122.29203565,47.66238552,
47742,9103 FAUNTLEROY WAY SW,-122.39334466,47.52284959,
47743,1712 BIGELOW AVE N,-122.34808892,47.63442214,
47744,8001 MERIDIAN AVE N,-122.33342334,47.68711349,
47745,2200 WESTLAKE AVE,-122.33729971,47.61783173,
