id,Application Permit,Address,Location_id,Project_Information_id,Application_Information_id
26282,6350496,938 N 100TH ST,26282,26282,26282
25622,6350498,1700 WESTLAKE AVE N,25622,25622,25622
26069,6350502,615 E MERCER ST,26069,26069,26069
42664,6350524,2831 SW YANCY ST,42664,42664,42664
27038,6350525,13730 LAKE CITY WAY NE,27038,27038,27038
25157,6350539,526 19TH AVE E,25157,25157,25157
26196,6350540,5444 37TH AVE SW,26196,26196,26196
26268,6350549,2452 WARREN AVE N,26268,26268,26268
27036,6350560,5505 BROOKLYN AVE NE,27036,27036,27036
26698,6350567,9709 3RD AVE NE,26698,26698,26698
26570,6350573,8747 PHINNEY AVE N,26570,26570,26570
25818,6350577,5527 34TH AVE NW,25818,25818,25818
25800,6350580,6055 6TH AVE NW,25800,25800,25800
27034,6350581,1119 33RD AVE S,27034,27034,27034
25627,6350616,161 20TH AVE,25627,25627,25627
22562,6350618,1305 QUEEN ANNE AVE N,22562,22562,22562
25630,6350620,165 20TH AVE,25630,25630,25630
25631,6350621,161 20TH AVE,25631,25631,25631
40323,6350624,6756 9TH AVE NW,40323,40323,40323
19528,6350629,501 E PIKE ST,19528,19528,19528
26770,6350633,11222 ROOSEVELT WAY NE,26770,26770,26770
27030,6350636,2307 NW 97TH ST,27030,27030,27030
24622,6350650,2559 25TH AVE W,24622,24622,24622
26984,6350652,7000 23RD AVE NW,26984,26984,26984
27029,6350653,3627 27TH AVE S,27029,27029,27029
27028,6350655,1601 E COLUMBIA ST,27028,27028,27028
27027,6350659,1420 5TH AVE,27027,27027,27027
27025,6350663,1420 5TH AVE,27025,27025,27025
26355,6350666,8810 26TH AVE NE,26355,26355,26355
41085,6350684,710 14TH AVE,41085,41085,41085
26719,6350685,1026 NE 64TH ST,26719,26719,26719
45131,6350688,1914 E MERCER ST,45131,45131,45131
24758,6350691,2360 W COMMODORE WAY,24758,24758,24758
26164,6350697,3700 S WILLOW ST,26164,26164,26164
45215,6350700,3429 33RD AVE SW,45215,45215,45215
40559,6350714,2925 24TH AVE W,40559,40559,40559
45477,6350725,3425 33RD AVE SW,45477,45477,45477
27020,6350727,5900 AIRPORT WAY S,27020,27020,27020
44940,6350728,3421 33RD AVE SW,44940,44940,44940
27018,6350739,424 SUMMIT AVE E,27018,27018,27018
46364,6350745,6529A NE WINDERMERE RD,46364,46364,46364
25478,6350746,11996 LAKESIDE PL NE,25478,25478,25478
25433,6350799,2722 10TH AVE E,25433,25433,25433
10515,6350812,1715 E OLIVE WAY,10515,10515,10515
27004,6350816,1203 NW NORCROSS WAY,27004,27004,27004
27006,6350825,9816 RAINIER AVE S,27006,27006,27006
48080,6350832,4863 RAINIER AVE S,48080,48080,48080
27005,6350839,1326 5TH AVE,27005,27005,27005
25317,6350840,8508 30TH AVE NW,25317,25317,25317
47314,6350861,4842 S LUCILE ST,47314,47314,47314
26836,6350872,4201 NE 105TH ST,26836,26836,26836
26882,6350879,1001 4TH AVE,26882,26882,26882
25907,6350886,4003 STONE WAY N,25907,25907,25907
25680,6350889,6525 CALIFORNIA AVE SW,25680,25680,25680
26995,6350890,4313 EVANSTON AVE N,26995,26995,26995
27001,6350891,4315 EVANSTON AVE N,27001,27001,27001
26999,6350892,1101 2ND AVE,26999,26999,26999
26996,6350893,1101 2ND AVE,26996,26996,26996
26992,6350899,1130 N 90TH ST,26992,26992,26992
26994,6350904,1730 N 128TH ST,26994,26994,26994
25898,6350908,1322 S BAYVIEW ST,25898,25898,25898
26678,6350925,1016 6TH AVE N,26678,26678,26678
26034,6350928,6728 4TH AVE NW,26034,26034,26034
26989,6350933,1014 E ROY ST,26989,26989,26989
26988,6350939,1600 7TH AVE,26988,26988,26988
26986,6350940,505 5TH AVE S,26986,26986,26986
18298,6350951,9215 47TH AVE SW,18298,18298,18298
25953,6350958,4737 36TH AVE NE,25953,25953,25953
26536,6350963,5520 RAINIER AVE S,26536,26536,26536
26935,6350968,319 22ND AVE,26935,26935,26935
26936,6350970,321 22ND AVE,26936,26936,26936
26937,6350971,319 22ND AVE,26937,26937,26937
26979,6350975,1602 BROADMOOR DR E,26979,26979,26979
26978,6350995,600 STEWART ST,26978,26978,26978
23751,6351005,2511 2ND AVE W,23751,23751,23751
26977,6351006,215 M L KING JR WAY E,26977,26977,26977
26974,6351008,314 2ND AVE S,26974,26974,26974
26481,6351011,904 DEXTER AVE N,26481,26481,26481
26948,6351024,2202 NW 60TH ST,26948,26948,26948
26038,6351039,8044 MARY AVE NW,26038,26038,26038
26970,6351048,2614 36TH AVE W,26970,26970,26970
25381,6351052,4101 AIRPORT WAY S,25381,25381,25381
25704,6351063,1221 S MAIN ST,25704,25704,25704
25791,6351070,4833 NE 42ND ST,25791,25791,25791
26964,6351071,1981 NE COLUMBIA RD,26964,26964,26964
25238,6351074,2755 AIRPORT WAY S,25238,25238,25238
25033,6351079,5844 NE 75TH ST,25033,25033,25033
24790,6351082,1911 FRANKLIN PL E,24790,24790,24790
26963,6351084,1818 20TH AVE,26963,26963,26963
26620,6351090,3827 E CROCKETT ST,26620,26620,26620
26962,6351094,4418 1ST AVE NW,26962,26962,26962
25280,6351102,2363 HOBART AVE SW,25280,25280,25280
26051,6351104,6100 4TH AVE S,26051,26051,26051
23880,6351119,2312 N 39TH ST,23880,23880,23880
47318,6351120,6925 56TH AVE S,47318,47318,47318
26122,6351121,1918 NE 63RD ST,26122,26122,26122
24337,6351134,4042 WILLIAMS AVE W,24337,24337,24337
25755,6351138,952 E SENECA ST,25755,25755,25755
26949,6351144,2809 CASCADIA AVE S,26949,26949,26949
26543,6351154,325 9TH AVE,26543,26543,26543
26958,6351156,1501 4TH AVE,26958,26958,26958
26257,6351162,2606 WESTERN AVE,26257,26257,26257
26854,6351163,4501 RAINIER AVE S,26854,26854,26854
26957,6351168,5210 S MEAD ST,26957,26957,26957
45418,6351169,1501 LAKE WASHINGTON BLVD,45418,45418,45418
26952,6351175,3858 31ST AVE W,26952,26952,26952
26951,6351178,2928 EASTLAKE AVE E,26951,26951,26951
26693,6351184,7014 BROOKLYN AVE NE,26693,26693,26693
26674,6351185,411 ERIE AVE,26674,26674,26674
25769,6351193,3303 S IRVING ST,25769,25769,25769
8253,6351223,5111 SW PRITCHARD ST,8253,8253,8253
26916,6351234,1632 S WELLER ST,26916,26916,26916
26944,6351236,1260 MERCER ST,26944,26944,26944
25539,6351237,2123 W ELMORE ST,25539,25539,25539
26945,6351240,1101 2ND AVE,26945,26945,26945
26943,6351245,901 3RD AVE,26943,26943,26943
26940,6351258,1000 S WELLER ST,26940,26940,26940
26942,6351261,720 OLIVE WAY,26942,26942,26942
48742,6351266,9800 4TH AVE NE,48742,48742,48742
23214,6351267,7541 15TH AVE NW,23214,23214,23214
45154,6351274,6301 NE WINDERMERE RD,45154,45154,45154
23753,6351276,8543 15TH AVE NW,23753,23753,23753
42918,6351284,3820 22ND AVE SW,42918,42918,42918
26685,6351290,325 9TH AVE,26685,26685,26685
25933,6351293,820 LAKE WASHINGTON BLVD S,25933,25933,25933
26930,6351295,1100 2ND AVE,26930,26930,26930
26041,6351296,5106 27TH AVE NE,26041,26041,26041
26107,6351299,12056 LAKESIDE AVE NE,26107,26107,26107
26876,6351306,2004B 14TH AVE S,26876,26876,26876
26875,6351307,2006 14TH AVE S,26875,26875,26875
26877,6351308,2006 14TH AVE S,26877,26877,26877
25541,6351309,7055 LINCOLN PARK WAY SW,25541,25541,25541
26928,6351312,9628 14TH AVE NW,26928,26928,26928
25868,6351323,936 N 72ND ST,25868,25868,25868
26789,6351327,3624 22ND AVE SW,26789,26789,26789
47655,6351337,10503 19TH AVE NE,47655,47655,47655
26926,6351345,1604 42ND AVE E,26926,26926,26926
26301,6351358,1933 7TH AVE,26301,26301,26301
26925,6351363,4402 SW HINDS ST,26925,26925,26925
26922,6351376,2200 6TH AVE,26922,26922,26922
26921,6351378,5244 35TH AVE NE,26921,26921,26921
25007,6351383,3422 1ST AVE S,25007,25007,25007
26918,6351394,8500 14TH AVE SW,26918,26918,26918
26067,6351400,6013 6TH AVE S,26067,26067,26067
24743,6351409,500 E PINE ST,24743,24743,24743
26912,6351412,3207 S EDMUNDS ST,26912,26912,26912
26913,6351414,3803 S HOLLY ST,26913,26913,26913
26820,6351422,1900 N 55TH ST,26820,26820,26820
26914,6351424,3909 27TH AVE S,26914,26914,26914
26915,6351425,801 2ND AVE,26915,26915,26915
45342,6351428,713 M L KING JR WAY,45342,45342,45342
22262,6351437,5218 38TH AVE NE,22262,22262,22262
26891,6351438,8336 MARY AVE NW,26891,26891,26891
22983,6351444,4765 35TH AVE S,22983,22983,22983
26494,6351453,999 3RD AVE,26494,26494,26494
26910,6351454,5903 51ST AVE S,26910,26910,26910
26908,6351456,801 2ND AVE,26908,26908,26908
26767,6351462,801 2ND AVE,26767,26767,26767
26890,6351482,300 10TH AVE,26890,26890,26890
45878,6351497,9027 MERIDIAN AVE N,45878,45878,45878
26901,6351502,4253 7TH AVE NE,26901,26901,26901
48367,6351506,1600 E JEFFERSON ST,48367,48367,48367
26900,6351510,1100 OLIVE WAY,26900,26900,26900
49276,6351516,1301 2ND AVE,49276,49276,49276
26898,6351518,1301 2ND AVE,26898,26898,26898
26895,6351523,1410 E JOHN ST,26895,26895,26895
26894,6351524,2201 E MADISON ST,26894,26894,26894
26751,6351526,2600 SW THISTLE ST,26751,26751,26751
26896,6351527,516 1ST AVE W,26896,26896,26896
26897,6351528,3020 NE 45TH ST,26897,26897,26897
26893,6351545,900 UNIVERSITY ST,26893,26893,26893
46632,6351546,2425 SW BARTON ST,46632,46632,46632
26892,6351547,2221 13TH AVE E,26892,26892,26892
26888,6351561,6202 21ST AVE NE,26888,26888,26888
23860,6351562,7000 HIGHLAND PARK WAY SW,23860,23860,23860
26886,6351572,1635 QUEEN ANNE AVE N,26886,26886,26886
26867,6351573,3115 CASCADIA AVE S,26867,26867,26867
25848,6351599,2902 4TH AVE S,25848,25848,25848
22897,6351609,1128 17TH AVE,22897,22897,22897
25724,6351611,2112 E JAMES ST,25724,25724,25724
26519,6351616,1512 29TH AVE,26519,26519,26519
23711,6351627,715 2ND AVE,23711,23711,23711
24627,6351628,2400 11TH AVE E,24627,24627,24627
26118,6351629,9729 31ST AVE SW,26118,26118,26118
26601,6351635,2020 NW 83RD ST,26601,26601,26601
25983,6351636,310 ALOHA ST,25983,25983,25983
25975,6351640,2101 S JACKSON ST,25975,25975,25975
25936,6351642,6725 45TH AVE S,25936,25936,25936
42253,6351643,3010 FAUNTLEROY AVE SW,42253,42253,42253
40449,6351644,3002 FAUNTLEROY AVE SW,40449,40449,40449
42070,6351645,3005 SW HARBOR LN,42070,42070,42070
25796,6351646,7028 51ST AVE NE,25796,25796,25796
26599,6351658,528 PONTIUS AVE N,26599,26599,26599
26461,6351660,528 PONTIUS AVE N,26461,26461,26461
26868,6351663,7552 12TH AVE NW,26868,26868,26868
26569,6351666,401 NE NORTHGATE WAY,26569,26569,26569
17879,6351669,907 YAKIMA AVE S,17879,17879,17879
26866,6351679,173 S WASHINGTON ST,26866,26866,26866
49735,6351711,200 2ND AVE N,49735,49735,49735
25776,6351712,2323 EYRES PL W,25776,25776,25776
26852,6351715,336 N 70TH ST,26852,26852,26852
26665,6351719,13030 LINDEN AVE N,26665,26665,26665
26851,6351749,4608 3RD AVE NW,26851,26851,26851
26850,6351750,713 16TH AVE E,26850,26850,26850
26849,6351754,4629 50TH AVE S,26849,26849,26849
45562,6351761,7700 14TH AVE S,45562,45562,45562
26847,6351770,1919 31ST AVE S,26847,26847,26847
15154,6351780,3804 E TERRACE ST,15154,15154,15154
26846,6351784,506 2ND AVE,26846,26846,26846
26844,6351785,506 2ND AVE,26844,26844,26844
26315,6351793,1208 BIGELOW AVE N,26315,26315,26315
23468,6351812,1811 E SPRING ST,23468,23468,23468
25813,6351821,1001 4TH AVE,25813,25813,25813
24682,6351823,11010 GREENWOOD AVE N,24682,24682,24682
19125,6351824,1315 E JEFFERSON ST,19125,19125,19125
26841,6351826,605 5TH AVE S,26841,26841,26841
25750,6351832,6057 38TH AVE NE,25750,25750,25750
26108,6351835,160 12TH AVE,26108,26108,26108
26657,6351837,3827 E CROCKETT ST,26657,26657,26657
25981,6351838,2110 CONDON WAY W,25981,25981,25981
24340,6351841,4018 BURKE AVE N,24340,24340,24340
26530,6351864,600 1ST AVE N,26530,26530,26530
26400,6351865,800 OCCIDENTAL AVE S,26400,26400,26400
26605,6351867,1101 ALASKAN WAY,26605,26605,26605
25994,6351868,1818 20TH AVE,25994,25994,25994
25682,6351879,3540 SW 97TH ST,25682,25682,25682
26837,6351883,1038 34TH AVE E,26837,26837,26837
26834,6351891,1511 N 41ST ST,26834,26834,26834
26831,6351899,516 23RD AVE E,26831,26831,26831
26714,6351900,1738 NE 88TH ST,26714,26714,26714
26832,6351902,2423 E GALER ST,26832,26832,26832
25923,6351908,5735 29TH AVE NE,25923,25923,25923
26828,6351912,1503 S WALKER ST,26828,26828,26828
25664,6351917,1110 30TH AVE,25664,25664,25664
25955,6351919,5737 29TH AVE NE,25955,25955,25955
25117,6351935,1528 38TH AVE,25117,25117,25117
50134,6351939,325 9TH AVE,50134,50134,50134
25445,6351941,5038 49TH AVE SW,25445,25445,25445
43533,6351942,4742 19TH AVE NE,43533,43533,43533
26825,6351943,999 3RD AVE,26825,26825,26825
50133,6351948,325 9TH AVE,50133,50133,50133
26821,6351950,7050 56TH AVE NE,26821,26821,26821
23505,6351965,12710 AURORA AVE N,23505,23505,23505
26824,6351967,1200 5TH AVE,26824,26824,26824
22092,6351970,2432 1ST AVE N,22092,22092,22092
26754,6351979,6032 33RD AVE NE,26754,26754,26754
25264,6351991,4746 OHIO AVE S,25264,25264,25264
26242,6352014,6309 26TH AVE NW,26242,26242,26242
26117,6352017,337 N 101ST ST,26117,26117,26117
25742,6352036,2601 NE 46TH ST,25742,25742,25742
24448,6352046,4761 41ST AVE NE,24448,24448,24448
24449,6352047,4757 41ST AVE NE,24449,24449,24449
25698,6352055,1419 30TH AVE,25698,25698,25698
25266,6352072,1236 NE 102ND ST,25266,25266,25266
19755,6352077,463 14TH AVE,19755,19755,19755
25845,6352080,1325 E JEFFERSON ST,25845,25845,25845
26817,6352087,8515 53RD AVE NE,26817,26817,26817
26816,6352088,3396 46TH AVE NE,26816,26816,26816
23006,6352091,3814 NE 93RD ST,23006,23006,23006
25425,6352094,1820 FEDERAL AVE E,25425,25425,25425
25608,6352095,4051 NE 56TH ST,25608,25608,25608
26420,6352103,1100 E UNION ST,26420,26420,26420
25922,6352112,304 UNION ST,25922,25922,25922
26813,6352116,2423 9TH AVE W,26813,26813,26813
25920,6352122,6547 SYCAMORE AVE NW,25920,25920,25920
25959,6352126,5313 KEYSTONE PL N,25959,25959,25959
22511,6352127,720 S ORCAS ST,22511,22511,22511
26531,6352129,7406 GREENWOOD AVE N,26531,26531,26531
23128,6352130,1323 E CHERRY ST,23128,23128,23128
25931,6352135,3635 WOODLAND PARK AVE N,25931,25931,25931
26686,6352136,3833 LINDEN AVE N,26686,26686,26686
40662,6352139,8826 46TH AVE S,40662,40662,40662
22597,6352140,5029 38TH AVE NE,22597,22597,22597
25564,6352143,1307 N NORTHGATE WAY,25564,25564,25564
26809,6352145,3413 13TH AVE W,26809,26809,26809
26579,6352146,6125 28TH AVE S,26579,26579,26579
26811,6352150,905 N 128TH ST,26811,26811,26811
25693,6352161,2135 ARCH PL SW,25693,25693,25693
26771,6352177,3822 E CROCKETT ST,26771,26771,26771
26803,6352179,4200 SW MANNING ST,26803,26803,26803
25605,6352182,5738 EAST GREEN LAKE WAY N,25605,25605,25605
26807,6352183,4200 SW MANNING ST,26807,26807,26807
26805,6352184,4200 SW MANNING ST,26805,26805,26805
26806,6352185,2549 34TH AVE W,26806,26806,26806
26258,6352190,1221 S MAIN ST,26258,26258,26258
41432,6352192,1910 NE 143RD ST,41432,41432,41432
25903,6352193,11003 GOODWIN WAY NE,25903,25903,25903
26373,6352197,1026 34TH AVE E,26373,26373,26373
26587,6352198,1711 EVERGREEN PL,26587,26587,26587
49869,6352203,200 W MERCER ST,49869,49869,49869
49868,6352204,200 W MERCER ST,49868,49868,49868
26793,6352205,200 W MERCER ST,26793,26793,26793
26790,6352206,200 W MERCER ST,26790,26790,26790
40608,6352221,1312 E OLIVE ST,40608,40608,40608
25816,6352225,10024 21ST AVE NE,25816,25816,25816
19248,6352226,915 29TH AVE S,19248,19248,19248
25140,6352229,1910 NE 143RD ST,25140,25140,25140
26774,6352263,1124 20TH AVE S,26774,26774,26774
26775,6352264,1131 21ST AVE S,26775,26775,26775
25726,6352276,1941 8TH AVE W,25726,25726,25726
26757,6352280,7015 BEACH DR SW,26757,26757,26757
26781,6352304,11728 2ND AVE NW,26781,26781,26781
25363,6352307,9025 35TH AVE NE,25363,25363,25363
26780,6352308,2537 34TH AVE S,26780,26780,26780
26371,6352309,2501 N 45TH ST,26371,26371,26371
26782,6352310,1906 BIGELOW AVE N,26782,26782,26782
26778,6352320,2505 13TH AVE W,26778,26778,26778
18961,6352324,430 8TH AVE N,18961,18961,18961
26576,6352328,9034 15TH AVE NW,26576,26576,26576
23090,6352335,9936 RAINIER AVE S,23090,23090,23090
25418,6352342,1420 32ND AVE,25418,25418,25418
26779,6352348,600 UNIVERSITY ST,26779,26779,26779
23349,6352350,3414 4TH AVE S,23349,23349,23349
25544,6352362,2302 N 77TH ST,25544,25544,25544
25001,6352364,1229 3RD AVE N,25001,25001,25001
25420,6352365,1426 32ND AVE,25420,25420,25420
26253,6352377,211 NE 65TH ST,26253,26253,26253
23039,6352379,1526 ALKI AVE SW,23039,23039,23039
25219,6352391,2427 7TH AVE W,25219,25219,25219
26235,6352394,3626 36TH AVE S,26235,26235,26235
26766,6352396,1201 3RD AVE,26766,26766,26766
26763,6352403,6824 24TH AVE NE,26763,26763,26763
21809,6352411,5819 SW HORTON ST,21809,21809,21809
26762,6352422,1420 5TH AVE,26762,26762,26762
25136,6352426,2122 W ELMORE ST,25136,25136,25136
49988,6352435,1250 1ST AVE S,49988,49988,49988
48788,6352437,1310 N 131ST ST,48788,48788,48788
26627,6352440,423 LAKE WASHINGTON BLVD E,26627,26627,26627
25426,6352441,4118A WHITMAN AVE N,25426,25426,25426
26756,6352461,632 13TH AVE E,26756,26756,26756
24989,6352462,600 STEWART ST,24989,24989,24989
44664,6352467,5803 S EDDY ST,44664,44664,44664
26304,6352468,5656 NE KESWICK DR,26304,26304,26304
44683,6352480,90 S DEARBORN ST,44683,44683,44683
48902,6352483,330 6TH AVE N,48902,48902,48902
40969,6352491,5260 RAINIER AVE S,40969,40969,40969
25795,6352501,3900 W HOOKER ST,25795,25795,25795
26747,6352505,1800 9TH AVE,26747,26747,26747
26748,6352522,1800 9TH AVE,26748,26748,26748
26750,6352523,1800 9TH AVE,26750,26750,26750
26749,6352524,1800 9TH AVE,26749,26749,26749
24683,6352526,5220 S ALASKA ST,24683,24683,24683
26752,6352527,9026 3RD AVE NW,26752,26752,26752
26746,6352530,1123 23RD AVE,26746,26746,26746
26742,6352545,2028 33RD AVE S,26742,26742,26742
48315,6352546,2601 W MARINA PL,48315,48315,48315
41612,6352572,104 NW 84TH ST,41612,41612,41612
13010,6352574,2351 FRANKLIN AVE E,13010,13010,13010
12509,6352578,531 QUEEN ANNE AVE N,12509,12509,12509
48139,6352579,929 N NORTHLAKE WAY,48139,48139,48139
48138,6352581,929 N NORTHLAKE WAY,48138,48138,48138
22382,6352584,9410 LEROY PL S,22382,22382,22382
18678,6352586,1220 E SPRING ST,18678,18678,18678
20806,6352601,2258 15TH AVE W,20806,20806,20806
25976,6352612,504 NE 95TH ST,25976,25976,25976
25997,6352616,6208 60TH AVE NE,25997,25997,25997
19816,6352649,5177 42ND AVE S,19816,19816,19816
25875,6352651,11504 7TH AVE NE,25875,25875,25875
25064,6352652,747 BELMONT PL E,25064,25064,25064
40740,6352655,2400B E LAKE WASHINGTON BLVD,40740,40740,40740
26492,6352660,3823 NE 91ST ST,26492,26492,26492
26715,6352662,9306 52ND AVE S,26715,26715,26715
23745,6352669,500 BROADWAY E,23745,23745,23745
26729,6352671,423 W REPUBLICAN ST,26729,26729,26729
40902,6352679,11025 BARTLETT AVE NE,40902,40902,40902
25674,6352680,900 UNIVERSITY ST,25674,25674,25674
26727,6352685,1961 22ND AVE E,26727,26727,26727
26723,6352714,1860 41ST AVE E,26723,26723,26723
24207,6352723,122 NE 56TH ST,24207,24207,24207
45124,6352724,4315 W SEMPLE ST,45124,45124,45124
24976,6352727,1510 NE SAN JUAN RD,24976,24976,24976
26584,6352756,924 25TH AVE,26584,26584,26584
26711,6352760,118 NE 64TH ST,26711,26711,26711
26509,6352764,7100 42ND AVE S,26509,26509,26509
26713,6352769,5240 UNIVERSITY WAY NE,26713,26713,26713
26478,6352772,7348 30TH AVE SW,26478,26478,26478
9262,6352782,3005 HARBOR AVE SW,9262,9262,9262
25497,6352783,2129 N 133RD ST,25497,25497,25497
24795,6352802,5607 29TH AVE SW,24795,24795,24795
26707,6352811,8812 24TH AVE SW,26707,26707,26707
20160,6352823,4745 40TH AVE SW,20160,20160,20160
23940,6352828,2203 E UNION ST,23940,23940,23940
25972,6352832,3857 19TH AVE SW,25972,25972,25972
26025,6352834,1906 SW ANDOVER ST,26025,26025,26025
43451,6352859,8800 8TH AVE SW,43451,43451,43451
50079,6352880,2701 1ST AVE,50079,50079,50079
25874,6352883,1552 S DAWSON ST,25874,25874,25874
26702,6352892,5814 WOODLAWN AVE N,26702,26702,26702
26703,6352897,1730 46TH AVE SW,26703,26703,26703
26176,6352898,13190 RIVIERA PL NE,26176,26176,26176
26321,6352900,2139 6TH AVE,26321,26321,26321
21931,6352901,3268 MCCLINTOCK AVE S,21931,21931,21931
26700,6352908,3932 42ND AVE S,26700,26700,26700
26156,6352916,5967 WILSON AVE S,26156,26156,26156
26699,6352919,5304 WALLINGFORD AVE N,26699,26699,26699
48054,6352924,7100 42ND AVE S,48054,48054,48054
26696,6352926,1239 NE 92ND ST,26696,26696,26696
25642,6352927,1717 N 37TH ST,25642,25642,25642
25435,6352934,4408 RENTON AVE S,25435,25435,25435
26594,6352959,1121 16TH AVE,26594,26594,26594
26695,6352961,1918 8TH AVE,26695,26695,26695
26694,6352964,1918 8TH AVE,26694,26694,26694
26434,6352966,3648 44TH AVE SW,26434,26434,26434
26692,6352972,2428 5TH AVE W,26692,26692,26692
24831,6352973,2324 BOYER AVE E,24831,24831,24831
