id,Category 
8055,SINGLE FAMILY / DUPLEX
8056,SINGLE FAMILY / DUPLEX
8057,MULTIFAMILY
8058,SINGLE FAMILY / DUPLEX
8059,COMMERCIAL
8060,COMMERCIAL
8061,COMMERCIAL
8062,SINGLE FAMILY / DUPLEX
8063,SINGLE FAMILY / DUPLEX
8064,SINGLE FAMILY / DUPLEX
8065,SINGLE FAMILY / DUPLEX
8066,SINGLE FAMILY / DUPLEX
8067,SINGLE FAMILY / DUPLEX
8068,SINGLE FAMILY / DUPLEX
8069,SINGLE FAMILY / DUPLEX
8070,MULTIFAMILY
8071,SINGLE FAMILY / DUPLEX
8072,SINGLE FAMILY / DUPLEX
8073,SINGLE FAMILY / DUPLEX
8074,COMMERCIAL
8075,SINGLE FAMILY / DUPLEX
8076,MULTIFAMILY
8077,SINGLE FAMILY / DUPLEX
8078,SINGLE FAMILY / DUPLEX
8079,SINGLE FAMILY / DUPLEX
8080,SINGLE FAMILY / DUPLEX
8081,SINGLE FAMILY / DUPLEX
8082,SINGLE FAMILY / DUPLEX
8083,SINGLE FAMILY / DUPLEX
8084,SINGLE FAMILY / DUPLEX
8085,COMMERCIAL
8086,COMMERCIAL
8087,SINGLE FAMILY / DUPLEX
8088,SINGLE FAMILY / DUPLEX
8089,SINGLE FAMILY / DUPLEX
8090,SINGLE FAMILY / DUPLEX
8091,SINGLE FAMILY / DUPLEX
8092,MULTIFAMILY
8093,SINGLE FAMILY / DUPLEX
8094,COMMERCIAL
8095,COMMERCIAL
8096,SINGLE FAMILY / DUPLEX
8097,COMMERCIAL
8098,MULTIFAMILY
8099,SINGLE FAMILY / DUPLEX
8100,SINGLE FAMILY / DUPLEX
8101,SINGLE FAMILY / DUPLEX
8102,SINGLE FAMILY / DUPLEX
8103,SINGLE FAMILY / DUPLEX
8104,COMMERCIAL
8105,MULTIFAMILY
8106,COMMERCIAL
8107,SINGLE FAMILY / DUPLEX
8108,COMMERCIAL
8109,SINGLE FAMILY / DUPLEX
8110,COMMERCIAL
8111,MULTIFAMILY
8112,MULTIFAMILY
8113,COMMERCIAL
8114,COMMERCIAL
8115,SINGLE FAMILY / DUPLEX
8116,SINGLE FAMILY / DUPLEX
8117,COMMERCIAL
8118,COMMERCIAL
8119,MULTIFAMILY
8120,MULTIFAMILY
8121,MULTIFAMILY
8122,SINGLE FAMILY / DUPLEX
8123,COMMERCIAL
8124,SINGLE FAMILY / DUPLEX
8125,SINGLE FAMILY / DUPLEX
8126,INSTITUTIONAL
8127,COMMERCIAL
8128,COMMERCIAL
8129,COMMERCIAL
8130,INSTITUTIONAL
8131,SINGLE FAMILY / DUPLEX
8132,COMMERCIAL
8133,COMMERCIAL
8134,
8135,SINGLE FAMILY / DUPLEX
8136,SINGLE FAMILY / DUPLEX
8137,SINGLE FAMILY / DUPLEX
8138,MULTIFAMILY
8139,SINGLE FAMILY / DUPLEX
8140,COMMERCIAL
8141,MULTIFAMILY
8142,SINGLE FAMILY / DUPLEX
8143,COMMERCIAL
8144,SINGLE FAMILY / DUPLEX
8145,SINGLE FAMILY / DUPLEX
8146,MULTIFAMILY
8147,SINGLE FAMILY / DUPLEX
8148,COMMERCIAL
8149,COMMERCIAL
8150,COMMERCIAL
8151,SINGLE FAMILY / DUPLEX
8152,COMMERCIAL
8153,COMMERCIAL
8154,COMMERCIAL
8155,COMMERCIAL
8156,COMMERCIAL
8157,INDUSTRIAL
8158,COMMERCIAL
8159,MULTIFAMILY
8160,COMMERCIAL
8161,COMMERCIAL
8162,SINGLE FAMILY / DUPLEX
8163,SINGLE FAMILY / DUPLEX
8164,COMMERCIAL
8165,MULTIFAMILY
8166,COMMERCIAL
8167,SINGLE FAMILY / DUPLEX
8168,COMMERCIAL
8169,COMMERCIAL
8170,SINGLE FAMILY / DUPLEX
8171,SINGLE FAMILY / DUPLEX
8172,COMMERCIAL
8173,SINGLE FAMILY / DUPLEX
8174,MULTIFAMILY
8175,SINGLE FAMILY / DUPLEX
8176,COMMERCIAL
8177,COMMERCIAL
8178,COMMERCIAL
8179,SINGLE FAMILY / DUPLEX
8180,COMMERCIAL
8181,COMMERCIAL
8182,INSTITUTIONAL
8183,SINGLE FAMILY / DUPLEX
8184,SINGLE FAMILY / DUPLEX
8185,MULTIFAMILY
8186,MULTIFAMILY
8187,SINGLE FAMILY / DUPLEX
8188,MULTIFAMILY
8189,SINGLE FAMILY / DUPLEX
8190,COMMERCIAL
8191,COMMERCIAL
8192,COMMERCIAL
8193,COMMERCIAL
8194,COMMERCIAL
8195,COMMERCIAL
8196,COMMERCIAL
8197,COMMERCIAL
8198,INSTITUTIONAL
8199,MULTIFAMILY
8200,SINGLE FAMILY / DUPLEX
8201,COMMERCIAL
8202,COMMERCIAL
8203,MULTIFAMILY
8204,COMMERCIAL
8205,SINGLE FAMILY / DUPLEX
8206,COMMERCIAL
8207,MULTIFAMILY
8208,MULTIFAMILY
8209,SINGLE FAMILY / DUPLEX
8210,SINGLE FAMILY / DUPLEX
8211,SINGLE FAMILY / DUPLEX
8212,MULTIFAMILY
8213,SINGLE FAMILY / DUPLEX
8214,SINGLE FAMILY / DUPLEX
8215,INSTITUTIONAL
8216,SINGLE FAMILY / DUPLEX
8217,SINGLE FAMILY / DUPLEX
8218,COMMERCIAL
8219,SINGLE FAMILY / DUPLEX
8220,SINGLE FAMILY / DUPLEX
8221,
8222,COMMERCIAL
8223,
8224,SINGLE FAMILY / DUPLEX
8225,SINGLE FAMILY / DUPLEX
8226,SINGLE FAMILY / DUPLEX
8227,MULTIFAMILY
8228,SINGLE FAMILY / DUPLEX
8229,SINGLE FAMILY / DUPLEX
8230,COMMERCIAL
8231,COMMERCIAL
8232,COMMERCIAL
8233,SINGLE FAMILY / DUPLEX
8234,SINGLE FAMILY / DUPLEX
8235,SINGLE FAMILY / DUPLEX
8236,MULTIFAMILY
8237,SINGLE FAMILY / DUPLEX
8238,SINGLE FAMILY / DUPLEX
8239,COMMERCIAL
8240,SINGLE FAMILY / DUPLEX
8241,SINGLE FAMILY / DUPLEX
8242,SINGLE FAMILY / DUPLEX
8243,COMMERCIAL
8244,COMMERCIAL
8245,MULTIFAMILY
8246,COMMERCIAL
8247,SINGLE FAMILY / DUPLEX
8248,INSTITUTIONAL
8249,MULTIFAMILY
8250,COMMERCIAL
8251,COMMERCIAL
8252,COMMERCIAL
8253,SINGLE FAMILY / DUPLEX
8254,SINGLE FAMILY / DUPLEX
8255,COMMERCIAL
8256,COMMERCIAL
8257,SINGLE FAMILY / DUPLEX
8258,SINGLE FAMILY / DUPLEX
8259,SINGLE FAMILY / DUPLEX
8260,COMMERCIAL
8261,SINGLE FAMILY / DUPLEX
8262,SINGLE FAMILY / DUPLEX
8263,COMMERCIAL
8264,SINGLE FAMILY / DUPLEX
8265,SINGLE FAMILY / DUPLEX
8266,COMMERCIAL
8267,SINGLE FAMILY / DUPLEX
8268,SINGLE FAMILY / DUPLEX
8269,SINGLE FAMILY / DUPLEX
8270,SINGLE FAMILY / DUPLEX
8271,MULTIFAMILY
8272,MULTIFAMILY
8273,SINGLE FAMILY / DUPLEX
8274,SINGLE FAMILY / DUPLEX
8275,SINGLE FAMILY / DUPLEX
8276,SINGLE FAMILY / DUPLEX
8277,MULTIFAMILY
8278,SINGLE FAMILY / DUPLEX
8279,COMMERCIAL
8280,SINGLE FAMILY / DUPLEX
8281,SINGLE FAMILY / DUPLEX
8282,MULTIFAMILY
8283,SINGLE FAMILY / DUPLEX
8284,SINGLE FAMILY / DUPLEX
8285,SINGLE FAMILY / DUPLEX
8286,SINGLE FAMILY / DUPLEX
8287,COMMERCIAL
8288,SINGLE FAMILY / DUPLEX
8289,COMMERCIAL
8290,COMMERCIAL
8291,COMMERCIAL
8292,COMMERCIAL
8293,COMMERCIAL
8294,COMMERCIAL
8295,COMMERCIAL
8296,COMMERCIAL
8297,MULTIFAMILY
8298,SINGLE FAMILY / DUPLEX
8299,SINGLE FAMILY / DUPLEX
8300,SINGLE FAMILY / DUPLEX
8301,SINGLE FAMILY / DUPLEX
8302,MULTIFAMILY
8303,COMMERCIAL
8304,COMMERCIAL
8305,COMMERCIAL
8306,COMMERCIAL
8307,SINGLE FAMILY / DUPLEX
8308,SINGLE FAMILY / DUPLEX
8309,SINGLE FAMILY / DUPLEX
8310,COMMERCIAL
8311,COMMERCIAL
8312,COMMERCIAL
8313,SINGLE FAMILY / DUPLEX
8314,COMMERCIAL
8315,COMMERCIAL
8316,SINGLE FAMILY / DUPLEX
8317,COMMERCIAL
8318,COMMERCIAL
8319,SINGLE FAMILY / DUPLEX
8320,SINGLE FAMILY / DUPLEX
8321,COMMERCIAL
8322,SINGLE FAMILY / DUPLEX
8323,SINGLE FAMILY / DUPLEX
8324,COMMERCIAL
8325,COMMERCIAL
8326,COMMERCIAL
8327,COMMERCIAL
8328,COMMERCIAL
8329,COMMERCIAL
8330,SINGLE FAMILY / DUPLEX
8331,SINGLE FAMILY / DUPLEX
8332,SINGLE FAMILY / DUPLEX
8333,COMMERCIAL
8334,
8335,SINGLE FAMILY / DUPLEX
8336,COMMERCIAL
8337,COMMERCIAL
8338,SINGLE FAMILY / DUPLEX
8339,SINGLE FAMILY / DUPLEX
8340,SINGLE FAMILY / DUPLEX
8341,SINGLE FAMILY / DUPLEX
8342,COMMERCIAL
8343,SINGLE FAMILY / DUPLEX
8344,COMMERCIAL
8345,SINGLE FAMILY / DUPLEX
8346,SINGLE FAMILY / DUPLEX
8347,SINGLE FAMILY / DUPLEX
8348,SINGLE FAMILY / DUPLEX
8349,COMMERCIAL
8350,COMMERCIAL
8351,COMMERCIAL
8352,SINGLE FAMILY / DUPLEX
8353,SINGLE FAMILY / DUPLEX
8354,SINGLE FAMILY / DUPLEX
8355,COMMERCIAL
8356,SINGLE FAMILY / DUPLEX
8357,SINGLE FAMILY / DUPLEX
8358,SINGLE FAMILY / DUPLEX
8359,SINGLE FAMILY / DUPLEX
8360,COMMERCIAL
8361,SINGLE FAMILY / DUPLEX
8362,COMMERCIAL
8363,SINGLE FAMILY / DUPLEX
8364,SINGLE FAMILY / DUPLEX
8365,SINGLE FAMILY / DUPLEX
8366,
8367,SINGLE FAMILY / DUPLEX
8368,SINGLE FAMILY / DUPLEX
8369,COMMERCIAL
8370,COMMERCIAL
8371,SINGLE FAMILY / DUPLEX
8372,COMMERCIAL
8373,SINGLE FAMILY / DUPLEX
8374,COMMERCIAL
8375,SINGLE FAMILY / DUPLEX
8376,COMMERCIAL
8377,COMMERCIAL
8378,SINGLE FAMILY / DUPLEX
8379,SINGLE FAMILY / DUPLEX
8380,COMMERCIAL
8381,COMMERCIAL
8382,SINGLE FAMILY / DUPLEX
8383,INSTITUTIONAL
8384,COMMERCIAL
8385,SINGLE FAMILY / DUPLEX
8386,MULTIFAMILY
8387,MULTIFAMILY
8388,SINGLE FAMILY / DUPLEX
8389,COMMERCIAL
8390,SINGLE FAMILY / DUPLEX
8391,SINGLE FAMILY / DUPLEX
8392,SINGLE FAMILY / DUPLEX
8393,COMMERCIAL
8394,COMMERCIAL
8395,INSTITUTIONAL
8396,MULTIFAMILY
8397,
8398,SINGLE FAMILY / DUPLEX
8399,COMMERCIAL
8400,SINGLE FAMILY / DUPLEX
8401,COMMERCIAL
8402,COMMERCIAL
8403,SINGLE FAMILY / DUPLEX
8404,COMMERCIAL
8405,SINGLE FAMILY / DUPLEX
8406,COMMERCIAL
8407,SINGLE FAMILY / DUPLEX
8408,SINGLE FAMILY / DUPLEX
8409,INSTITUTIONAL
8410,SINGLE FAMILY / DUPLEX
8411,SINGLE FAMILY / DUPLEX
8412,SINGLE FAMILY / DUPLEX
8413,COMMERCIAL
8414,COMMERCIAL
8415,SINGLE FAMILY / DUPLEX
8416,SINGLE FAMILY / DUPLEX
8417,SINGLE FAMILY / DUPLEX
8418,MULTIFAMILY
8419,COMMERCIAL
8420,SINGLE FAMILY / DUPLEX
8421,SINGLE FAMILY / DUPLEX
8422,INDUSTRIAL
8423,SINGLE FAMILY / DUPLEX
8424,SINGLE FAMILY / DUPLEX
8425,COMMERCIAL
8426,COMMERCIAL
8427,COMMERCIAL
8428,SINGLE FAMILY / DUPLEX
8429,SINGLE FAMILY / DUPLEX
8430,INSTITUTIONAL
8431,SINGLE FAMILY / DUPLEX
8432,COMMERCIAL
8433,COMMERCIAL
8434,COMMERCIAL
8435,COMMERCIAL
8436,MULTIFAMILY
8437,SINGLE FAMILY / DUPLEX
8438,SINGLE FAMILY / DUPLEX
8439,COMMERCIAL
8440,SINGLE FAMILY / DUPLEX
8441,COMMERCIAL
8442,SINGLE FAMILY / DUPLEX
8443,SINGLE FAMILY / DUPLEX
8444,SINGLE FAMILY / DUPLEX
8445,COMMERCIAL
8446,COMMERCIAL
8447,COMMERCIAL
8448,SINGLE FAMILY / DUPLEX
8449,COMMERCIAL
8450,MULTIFAMILY
8451,SINGLE FAMILY / DUPLEX
8452,SINGLE FAMILY / DUPLEX
8453,SINGLE FAMILY / DUPLEX
8454,SINGLE FAMILY / DUPLEX
8455,SINGLE FAMILY / DUPLEX
8456,SINGLE FAMILY / DUPLEX
8457,SINGLE FAMILY / DUPLEX
8458,SINGLE FAMILY / DUPLEX
8459,SINGLE FAMILY / DUPLEX
8460,SINGLE FAMILY / DUPLEX
8461,SINGLE FAMILY / DUPLEX
8462,INSTITUTIONAL
8463,SINGLE FAMILY / DUPLEX
8464,SINGLE FAMILY / DUPLEX
8465,SINGLE FAMILY / DUPLEX
8466,SINGLE FAMILY / DUPLEX
8467,COMMERCIAL
8468,COMMERCIAL
8469,SINGLE FAMILY / DUPLEX
8470,SINGLE FAMILY / DUPLEX
8471,MULTIFAMILY
8472,COMMERCIAL
8473,SINGLE FAMILY / DUPLEX
8474,SINGLE FAMILY / DUPLEX
8475,COMMERCIAL
8476,SINGLE FAMILY / DUPLEX
8477,SINGLE FAMILY / DUPLEX
8478,SINGLE FAMILY / DUPLEX
8479,SINGLE FAMILY / DUPLEX
8480,SINGLE FAMILY / DUPLEX
8481,SINGLE FAMILY / DUPLEX
8482,SINGLE FAMILY / DUPLEX
8483,SINGLE FAMILY / DUPLEX
8484,COMMERCIAL
8485,SINGLE FAMILY / DUPLEX
8486,SINGLE FAMILY / DUPLEX
8487,SINGLE FAMILY / DUPLEX
8488,COMMERCIAL
8489,MULTIFAMILY
8490,COMMERCIAL
8491,SINGLE FAMILY / DUPLEX
8492,COMMERCIAL
8493,INSTITUTIONAL
8494,INSTITUTIONAL
8495,SINGLE FAMILY / DUPLEX
8496,COMMERCIAL
8497,COMMERCIAL
8498,COMMERCIAL
8499,COMMERCIAL
8500,SINGLE FAMILY / DUPLEX
8501,MULTIFAMILY
8502,SINGLE FAMILY / DUPLEX
8503,SINGLE FAMILY / DUPLEX
8504,COMMERCIAL
8505,SINGLE FAMILY / DUPLEX
8506,INSTITUTIONAL
8507,SINGLE FAMILY / DUPLEX
8508,COMMERCIAL
8509,COMMERCIAL
8510,COMMERCIAL
8511,COMMERCIAL
8512,SINGLE FAMILY / DUPLEX
8513,COMMERCIAL
8514,SINGLE FAMILY / DUPLEX
8515,MULTIFAMILY
8516,COMMERCIAL
8517,COMMERCIAL
8518,COMMERCIAL
8519,INDUSTRIAL
8520,SINGLE FAMILY / DUPLEX
8521,SINGLE FAMILY / DUPLEX
8522,SINGLE FAMILY / DUPLEX
8523,SINGLE FAMILY / DUPLEX
8524,SINGLE FAMILY / DUPLEX
8525,COMMERCIAL
8526,SINGLE FAMILY / DUPLEX
8527,SINGLE FAMILY / DUPLEX
8528,SINGLE FAMILY / DUPLEX
8529,SINGLE FAMILY / DUPLEX
8530,SINGLE FAMILY / DUPLEX
8531,COMMERCIAL
8532,COMMERCIAL
8533,SINGLE FAMILY / DUPLEX
8534,SINGLE FAMILY / DUPLEX
8535,SINGLE FAMILY / DUPLEX
8536,COMMERCIAL
8537,SINGLE FAMILY / DUPLEX
8538,SINGLE FAMILY / DUPLEX
8539,SINGLE FAMILY / DUPLEX
8540,SINGLE FAMILY / DUPLEX
8541,SINGLE FAMILY / DUPLEX
8542,SINGLE FAMILY / DUPLEX
8543,COMMERCIAL
8544,COMMERCIAL
8545,SINGLE FAMILY / DUPLEX
8546,COMMERCIAL
8547,SINGLE FAMILY / DUPLEX
8548,COMMERCIAL
8549,SINGLE FAMILY / DUPLEX
8550,COMMERCIAL
8551,SINGLE FAMILY / DUPLEX
8552,SINGLE FAMILY / DUPLEX
8553,SINGLE FAMILY / DUPLEX
8554,MULTIFAMILY
8555,SINGLE FAMILY / DUPLEX
8556,SINGLE FAMILY / DUPLEX
8557,COMMERCIAL
8558,INSTITUTIONAL
8559,COMMERCIAL
8560,SINGLE FAMILY / DUPLEX
8561,SINGLE FAMILY / DUPLEX
8562,MULTIFAMILY
8563,MULTIFAMILY
8564,MULTIFAMILY
8565,MULTIFAMILY
8566,MULTIFAMILY
8567,SINGLE FAMILY / DUPLEX
8568,SINGLE FAMILY / DUPLEX
8569,SINGLE FAMILY / DUPLEX
8570,COMMERCIAL
8571,COMMERCIAL
8572,SINGLE FAMILY / DUPLEX
8573,SINGLE FAMILY / DUPLEX
8574,SINGLE FAMILY / DUPLEX
8575,
8576,SINGLE FAMILY / DUPLEX
8577,SINGLE FAMILY / DUPLEX
8578,COMMERCIAL
8579,COMMERCIAL
8580,COMMERCIAL
8581,
8582,COMMERCIAL
8583,MULTIFAMILY
8584,COMMERCIAL
8585,SINGLE FAMILY / DUPLEX
8586,
8587,MULTIFAMILY
8588,SINGLE FAMILY / DUPLEX
8589,SINGLE FAMILY / DUPLEX
8590,SINGLE FAMILY / DUPLEX
8591,SINGLE FAMILY / DUPLEX
8592,SINGLE FAMILY / DUPLEX
8593,SINGLE FAMILY / DUPLEX
8594,
8595,COMMERCIAL
8596,SINGLE FAMILY / DUPLEX
8597,SINGLE FAMILY / DUPLEX
8598,SINGLE FAMILY / DUPLEX
8599,SINGLE FAMILY / DUPLEX
8600,SINGLE FAMILY / DUPLEX
8601,SINGLE FAMILY / DUPLEX
8602,SINGLE FAMILY / DUPLEX
8603,COMMERCIAL
8604,COMMERCIAL
8605,INSTITUTIONAL
8606,COMMERCIAL
8607,INDUSTRIAL
8608,SINGLE FAMILY / DUPLEX
8609,COMMERCIAL
8610,MULTIFAMILY
8611,SINGLE FAMILY / DUPLEX
8612,SINGLE FAMILY / DUPLEX
8613,SINGLE FAMILY / DUPLEX
8614,SINGLE FAMILY / DUPLEX
8615,MULTIFAMILY
8616,SINGLE FAMILY / DUPLEX
8617,COMMERCIAL
8618,SINGLE FAMILY / DUPLEX
8619,COMMERCIAL
8620,SINGLE FAMILY / DUPLEX
8621,MULTIFAMILY
8622,SINGLE FAMILY / DUPLEX
8623,
8624,SINGLE FAMILY / DUPLEX
8625,SINGLE FAMILY / DUPLEX
8626,
8627,SINGLE FAMILY / DUPLEX
8628,SINGLE FAMILY / DUPLEX
8629,COMMERCIAL
8630,COMMERCIAL
8631,COMMERCIAL
8632,SINGLE FAMILY / DUPLEX
8633,SINGLE FAMILY / DUPLEX
8634,COMMERCIAL
8635,SINGLE FAMILY / DUPLEX
8636,COMMERCIAL
8637,INSTITUTIONAL
8638,SINGLE FAMILY / DUPLEX
8639,SINGLE FAMILY / DUPLEX
8640,SINGLE FAMILY / DUPLEX
8641,SINGLE FAMILY / DUPLEX
8642,SINGLE FAMILY / DUPLEX
8643,MULTIFAMILY
8644,MULTIFAMILY
8645,SINGLE FAMILY / DUPLEX
8646,SINGLE FAMILY / DUPLEX
8647,MULTIFAMILY
8648,SINGLE FAMILY / DUPLEX
8649,MULTIFAMILY
8650,COMMERCIAL
8651,COMMERCIAL
8652,SINGLE FAMILY / DUPLEX
8653,SINGLE FAMILY / DUPLEX
8654,SINGLE FAMILY / DUPLEX
8655,MULTIFAMILY
8656,COMMERCIAL
8657,MULTIFAMILY
8658,SINGLE FAMILY / DUPLEX
8659,MULTIFAMILY
8660,SINGLE FAMILY / DUPLEX
8661,SINGLE FAMILY / DUPLEX
8662,COMMERCIAL
8663,INDUSTRIAL
8664,COMMERCIAL
8665,SINGLE FAMILY / DUPLEX
8666,SINGLE FAMILY / DUPLEX
8667,SINGLE FAMILY / DUPLEX
8668,SINGLE FAMILY / DUPLEX
8669,COMMERCIAL
8670,SINGLE FAMILY / DUPLEX
8671,COMMERCIAL
8672,COMMERCIAL
8673,COMMERCIAL
8674,COMMERCIAL
8675,SINGLE FAMILY / DUPLEX
8676,COMMERCIAL
8677,COMMERCIAL
8678,COMMERCIAL
8679,COMMERCIAL
8680,COMMERCIAL
8681,SINGLE FAMILY / DUPLEX
8682,
8683,COMMERCIAL
8684,INDUSTRIAL
8685,MULTIFAMILY
8686,MULTIFAMILY
8687,SINGLE FAMILY / DUPLEX
8688,MULTIFAMILY
8689,SINGLE FAMILY / DUPLEX
8690,COMMERCIAL
8691,MULTIFAMILY
8692,SINGLE FAMILY / DUPLEX
8693,COMMERCIAL
8694,COMMERCIAL
8695,INSTITUTIONAL
8696,SINGLE FAMILY / DUPLEX
8697,MULTIFAMILY
8698,SINGLE FAMILY / DUPLEX
8699,COMMERCIAL
8700,COMMERCIAL
8701,SINGLE FAMILY / DUPLEX
8702,SINGLE FAMILY / DUPLEX
8703,SINGLE FAMILY / DUPLEX
8704,SINGLE FAMILY / DUPLEX
8705,SINGLE FAMILY / DUPLEX
8706,MULTIFAMILY
8707,SINGLE FAMILY / DUPLEX
8708,SINGLE FAMILY / DUPLEX
8709,SINGLE FAMILY / DUPLEX
8710,COMMERCIAL
8711,COMMERCIAL
8712,SINGLE FAMILY / DUPLEX
8713,COMMERCIAL
8714,SINGLE FAMILY / DUPLEX
8715,COMMERCIAL
8716,SINGLE FAMILY / DUPLEX
8717,SINGLE FAMILY / DUPLEX
8718,SINGLE FAMILY / DUPLEX
8719,SINGLE FAMILY / DUPLEX
8720,COMMERCIAL
8721,SINGLE FAMILY / DUPLEX
8722,SINGLE FAMILY / DUPLEX
8723,COMMERCIAL
8724,COMMERCIAL
8725,SINGLE FAMILY / DUPLEX
8726,MULTIFAMILY
8727,SINGLE FAMILY / DUPLEX
8728,COMMERCIAL
8729,SINGLE FAMILY / DUPLEX
8730,SINGLE FAMILY / DUPLEX
8731,COMMERCIAL
8732,SINGLE FAMILY / DUPLEX
8733,SINGLE FAMILY / DUPLEX
8734,SINGLE FAMILY / DUPLEX
8735,SINGLE FAMILY / DUPLEX
8736,SINGLE FAMILY / DUPLEX
8737,COMMERCIAL
8738,SINGLE FAMILY / DUPLEX
8739,COMMERCIAL
8740,SINGLE FAMILY / DUPLEX
8741,SINGLE FAMILY / DUPLEX
8742,COMMERCIAL
8743,MULTIFAMILY
8744,SINGLE FAMILY / DUPLEX
8745,COMMERCIAL
8746,SINGLE FAMILY / DUPLEX
8747,COMMERCIAL
8748,MULTIFAMILY
8749,SINGLE FAMILY / DUPLEX
8750,MULTIFAMILY
8751,MULTIFAMILY
8752,COMMERCIAL
8753,MULTIFAMILY
8754,COMMERCIAL
8755,COMMERCIAL
8756,SINGLE FAMILY / DUPLEX
8757,COMMERCIAL
8758,COMMERCIAL
8759,SINGLE FAMILY / DUPLEX
8760,COMMERCIAL
8761,COMMERCIAL
8762,SINGLE FAMILY / DUPLEX
8763,COMMERCIAL
8764,SINGLE FAMILY / DUPLEX
8765,SINGLE FAMILY / DUPLEX
8766,SINGLE FAMILY / DUPLEX
8767,COMMERCIAL
8768,INDUSTRIAL
8769,COMMERCIAL
8770,
8771,COMMERCIAL
8772,SINGLE FAMILY / DUPLEX
8773,COMMERCIAL
8774,SINGLE FAMILY / DUPLEX
8775,SINGLE FAMILY / DUPLEX
8776,COMMERCIAL
8777,SINGLE FAMILY / DUPLEX
8778,MULTIFAMILY
8779,COMMERCIAL
8780,COMMERCIAL
8781,COMMERCIAL
8782,SINGLE FAMILY / DUPLEX
8783,SINGLE FAMILY / DUPLEX
8784,COMMERCIAL
8785,SINGLE FAMILY / DUPLEX
8786,COMMERCIAL
8787,SINGLE FAMILY / DUPLEX
8788,COMMERCIAL
8789,COMMERCIAL
8790,SINGLE FAMILY / DUPLEX
8791,COMMERCIAL
8792,SINGLE FAMILY / DUPLEX
8793,SINGLE FAMILY / DUPLEX
8794,SINGLE FAMILY / DUPLEX
8795,SINGLE FAMILY / DUPLEX
8796,SINGLE FAMILY / DUPLEX
8797,SINGLE FAMILY / DUPLEX
8798,SINGLE FAMILY / DUPLEX
8799,COMMERCIAL
8800,COMMERCIAL
8801,INSTITUTIONAL
8802,COMMERCIAL
8803,SINGLE FAMILY / DUPLEX
8804,SINGLE FAMILY / DUPLEX
8805,SINGLE FAMILY / DUPLEX
8806,MULTIFAMILY
8807,SINGLE FAMILY / DUPLEX
8808,SINGLE FAMILY / DUPLEX
8809,SINGLE FAMILY / DUPLEX
8810,INDUSTRIAL
8811,INDUSTRIAL
8812,SINGLE FAMILY / DUPLEX
8813,SINGLE FAMILY / DUPLEX
8814,SINGLE FAMILY / DUPLEX
8815,SINGLE FAMILY / DUPLEX
8816,MULTIFAMILY
8817,COMMERCIAL
8818,COMMERCIAL
8819,COMMERCIAL
8820,SINGLE FAMILY / DUPLEX
8821,SINGLE FAMILY / DUPLEX
8822,SINGLE FAMILY / DUPLEX
8823,COMMERCIAL
8824,SINGLE FAMILY / DUPLEX
8825,COMMERCIAL
8826,SINGLE FAMILY / DUPLEX
8827,SINGLE FAMILY / DUPLEX
8828,SINGLE FAMILY / DUPLEX
8829,COMMERCIAL
8830,SINGLE FAMILY / DUPLEX
8831,COMMERCIAL
8832,SINGLE FAMILY / DUPLEX
8833,SINGLE FAMILY / DUPLEX
8834,COMMERCIAL
8835,SINGLE FAMILY / DUPLEX
8836,MULTIFAMILY
8837,INDUSTRIAL
8838,COMMERCIAL
8839,MULTIFAMILY
8840,SINGLE FAMILY / DUPLEX
8841,SINGLE FAMILY / DUPLEX
8842,COMMERCIAL
8843,MULTIFAMILY
8844,SINGLE FAMILY / DUPLEX
8845,SINGLE FAMILY / DUPLEX
8846,SINGLE FAMILY / DUPLEX
8847,SINGLE FAMILY / DUPLEX
8848,SINGLE FAMILY / DUPLEX
8849,SINGLE FAMILY / DUPLEX
8850,COMMERCIAL
8851,SINGLE FAMILY / DUPLEX
8852,COMMERCIAL
8853,SINGLE FAMILY / DUPLEX
8854,COMMERCIAL
8855,COMMERCIAL
8856,SINGLE FAMILY / DUPLEX
8857,SINGLE FAMILY / DUPLEX
8858,SINGLE FAMILY / DUPLEX
8859,SINGLE FAMILY / DUPLEX
8860,SINGLE FAMILY / DUPLEX
8861,COMMERCIAL
8862,SINGLE FAMILY / DUPLEX
8863,SINGLE FAMILY / DUPLEX
8864,SINGLE FAMILY / DUPLEX
8865,SINGLE FAMILY / DUPLEX
8866,SINGLE FAMILY / DUPLEX
8867,SINGLE FAMILY / DUPLEX
8868,SINGLE FAMILY / DUPLEX
8869,SINGLE FAMILY / DUPLEX
8870,SINGLE FAMILY / DUPLEX
8871,SINGLE FAMILY / DUPLEX
8872,SINGLE FAMILY / DUPLEX
8873,SINGLE FAMILY / DUPLEX
8874,SINGLE FAMILY / DUPLEX
8875,MULTIFAMILY
8876,SINGLE FAMILY / DUPLEX
8877,INDUSTRIAL
8878,SINGLE FAMILY / DUPLEX
8879,SINGLE FAMILY / DUPLEX
8880,SINGLE FAMILY / DUPLEX
8881,SINGLE FAMILY / DUPLEX
8882,SINGLE FAMILY / DUPLEX
8883,SINGLE FAMILY / DUPLEX
8884,SINGLE FAMILY / DUPLEX
8885,SINGLE FAMILY / DUPLEX
8886,COMMERCIAL
8887,SINGLE FAMILY / DUPLEX
8888,COMMERCIAL
8889,SINGLE FAMILY / DUPLEX
8890,SINGLE FAMILY / DUPLEX
