id,last_inspection_result,current_status
21234,FAILED,ADMINISTRATIVE CLOSURE
21235,PASSED,VOLUNTARY COMPLIANCE
21236,PASSED,VOLUNTARY COMPLIANCE
21237,PASSED,VOLUNTARY COMPLIANCE
21238,PASSED,VOLUNTARY COMPLIANCE
21239,PASSED,VOLUNTARY COMPLIANCE
21240,PASSED,VOLUNTARY COMPLIANCE
21241,PASSED,VOLUNTARY COMPLIANCE
21242,PASSED,VOLUNTARY COMPLIANCE
21243,PASSED,VOLUNTARY COMPLIANCE
21244,PASSED,ENFORCED COMPLIANCE
21245,PASSED,ENFORCED COMPLIANCE
21246,,ADMINISTRATIVE CLOSURE
21247,PASSED,ENFORCED COMPLIANCE
21248,PASSED,ENFORCED COMPLIANCE
21249,PASSED,VOLUNTARY COMPLIANCE
21250,PASSED,VOLUNTARY COMPLIANCE
21251,PASSED,ENFORCED COMPLIANCE
21252,PASSED,VOLUNTARY COMPLIANCE
21253,PASSED,ENFORCED COMPLIANCE
21254,PASSED,VOLUNTARY COMPLIANCE
21255,PASSED,VOLUNTARY COMPLIANCE
21256,PASSED,VOLUNTARY COMPLIANCE
21257,PASSED,ENFORCED COMPLIANCE
21258,PASSED,VOLUNTARY COMPLIANCE
21259,PASSED,ADMINISTRATIVE CLOSURE
21260,PASSED,ENFORCED COMPLIANCE
21261,PASSED,VOLUNTARY COMPLIANCE
21262,PASSED,ENFORCED COMPLIANCE
21263,PASSED,VOLUNTARY COMPLIANCE
21264,PASSED,ENFORCED COMPLIANCE
21265,FAILED,ADMINISTRATIVE CLOSURE
21266,PASSED,VOLUNTARY COMPLIANCE
21267,PASSED,CLOSED
21268,PASSED,VOLUNTARY COMPLIANCE
21269,FAILED,ADMINISTRATIVE CLOSURE
21270,PASSED,ENFORCED COMPLIANCE
21271,PASSED,VOLUNTARY COMPLIANCE
21272,PASSED,ENFORCED COMPLIANCE
21273,PASSED,VOLUNTARY COMPLIANCE
21274,PASSED,VOLUNTARY COMPLIANCE
21275,PASSED,VOLUNTARY COMPLIANCE
21276,PASSED,VOLUNTARY COMPLIANCE
21277,PASSED,VOLUNTARY COMPLIANCE
21278,PASSED,VOLUNTARY COMPLIANCE
21279,PASSED,VOLUNTARY COMPLIANCE
21280,PASSED,VOLUNTARY COMPLIANCE
21281,PASSED,VOLUNTARY COMPLIANCE
21282,PASSED,VOLUNTARY COMPLIANCE
21283,PASSED,VOLUNTARY COMPLIANCE
21284,PASSED,VOLUNTARY COMPLIANCE
21285,PASSED,VOLUNTARY COMPLIANCE
21286,FAILED,ADMINISTRATIVE CLOSURE
21287,PASSED,VOLUNTARY COMPLIANCE
21288,PASSED,ENFORCED COMPLIANCE
21289,PASSED,ENFORCED COMPLIANCE
21290,FAILED,ADMINISTRATIVE CLOSURE
21291,PASSED,ENFORCED COMPLIANCE
21292,PASSED,VOLUNTARY COMPLIANCE
21293,PASSED,ENFORCED COMPLIANCE
21294,FAILED,ADMINISTRATIVE CLOSURE
21295,PASSED,VOLUNTARY COMPLIANCE
21296,PASSED,ENFORCED COMPLIANCE
21297,PASSED,VOLUNTARY COMPLIANCE
21298,PASSED,VOLUNTARY COMPLIANCE
21299,PASSED,VOLUNTARY COMPLIANCE
21300,PASSED,VOLUNTARY COMPLIANCE
21301,PASSED,VOLUNTARY COMPLIANCE
21302,PASSED,VOLUNTARY COMPLIANCE
21303,PASSED,VOLUNTARY COMPLIANCE
21304,PASSED,VOLUNTARY COMPLIANCE
21305,PASSED,ENFORCED COMPLIANCE
21306,PASSED,VOLUNTARY COMPLIANCE
21307,FAILED,ADMINISTRATIVE CLOSURE
21308,PASSED,VOLUNTARY COMPLIANCE
21309,PASSED,VOLUNTARY COMPLIANCE
21310,,VOLUNTARY COMPLIANCE
21311,PASSED,ENFORCED COMPLIANCE
21312,PASSED,ENFORCED COMPLIANCE
21313,PASSED,ENFORCED COMPLIANCE
21314,PASSED,VOLUNTARY COMPLIANCE
21315,PASSED,ENFORCED COMPLIANCE
21316,PASSED,VOLUNTARY COMPLIANCE
21317,PASSED,VOLUNTARY COMPLIANCE
21318,PASSED,VOLUNTARY COMPLIANCE
21319,FAILED,ENFORCED COMPLIANCE
21320,PASSED,ENFORCED COMPLIANCE
21321,PASSED,ENFORCED COMPLIANCE
21322,PASSED,VOLUNTARY COMPLIANCE
21323,PASSED,VOLUNTARY COMPLIANCE
21324,PASSED,VOLUNTARY COMPLIANCE
21325,PASSED,VOLUNTARY COMPLIANCE
21326,PASSED,VOLUNTARY COMPLIANCE
21327,PASSED,ADMINISTRATIVE CLOSURE
21328,PASSED,VOLUNTARY COMPLIANCE
21329,PASSED,VOLUNTARY COMPLIANCE
21330,PASSED,VOLUNTARY COMPLIANCE
21331,PASSED,ENFORCED COMPLIANCE
21332,PASSED,VOLUNTARY COMPLIANCE
21333,PASSED,VOLUNTARY COMPLIANCE
21334,PASSED,VOLUNTARY COMPLIANCE
21335,PASSED,VOLUNTARY COMPLIANCE
21336,PASSED,VOLUNTARY COMPLIANCE
21337,PASSED,VOLUNTARY COMPLIANCE
21338,PASSED,VOLUNTARY COMPLIANCE
21339,PASSED,VOLUNTARY COMPLIANCE
21340,PASSED,VOLUNTARY COMPLIANCE
21341,FAILED,ADMINISTRATIVE CLOSURE
21342,PASSED,VOLUNTARY COMPLIANCE
21343,PASSED,VOLUNTARY COMPLIANCE
21344,PASSED,ENFORCED COMPLIANCE
21345,PASSED,VOLUNTARY COMPLIANCE
21346,PASSED,ENFORCED COMPLIANCE
21347,PASSED,VOLUNTARY COMPLIANCE
21348,PASSED,VOLUNTARY COMPLIANCE
21349,PASSED,VOLUNTARY COMPLIANCE
21350,FAILED,VOLUNTARY COMPLIANCE
21351,PASSED,VOLUNTARY COMPLIANCE
21352,PASSED,VOLUNTARY COMPLIANCE
21353,PASSED,VOLUNTARY COMPLIANCE
21354,PASSED,VOLUNTARY COMPLIANCE
21355,PASSED,VOLUNTARY COMPLIANCE
21356,FAILED,ADMINISTRATIVE CLOSURE
21357,PASSED,VOLUNTARY COMPLIANCE
21358,PASSED,VOLUNTARY COMPLIANCE
21359,PASSED,VOLUNTARY COMPLIANCE
21360,FAILED,ADMINISTRATIVE CLOSURE
21361,FAILED,ENFORCED COMPLIANCE
21362,PASSED,VOLUNTARY COMPLIANCE
21363,PASSED,VOLUNTARY COMPLIANCE
21364,PASSED,ENFORCED COMPLIANCE
21365,PASSED,VOLUNTARY COMPLIANCE
21366,PASSED,VOLUNTARY COMPLIANCE
21367,PASSED,VOLUNTARY COMPLIANCE
21368,PASSED,VOLUNTARY COMPLIANCE
21369,PASSED,ENFORCED COMPLIANCE
21370,PASSED,VOLUNTARY COMPLIANCE
21371,PASSED,VOLUNTARY COMPLIANCE
21372,PASSED,VOLUNTARY COMPLIANCE
21373,FAILED,ADMINISTRATIVE CLOSURE
21374,PASSED,ENFORCED COMPLIANCE
21375,PASSED,VOLUNTARY COMPLIANCE
21376,PASSED,ENFORCED COMPLIANCE
21377,PASSED,ENFORCED COMPLIANCE
21378,PASSED,ENFORCED COMPLIANCE
21379,PASSED,ENFORCED COMPLIANCE
21380,PASSED,ADMINISTRATIVE CLOSURE
21381,PASSED,VOLUNTARY COMPLIANCE
21382,FAILED,TRANSFERRED TO EXTERNAL AGENCY
21383,PASSED,VOLUNTARY COMPLIANCE
21384,PASSED,VOLUNTARY COMPLIANCE
21385,PASSED,ENFORCED COMPLIANCE
21386,PASSED,ADMINISTRATIVE CLOSURE
21387,PASSED,VOLUNTARY COMPLIANCE
21388,PASSED,ENFORCED COMPLIANCE
21389,PASSED,VOLUNTARY COMPLIANCE
21390,PASSED,ADMINISTRATIVE CLOSURE
21391,FAILED,ADMINISTRATIVE CLOSURE
21392,FAILED,ADMINISTRATIVE CLOSURE
21393,PASSED,ENFORCED COMPLIANCE
21394,PASSED,ENFORCED COMPLIANCE
21395,PASSED,VOLUNTARY COMPLIANCE
21396,FAILED,ADMINISTRATIVE CLOSURE
21397,,ADMINISTRATIVE CLOSURE
21398,PASSED,ENFORCED COMPLIANCE
21399,PASSED,VOLUNTARY COMPLIANCE
21400,PASSED,VOLUNTARY COMPLIANCE
21401,PASSED,VOLUNTARY COMPLIANCE
21402,PASSED,VOLUNTARY COMPLIANCE
21403,PASSED,ENFORCED COMPLIANCE
21404,PASSED,VOLUNTARY COMPLIANCE
21405,PASSED,VOLUNTARY COMPLIANCE
21406,PASSED,VOLUNTARY COMPLIANCE
21407,PASSED,VOLUNTARY COMPLIANCE
21408,PASSED,ADMINISTRATIVE CLOSURE
21409,PASSED,VOLUNTARY COMPLIANCE
21410,PASSED,ENFORCED COMPLIANCE
21411,PASSED,ENFORCED COMPLIANCE
21412,PASSED,ENFORCED COMPLIANCE
21413,PASSED,VOLUNTARY COMPLIANCE
21414,PASSED,ADMINISTRATIVE CLOSURE
21415,PASSED,ENFORCED COMPLIANCE
21416,PASSED,VOLUNTARY COMPLIANCE
21417,PASSED,VOLUNTARY COMPLIANCE
21418,PASSED,VOLUNTARY COMPLIANCE
21419,PASSED,ENFORCED COMPLIANCE
21420,PASSED,ADMINISTRATIVE CLOSURE
21421,PASSED,ENFORCED COMPLIANCE
21422,PASSED,VOLUNTARY COMPLIANCE
21423,PASSED,VOLUNTARY COMPLIANCE
21424,PASSED,VOLUNTARY COMPLIANCE
21425,PASSED,VOLUNTARY COMPLIANCE
21426,PASSED,VOLUNTARY COMPLIANCE
21427,PASSED,VOLUNTARY COMPLIANCE
21428,PASSED,ENFORCED COMPLIANCE
21429,PASSED,VOLUNTARY COMPLIANCE
21430,PASSED,VOLUNTARY COMPLIANCE
21431,PASSED,VOLUNTARY COMPLIANCE
21432,PASSED,VOLUNTARY COMPLIANCE
21433,PASSED,VOLUNTARY COMPLIANCE
21434,PASSED,VOLUNTARY COMPLIANCE
21435,PASSED,VOLUNTARY COMPLIANCE
21436,PASSED,VOLUNTARY COMPLIANCE
21437,PASSED,VOLUNTARY COMPLIANCE
21438,PASSED,VOLUNTARY COMPLIANCE
21439,PASSED,VOLUNTARY COMPLIANCE
21440,PASSED,ENFORCED COMPLIANCE
21441,PASSED,VOLUNTARY COMPLIANCE
21442,PASSED,VOLUNTARY COMPLIANCE
21443,PASSED,VOLUNTARY COMPLIANCE
21444,PASSED,VOLUNTARY COMPLIANCE
21445,PASSED,VOLUNTARY COMPLIANCE
21446,PASSED,ENFORCED COMPLIANCE
21447,PASSED,ENFORCED COMPLIANCE
21448,,COMPLAINT/APPLICATN WITHDRAWN
21449,,VOLUNTARY COMPLIANCE
21450,PASSED,ENFORCED COMPLIANCE
21451,PASSED,ENFORCED COMPLIANCE
21452,PASSED,ENFORCED COMPLIANCE
21453,PASSED,ENFORCED COMPLIANCE
21454,PASSED,ENFORCED COMPLIANCE
21455,PASSED,VOLUNTARY COMPLIANCE
21456,PASSED,ENFORCED COMPLIANCE
21457,FAILED,VOLUNTARY COMPLIANCE
21458,PASSED,VOLUNTARY COMPLIANCE
21459,PASSED,VOLUNTARY COMPLIANCE
21460,PASSED,ENFORCED COMPLIANCE
21461,PASSED,VOLUNTARY COMPLIANCE
21462,PASSED,VOLUNTARY COMPLIANCE
21463,PASSED,VOLUNTARY COMPLIANCE
21464,FAILED,VOLUNTARY COMPLIANCE
21465,PASSED,ENFORCED COMPLIANCE
21466,PASSED,VOLUNTARY COMPLIANCE
21467,PASSED,VOLUNTARY COMPLIANCE
21468,PASSED,VOLUNTARY COMPLIANCE
21469,PASSED,VOLUNTARY COMPLIANCE
21470,PASSED,ENFORCED COMPLIANCE
21471,PASSED,VOLUNTARY COMPLIANCE
21472,PASSED,VOLUNTARY COMPLIANCE
21473,PASSED,ENFORCED COMPLIANCE
21474,PASSED,VOLUNTARY COMPLIANCE
21475,PASSED,VOLUNTARY COMPLIANCE
21476,PASSED,ENFORCED COMPLIANCE
21477,PASSED,VOLUNTARY COMPLIANCE
21478,PASSED,ENFORCED COMPLIANCE
21479,PASSED,VOLUNTARY COMPLIANCE
21480,PASSED,VOLUNTARY COMPLIANCE
21481,PASSED,VOLUNTARY COMPLIANCE
21482,PASSED,VOLUNTARY COMPLIANCE
21483,PASSED,VOLUNTARY COMPLIANCE
21484,PASSED,VOLUNTARY COMPLIANCE
21485,PASSED,VOLUNTARY COMPLIANCE
21486,PASSED,VOLUNTARY COMPLIANCE
21487,PASSED,ENFORCED COMPLIANCE
21488,FAILED,OPEN
21489,PASSED,VOLUNTARY COMPLIANCE
21490,PASSED,ENFORCED COMPLIANCE
21491,PASSED,ENFORCED COMPLIANCE
21492,PASSED,ADMINISTRATIVE CLOSURE
21493,PASSED,VOLUNTARY COMPLIANCE
21494,PASSED,VOLUNTARY COMPLIANCE
21495,PASSED,VOLUNTARY COMPLIANCE
21496,PASSED,VOLUNTARY COMPLIANCE
21497,PASSED,VOLUNTARY COMPLIANCE
21498,PASSED,VOLUNTARY COMPLIANCE
21499,PASSED,VOLUNTARY COMPLIANCE
21500,PASSED,VOLUNTARY COMPLIANCE
21501,PASSED,ADMINISTRATIVE CLOSURE
21502,PASSED,ENFORCED COMPLIANCE
21503,PASSED,VOLUNTARY COMPLIANCE
21504,PASSED,ADMINISTRATIVE CLOSURE
21505,PASSED,VOLUNTARY COMPLIANCE
21506,PASSED,VOLUNTARY COMPLIANCE
21507,PASSED,VOLUNTARY COMPLIANCE
21508,PASSED,VOLUNTARY COMPLIANCE
21509,PASSED,ADMINISTRATIVE CLOSURE
21510,PASSED,VOLUNTARY COMPLIANCE
21511,PASSED,ENFORCED COMPLIANCE
21512,PASSED,VOLUNTARY COMPLIANCE
21513,FAILED,ADMINISTRATIVE CLOSURE
21514,PASSED,ENFORCED COMPLIANCE
21515,PASSED,VOLUNTARY COMPLIANCE
21516,PASSED,VOLUNTARY COMPLIANCE
21517,PASSED,ADMINISTRATIVE CLOSURE
21518,PASSED,ENFORCED COMPLIANCE
21519,PASSED,VOLUNTARY COMPLIANCE
21520,PASSED,VOLUNTARY COMPLIANCE
21521,PASSED,VOLUNTARY COMPLIANCE
21522,PASSED,VOLUNTARY COMPLIANCE
21523,PASSED,ENFORCED COMPLIANCE
21524,PASSED,VOLUNTARY COMPLIANCE
21525,PASSED,VOLUNTARY COMPLIANCE
21526,PASSED,ENFORCED COMPLIANCE
21527,PASSED,VOLUNTARY COMPLIANCE
21528,PASSED,VOLUNTARY COMPLIANCE
21529,PASSED,VOLUNTARY COMPLIANCE
21530,PASSED,VOLUNTARY COMPLIANCE
21531,PASSED,ENFORCED COMPLIANCE
21532,PASSED,VOLUNTARY COMPLIANCE
21533,PASSED,VOLUNTARY COMPLIANCE
21534,PASSED,VOLUNTARY COMPLIANCE
21535,PASSED,ENFORCED COMPLIANCE
21536,PASSED,ENFORCED COMPLIANCE
21537,PASSED,VOLUNTARY COMPLIANCE
21538,PASSED,VOLUNTARY COMPLIANCE
21539,PASSED,VOLUNTARY COMPLIANCE
21540,PASSED,VOLUNTARY COMPLIANCE
21541,PASSED,VOLUNTARY COMPLIANCE
21542,PASSED,VOLUNTARY COMPLIANCE
21543,PASSED,VOLUNTARY COMPLIANCE
21544,PASSED,VOLUNTARY COMPLIANCE
21545,PASSED,VOLUNTARY COMPLIANCE
21546,PASSED,VOLUNTARY COMPLIANCE
21547,PASSED,ADMINISTRATIVE CLOSURE
21548,FAILED,ADMINISTRATIVE CLOSURE
21549,PASSED,VOLUNTARY COMPLIANCE
21550,PASSED,VOLUNTARY COMPLIANCE
21551,PASSED,VOLUNTARY COMPLIANCE
21552,PASSED,VOLUNTARY COMPLIANCE
21553,PASSED,VOLUNTARY COMPLIANCE
21554,PASSED,ENFORCED COMPLIANCE
21555,PASSED,VOLUNTARY COMPLIANCE
21556,PASSED,ENFORCED COMPLIANCE
21557,PASSED,ENFORCED COMPLIANCE
21558,PASSED,VOLUNTARY COMPLIANCE
21559,PASSED,ENFORCED COMPLIANCE
21560,,ADMINISTRATIVE CLOSURE
21561,PASSED,VOLUNTARY COMPLIANCE
21562,PASSED,VOLUNTARY COMPLIANCE
21563,PASSED,VOLUNTARY COMPLIANCE
21564,PASSED,VOLUNTARY COMPLIANCE
21565,PASSED,VOLUNTARY COMPLIANCE
21566,PASSED,VOLUNTARY COMPLIANCE
21567,PASSED,VOLUNTARY COMPLIANCE
21568,PASSED,ENFORCED COMPLIANCE
21569,PASSED,ENFORCED COMPLIANCE
21570,PASSED,ENFORCED COMPLIANCE
21571,PASSED,VOLUNTARY COMPLIANCE
21572,PASSED,ENFORCED COMPLIANCE
21573,PASSED,ENFORCED COMPLIANCE
21574,PASSED,ENFORCED COMPLIANCE
21575,PASSED,ENFORCED COMPLIANCE
21576,PASSED,ENFORCED COMPLIANCE
21577,PASSED,ENFORCED COMPLIANCE
21578,PASSED,ADMINISTRATIVE CLOSURE
21579,PASSED,ADMINISTRATIVE CLOSURE
21580,PASSED,ENFORCED COMPLIANCE
21581,PASSED,VOLUNTARY COMPLIANCE
21582,PASSED,VOLUNTARY COMPLIANCE
21583,FAILED,ADMINISTRATIVE CLOSURE
21584,PASSED,VOLUNTARY COMPLIANCE
21585,PASSED,ENFORCED COMPLIANCE
21586,PASSED,VOLUNTARY COMPLIANCE
21587,PASSED,VOLUNTARY COMPLIANCE
21588,PASSED,VOLUNTARY COMPLIANCE
21589,PASSED,VOLUNTARY COMPLIANCE
21590,PASSED,ENFORCED COMPLIANCE
21591,PASSED,ADMINISTRATIVE CLOSURE
21592,PASSED,ENFORCED COMPLIANCE
21593,PASSED,VOLUNTARY COMPLIANCE
21594,PASSED,VOLUNTARY COMPLIANCE
21595,PASSED,VOLUNTARY COMPLIANCE
21596,PASSED,VOLUNTARY COMPLIANCE
21597,PASSED,VOLUNTARY COMPLIANCE
21598,PASSED,VOLUNTARY COMPLIANCE
21599,PASSED,VOLUNTARY COMPLIANCE
21600,PASSED,VOLUNTARY COMPLIANCE
21601,PASSED,ENFORCED COMPLIANCE
21602,PASSED,VOLUNTARY COMPLIANCE
21603,PASSED,VOLUNTARY COMPLIANCE
21604,FAILED,ADMINISTRATIVE CLOSURE
21605,PASSED,ENFORCED COMPLIANCE
21606,PASSED,ENFORCED COMPLIANCE
21607,PASSED,VOLUNTARY COMPLIANCE
21608,PASSED,ENFORCED COMPLIANCE
21609,PASSED,VOLUNTARY COMPLIANCE
21610,PASSED,ENFORCED COMPLIANCE
21611,PASSED,VOLUNTARY COMPLIANCE
21612,PASSED,ENFORCED COMPLIANCE
21613,PASSED,VOLUNTARY COMPLIANCE
21614,PASSED,VOLUNTARY COMPLIANCE
21615,PASSED,VOLUNTARY COMPLIANCE
21616,PASSED,ENFORCED COMPLIANCE
21617,PASSED,VOLUNTARY COMPLIANCE
21618,PASSED,VOLUNTARY COMPLIANCE
21619,PASSED,ADMINISTRATIVE CLOSURE
21620,PASSED,VOLUNTARY COMPLIANCE
21621,PASSED,VOLUNTARY COMPLIANCE
21622,PASSED,VOLUNTARY COMPLIANCE
21623,PASSED,VOLUNTARY COMPLIANCE
21624,PASSED,VOLUNTARY COMPLIANCE
21625,FAILED,ADMINISTRATIVE CLOSURE
21626,PASSED,VOLUNTARY COMPLIANCE
21627,PASSED,VOLUNTARY COMPLIANCE
21628,PASSED,VOLUNTARY COMPLIANCE
21629,PASSED,ENFORCED COMPLIANCE
21630,PASSED,VOLUNTARY COMPLIANCE
21631,PASSED,VOLUNTARY COMPLIANCE
21632,FAILED,VOLUNTARY COMPLIANCE
21633,PASSED,ENFORCED COMPLIANCE
21634,PASSED,ENFORCED COMPLIANCE
21635,PASSED,ENFORCED COMPLIANCE
21636,FAILED,VOLUNTARY COMPLIANCE
21637,PASSED,ENFORCED COMPLIANCE
21638,PASSED,VOLUNTARY COMPLIANCE
21639,PASSED,VOLUNTARY COMPLIANCE
21640,PASSED,ENFORCED COMPLIANCE
21641,PASSED,VOLUNTARY COMPLIANCE
21642,PASSED,ENFORCED COMPLIANCE
21643,PASSED,VOLUNTARY COMPLIANCE
21644,FAILED,ADMINISTRATIVE CLOSURE
21645,PASSED,VOLUNTARY COMPLIANCE
21646,PASSED,VOLUNTARY COMPLIANCE
21647,PASSED,ENFORCED COMPLIANCE
21648,PASSED,VOLUNTARY COMPLIANCE
21649,PASSED,ENFORCED COMPLIANCE
21650,PASSED,ENFORCED COMPLIANCE
21651,PASSED,VOLUNTARY COMPLIANCE
21652,PASSED,ENFORCED COMPLIANCE
21653,PASSED,VOLUNTARY COMPLIANCE
21654,,VOLUNTARY COMPLIANCE
21655,PASSED,VOLUNTARY COMPLIANCE
21656,PASSED,ADMINISTRATIVE CLOSURE
21657,PASSED,VOLUNTARY COMPLIANCE
21658,PASSED,VOLUNTARY COMPLIANCE
21659,PASSED,VOLUNTARY COMPLIANCE
21660,PASSED,VOLUNTARY COMPLIANCE
21661,PASSED,VOLUNTARY COMPLIANCE
21662,FAILED,ADMINISTRATIVE CLOSURE
21663,FAILED,ADMINISTRATIVE CLOSURE
21664,PASSED,ENFORCED COMPLIANCE
21665,PASSED,VOLUNTARY COMPLIANCE
21666,FAILED,ADMINISTRATIVE CLOSURE
21667,PASSED,ENFORCED COMPLIANCE
21668,PASSED,ENFORCED COMPLIANCE
21669,PASSED,VOLUNTARY COMPLIANCE
21670,PASSED,ENFORCED COMPLIANCE
21671,PASSED,VOLUNTARY COMPLIANCE
21672,PASSED,VOLUNTARY COMPLIANCE
21673,PASSED,VOLUNTARY COMPLIANCE
21674,PASSED,VOLUNTARY COMPLIANCE
21675,PASSED,ADMINISTRATIVE CLOSURE
21676,PASSED,ENFORCED COMPLIANCE
21677,PASSED,ENFORCED COMPLIANCE
21678,PASSED,ENFORCED COMPLIANCE
21679,,VOLUNTARY COMPLIANCE
21680,FAILED,VOLUNTARY COMPLIANCE
21681,,VOLUNTARY COMPLIANCE
21682,PASSED,VOLUNTARY COMPLIANCE
21683,PASSED,ENFORCED COMPLIANCE
21684,PASSED,VOLUNTARY COMPLIANCE
21685,PASSED,VOLUNTARY COMPLIANCE
21686,PASSED,ADMINISTRATIVE CLOSURE
21687,PASSED,ADMINISTRATIVE CLOSURE
21688,PASSED,VOLUNTARY COMPLIANCE
21689,PASSED,VOLUNTARY COMPLIANCE
21690,PASSED,VOLUNTARY COMPLIANCE
21691,PASSED,VOLUNTARY COMPLIANCE
21692,PASSED,VOLUNTARY COMPLIANCE
21693,PASSED,VOLUNTARY COMPLIANCE
21694,PASSED,VOLUNTARY COMPLIANCE
21695,PASSED,ENFORCED COMPLIANCE
21696,PASSED,VOLUNTARY COMPLIANCE
21697,PASSED,ENFORCED COMPLIANCE
21698,PASSED,ENFORCED COMPLIANCE
21699,PASSED,ENFORCED COMPLIANCE
21700,PASSED,VOLUNTARY COMPLIANCE
21701,PASSED,VOLUNTARY COMPLIANCE
21702,PASSED,VOLUNTARY COMPLIANCE
21703,PASSED,VOLUNTARY COMPLIANCE
21704,PASSED,VOLUNTARY COMPLIANCE
21705,PASSED,VOLUNTARY COMPLIANCE
21706,PASSED,VOLUNTARY COMPLIANCE
21707,PASSED,VOLUNTARY COMPLIANCE
21708,PASSED,VOLUNTARY COMPLIANCE
21709,PASSED,VOLUNTARY COMPLIANCE
21710,PASSED,VOLUNTARY COMPLIANCE
21711,PASSED,ENFORCED COMPLIANCE
21712,PASSED,VOLUNTARY COMPLIANCE
21713,PASSED,VOLUNTARY COMPLIANCE
21714,PASSED,VOLUNTARY COMPLIANCE
21715,PASSED,VOLUNTARY COMPLIANCE
21716,PASSED,VOLUNTARY COMPLIANCE
21717,PASSED,VOLUNTARY COMPLIANCE
21718,PASSED,ENFORCED COMPLIANCE
21719,PASSED,ENFORCED COMPLIANCE
21720,PASSED,VOLUNTARY COMPLIANCE
21721,PASSED,ENFORCED COMPLIANCE
21722,PASSED,VOLUNTARY COMPLIANCE
21723,PASSED,ADMINISTRATIVE CLOSURE
21724,PASSED,VOLUNTARY COMPLIANCE
21725,PASSED,ENFORCED COMPLIANCE
21726,PASSED,VOLUNTARY COMPLIANCE
21727,PASSED,VOLUNTARY COMPLIANCE
21728,PASSED,VOLUNTARY COMPLIANCE
21729,PASSED,VOLUNTARY COMPLIANCE
21730,PASSED,ADMINISTRATIVE CLOSURE
21731,FAILED,VOLUNTARY COMPLIANCE
21732,PASSED,VOLUNTARY COMPLIANCE
21733,PASSED,VOLUNTARY COMPLIANCE
21734,PASSED,VOLUNTARY COMPLIANCE
21735,PASSED,ENFORCED COMPLIANCE
21736,PASSED,VOLUNTARY COMPLIANCE
21737,PASSED,ENFORCED COMPLIANCE
21738,PASSED,ENFORCED COMPLIANCE
21739,PASSED,VOLUNTARY COMPLIANCE
21740,PASSED,VOLUNTARY COMPLIANCE
21741,PASSED,ENFORCED COMPLIANCE
21742,PASSED,VOLUNTARY COMPLIANCE
21743,,ADMINISTRATIVE CLOSURE
21744,,ADMINISTRATIVE CLOSURE
21745,PASSED,VOLUNTARY COMPLIANCE
21746,FAILED,ADMINISTRATIVE CLOSURE
21747,FAILED,ADMINISTRATIVE CLOSURE
21748,PASSED,ENFORCED COMPLIANCE
21749,PASSED,ENFORCED COMPLIANCE
21750,PASSED,VOLUNTARY COMPLIANCE
21751,PASSED,VOLUNTARY COMPLIANCE
21752,PASSED,VOLUNTARY COMPLIANCE
21753,PASSED,VOLUNTARY COMPLIANCE
21754,PASSED,ENFORCED COMPLIANCE
21755,FAILED,ADMINISTRATIVE CLOSURE
21756,PASSED,VOLUNTARY COMPLIANCE
21757,PASSED,VOLUNTARY COMPLIANCE
21758,,VOLUNTARY COMPLIANCE
21759,PASSED,VOLUNTARY COMPLIANCE
21760,PASSED,VOLUNTARY COMPLIANCE
21761,PASSED,COMPLAINT/APPLICATN WITHDRAWN
21762,PASSED,VOLUNTARY COMPLIANCE
21763,PASSED,VOLUNTARY COMPLIANCE
21764,PASSED,VOLUNTARY COMPLIANCE
21765,PASSED,ENFORCED COMPLIANCE
21766,PASSED,ENFORCED COMPLIANCE
21767,PASSED,VOLUNTARY COMPLIANCE
21768,PASSED,VOLUNTARY COMPLIANCE
21769,PASSED,VOLUNTARY COMPLIANCE
21770,PASSED,ENFORCED COMPLIANCE
21771,,ADMINISTRATIVE CLOSURE
21772,PASSED,VOLUNTARY COMPLIANCE
21773,PASSED,VOLUNTARY COMPLIANCE
21774,PASSED,ENFORCED COMPLIANCE
21775,PASSED,VOLUNTARY COMPLIANCE
21776,PASSED,ENFORCED COMPLIANCE
21777,PASSED,VOLUNTARY COMPLIANCE
21778,PASSED,VOLUNTARY COMPLIANCE
21779,PASSED,ENFORCED COMPLIANCE
21780,FAILED,ADMINISTRATIVE CLOSURE
21781,PASSED,VOLUNTARY COMPLIANCE
21782,PASSED,VOLUNTARY COMPLIANCE
21783,PASSED,VOLUNTARY COMPLIANCE
21784,PASSED,ENFORCED COMPLIANCE
21785,PASSED,VOLUNTARY COMPLIANCE
21786,FAILED,ADMINISTRATIVE CLOSURE
21787,PASSED,ENFORCED COMPLIANCE
21788,PASSED,VOLUNTARY COMPLIANCE
21789,PASSED,VOLUNTARY COMPLIANCE
21790,PASSED,VOLUNTARY COMPLIANCE
21791,PASSED,VOLUNTARY COMPLIANCE
21792,PASSED,VOLUNTARY COMPLIANCE
21793,FAILED,ADMINISTRATIVE CLOSURE
21794,PASSED,ADMINISTRATIVE CLOSURE
21795,PASSED,VOLUNTARY COMPLIANCE
21796,PASSED,VOLUNTARY COMPLIANCE
21797,PASSED,ENFORCED COMPLIANCE
21798,PASSED,VOLUNTARY COMPLIANCE
21799,PASSED,ENFORCED COMPLIANCE
21800,PASSED,ENFORCED COMPLIANCE
21801,PASSED,ENFORCED COMPLIANCE
21802,PASSED,VOLUNTARY COMPLIANCE
21803,PASSED,ENFORCED COMPLIANCE
21804,PASSED,VOLUNTARY COMPLIANCE
