ID,Street,Longitude,Latitude,BuildingPermit_id
496,500 TERRY AVE N,-122.3367397,47.62398599,
497,1326 5TH AVE,-122.33389853,47.60932305,
498,3531 WALLINGFORD AVE N,-122.33659282,47.65018253,
499,3525 WALLINGFORD AVE N,-122.33663831,47.65001537,
500,4649 SUNNYSIDE AVE N,-122.33119309,47.66410692,
501,,,,
502,4060 SPOKANE LN NE,-122.30776869,47.65633261,
503,800 5TH AVE,-122.33029353,47.60573523,
504,3415 32ND AVE W,-122.39853414,47.65099981,
505,5655 21ST AVE SW,-122.36020942,47.5503724,
506,601 UNION ST,-122.33207691,47.610431,
507,1624 N 55TH ST,-122.33686619,47.66888411,
508,428 DEWEY PL E,-122.29356842,47.62341381,
509,201 S JACKSON ST,-122.33089167,47.5987821,
510,2814 E VALLEY ST,-122.29574265,47.62609668,
511,3200 NW 65TH ST,-122.39862497,47.67599988,
512,345 BOREN AVE N,-122.33625748,47.62180794,
513,1001 BROADWAY,-122.32136945,47.61141658,
514,8542 1ST AVE NW,-122.35733193,47.69159213,
515,1800 S JACKSON ST,-122.30876401,47.59938819,
516,3622 46TH AVE SW,-122.39051945,47.57139744,
517,8026 11TH AVE NW,-122.37014093,47.68776395,
518,8026 11TH AVE NW,-122.37014093,47.68776395,
519,3920 BOYD PL SW,-122.40714691,47.56892835,
520,4709 MERIDIAN AVE N,-122.33401633,47.66314904,
521,1422 20TH AVE,-122.30595162,47.61365426,
522,1207 NW 83RD ST,-122.37195954,47.68856696,
523,1207 NW 83RD ST,-122.37195954,47.68856696,
524,1207 NW 83RD ST,-122.37195954,47.68856696,
525,2513 34TH AVE W,-122.40138875,47.64167611,
526,700 5TH AVE,-122.32989532,47.60501319,
527,207 BOREN AVE N,-122.33628748,47.62037756,
528,1301 5TH AVE,-122.33482136,47.60896713,
529,1610 21ST AVE,-122.30461462,47.61569388,
530,12230 AURORA AVE N,-122.3444314,47.71878862,
531,8244 40TH AVE NE,-122.28508859,47.68972554,
532,5931 EAST MARGINAL WAY S,-122.33652814,47.5485505,
533,3501 E TERRACE ST,-122.28807675,47.60557242,
534,9501 GREENWOOD AVE N,-122.35582059,47.69858725,
535,11504 7TH AVE NE,-122.32180748,47.7123801,
536,3447 22ND AVE W,-122.38497166,47.65171913,
537,1431 E WARD ST,-122.31320938,47.62745013,
538,2264 NE 60TH ST,-122.30305464,47.67231862,
539,5901 SW STEVENS ST,-122.4083596,47.57756892,
540,6248 53RD AVE NE,-122.26994686,47.67521841,
541,6248 53RD AVE NE,-122.26994686,47.67521841,
542,341 NE 89TH ST,-122.32392186,47.69293493,
543,2315 NW 91ST ST,-122.38610219,47.69496597,
544,9323 31ST PL SW,-122.37369737,47.51909042,
545,10002 AURORA AVE N,-122.34410901,47.7022429,
546,5253 15TH AVE NE,-122.31219738,47.66794897,
547,6322 6TH AVE S,-122.32585949,47.54563033,
548,8261 NORTHROP PL SW,-122.38872468,47.5287414,
549,7900 35TH AVE SW,-122.37644938,47.53178739,
550,9412 31ST AVE NW,-122.39587436,47.69726509,
551,1420 5TH AVE,-122.33467931,47.6105508,
552,200 20TH AVE S,-122.30607978,47.60061758,
553,3405 LAFAYETTE AVE S,-122.31050565,47.57285501,
554,5219 55TH AVE NE,-122.26915897,47.66768967,
555,747 BROADWAY,-122.32194221,47.60884785,
556,2201 E UNION ST,-122.30289527,47.61273006,
557,506 2ND AVE,-122.33175459,47.60198365,
558,645 ELLIOTT AVE W,-122.3673847,47.62520732,
559,1201R FAIRVIEW AVE N,-122.32820777,47.63088912,
560,1201R FAIRVIEW AVE N,-122.32820777,47.63088912,
561,7534 15TH AVE NW,-122.37622284,47.68431815,
562,2040 13TH AVE W,-122.37353397,47.63785819,
563,3230 W GOVERNMENT WAY,-122.39958313,47.66014968,
564,3230 W GOVERNMENT WAY,-122.39958313,47.66014968,
565,3228 W GOVERNMENT WAY,-122.39960737,47.66024565,
566,3228 W GOVERNMENT WAY,-122.39960737,47.66024565,
567,1110 30TH AVE,-122.29346418,47.61203049,
568,2032 NW MARKET ST,-122.38380028,47.66896161,
569,925 E THOMAS ST,-122.31978536,47.62089252,
570,1623 9TH AVE W,-122.36937426,47.63427132,
571,1623 9TH AVE W,-122.36937426,47.63427132,
572,3318 W GOVERNMENT WAY,-122.40067428,47.66006059,
573,3318 W GOVERNMENT WAY,-122.40067428,47.66006059,
574,11047 23RD AVE NE,-122.30471627,47.70990682,
575,5224 WILSON AVE S,-122.26906466,47.55426203,
576,10824 12TH AVE NE,-122.31455721,47.70771387,
577,3210 NE 80TH ST,-122.29333405,47.68686383,
578,3210 NE 80TH ST,-122.29333405,47.68686383,
579,2812 10TH AVE E,-122.31927471,47.64608264,
580,2245 1ST AVE S,-122.33466954,47.58252445,
581,423 N 47TH ST,-122.35296916,47.66270626,
582,2111 E MERCER ST,-122.30415106,47.62420075,
583,6034 38TH AVE SW,-122.38019491,47.5474265,
584,6034 38TH AVE SW,-122.38019491,47.5474265,
585,3019 22ND AVE S,-122.30478589,47.57611289,
586,4551 S FLETCHER ST,-122.27439192,47.51880606,
587,907 N 88TH ST,-122.34681437,47.69257432,
588,907 N 88TH ST,-122.34681437,47.69257432,
589,9210 13TH AVE SW,-122.35146318,47.52065014,
590,2807 13TH AVE S,-122.31642101,47.57833635,
591,3042 34TH AVE W,-122.40055059,47.6481026,
592,9351 57TH AVE S,-122.26201116,47.51751065,
593,6546 DIBBLE AVE NW,-122.36738452,47.67728991,
594,1448 NW MARKET ST,-122.37580319,47.66896235,
595,6324 LANHAM PL SW,-122.37277763,47.54591408,
596,1813 NW 65TH ST,-122.38056071,47.6758324,
597,1813 NW 65TH ST,-122.38056071,47.6758324,
598,1811 NW 65TH ST,-122.38058416,47.67583683,
599,6324 LANHAM PL SW,-122.37277763,47.54591408,
600,106 NW 59TH ST,-122.35806888,47.67186868,
601,2601 4TH AVE,-122.34792455,47.61732732,
602,120 6TH AVE N,-122.34463796,47.61952595,
603,2211 ELLIOTT AVE,-122.34779196,47.61170123,
604,8721 3RD AVE NW,,,
605,1811 NW 65TH ST,-122.38058416,47.67583683,
606,2331 FAIRVIEW AVE E,-122.33006926,47.64080412,
607,3201 MAGNOLIA BLVD W,-122.41475811,47.64886457,
608,1816 NE 55TH ST,-122.30756357,47.66874325,
609,118 NE 45TH ST,-122.32765355,47.66158733,
610,750 N 81ST ST,-122.34772061,47.68785254,
611,1547 17TH AVE E,-122.31018655,47.63373151,
612,2309 44TH AVE SW,-122.3881427,47.58257554,
613,5740 30TH AVE NE,-122.29478686,47.67156977,
614,956 20TH AVE,-122.30594705,47.61176197,
615,8721 23RD AVE NW,-122.38532318,47.69250019,
616,505 MADISON ST,-122.3313647,47.6064785,
617,10037 61ST AVE S,-122.25734335,47.51058683,
618,400 MERCER ST,-122.34844606,47.62476879,
619,4604 SW BRACE POINT DR,-122.39207057,47.51989059,
620,2857 NW 71ST ST,-122.39548314,47.68004811,
621,625 S KING ST,-122.32545242,47.5981844,
622,4707 LATONA AVE NE,-122.325388,47.66342852,
623,119 1ST AVE S,-122.33459091,47.60106744,
624,1126 M L KING JR WAY,-122.29562509,47.61239306,
625,10113 RADFORD AVE NW,-122.38201139,47.70270669,
626,1419 12TH AVE,-122.31723175,47.61354275,
627,2626 E MADISON ST,-122.2977606,47.62270318,
628,1610 11TH AVE W,-122.37139136,47.63392141,
629,3517 S RONALD DR,-122.28674704,47.51904394,
630,3107 S DOSE TER,-122.29257054,47.58343071,
631,3107 S DOSE TER,-122.29257054,47.58343071,
632,3719 MERIDIAN AVE N,-122.33418714,47.65245561,
633,814 W NEWELL ST,-122.36822136,47.64451517,
634,5510 AIRPORT WAY S,-122.32060368,47.55332828,
635,3800 AURORA AVE N,-122.34691265,47.65303157,
636,146 NE 53RD ST,-122.32641145,47.66734624,
637,1505 5TH AVE,-122.3361124,47.61077744,
638,3114 NE 80TH ST,-122.29426101,47.68688007,
639,3114 NE 80TH ST,-122.29426101,47.68688007,
640,145 NE 61ST ST,-122.32616872,47.67269622,
641,833 36TH AVE E,-122.28720064,47.62716763,
642,825 NE 94TH ST,-122.31922978,47.69659124,
643,825 NE 94TH ST,-122.31922978,47.69659124,
644,831 NE 94TH ST,-122.3190153,47.69658787,
645,3661 PHINNEY AVE N,-122.35482735,47.65400566,
646,10453 MAPLEWOOD PL SW,-122.39136833,47.50862422,
647,1621 N 34TH ST,-122.33815788,47.64790943,
648,4594 W CRAMER ST,-122.41708389,47.66963465,
649,1001 4TH AVE,-122.33389399,47.60615304,
650,1601 5TH AVE,-122.33718625,47.61192997,
651,999 3RD AVE,-122.33428775,47.60505199,
652,730 S MYRTLE ST,-122.32352162,47.53998916,
653,7534 15TH AVE NW,-122.37622284,47.68431815,
654,6536 25TH AVE NW,-122.38843529,47.67701606,
655,1600 7TH AVE,-122.33431726,47.61317008,
656,9818 41ST AVE NE,-122.28332304,47.70068507,
657,9217 8TH AVE NE,-122.3205494,47.69639072,
658,4007 51ST AVE SW,-122.39778144,47.56822316,
659,351 N 78TH ST,-122.35305285,47.68529957,
660,1131 N 93RD ST,-122.34314745,47.69615129,
661,1125 N 93RD ST,-122.34334842,47.69614151,
662,824 NW 54TH ST,-122.36739463,47.6680921,
663,3014 14TH AVE W,-122.37466487,47.64707742,
664,3014 14TH AVE W,-122.37466487,47.64707742,
665,3012 14TH AVE W,-122.37438388,47.64708261,
666,3010 14TH AVE W,-122.37466683,47.64700142,
667,3008 14TH AVE W,-122.37466683,47.64700142,
668,3008 14TH AVE W,-122.37466683,47.64700142,
669,3010 14TH AVE W,-122.37466683,47.64700142,
670,3010 14TH AVE W,-122.37466683,47.64700142,
671,14300 GREENWOOD AVE N,-122.35507329,47.73255992,
672,2472 55TH AVE SW,-122.40252374,47.58032612,
673,10679 63RD AVE S,-122.25478993,47.50455445,
674,5256 37TH AVE SW,-122.37870899,47.55397294,
675,615 E PIKE ST,-122.32385809,47.61393266,
676,401 ELLIOTT AVE W,-122.36379912,47.6223533,
677,1800 9TH AVE,-122.33304514,47.61517062,
678,345 BOREN AVE N,-122.33625748,47.62180794,
679,8112 29TH AVE SW,-122.36963861,47.52960797,
680,5510 AIRPORT WAY S,-122.32060368,47.55332828,
681,12242 PALATINE AVE N,-122.35676053,47.71924048,
682,12242 PALATINE AVE N,-122.35676053,47.71924048,
683,548 N 76TH ST,-122.35031607,47.68419313,
684,8300 MILITARY RD S,-122.29444601,47.5287201,
685,6615 43RD AVE S,-122.28004197,47.54283521,
686,8039 11TH AVE NW,-122.37069444,47.68805803,
687,211 S DAWSON ST,-122.33176138,47.55547392,
688,3720 60TH AVE SW,-122.40930759,47.57052204,
689,7016 15TH AVE NW,-122.37641675,47.68004583,
690,709 15TH AVE,-122.31312008,47.60838814,
691,709 15TH AVE,-122.31312008,47.60838814,
692,140 LAKE WASHINGTON BLVD E,-122.2813592,47.61892899,
693,3011 31ST AVE W,-122.39724442,47.64728019,
694,8012 36TH AVE NE,-122.28932638,47.68710762,
695,6505 15TH AVE NE,-122.31243035,47.67611314,
696,5709 25TH AVE NE,-122.30087538,47.67028772,
697,160 JOHN ST,-122.35379352,47.62000372,
698,2343 CALIFORNIA AVE SW,-122.38695865,47.58197297,
699,7335 57TH AVE NE,-122.26737246,47.68220406,
700,3906 E PINE ST,-122.28285623,47.61543086,
701,1701 18TH AVE S,-122.31014367,47.58813755,
702,1146 NW 58TH ST,-122.37281515,47.67107205,
703,10726 ALTON AVE NE,-122.28190283,47.70735065,
704,10726 ALTON AVE NE,-122.28190283,47.70735065,
705,10726 ALTON AVE NE,-122.28190283,47.70735065,
706,302 LAKESIDE AVE S,-122.28581293,47.5996855,
707,1814 E JOHN ST,-122.30802579,47.61987638,
708,10523 LINDEN AVE N,-122.34778561,47.70577502,
709,4510 22ND AVE NE,-122.3044227,47.66159817,
710,1550 N 115TH ST,-122.3369027,47.71425408,
711,1211 E ALDER ST,-122.31548619,47.60423386,
712,1027 HARBOR AVE SW,-122.3846355,47.59431354,
713,3902 WALLINGFORD AVE N,-122.33602993,47.65448795,
714,7135 FAUNTLEROY WAY SW,-122.3915761,47.53860111,
715,6257 36TH AVE NE,-122.28944949,47.67563097,
716,512 1ST AVE N,-122.35523988,47.62384472,
717,7001 SEAVIEW AVE NW,-122.40580069,47.68002469,
718,1920 4TH AVE N,-122.34923796,47.63639261,
719,4435 COLORADO AVE S,-122.33753374,47.56366299,
720,1333 AIRPORT WAY S,-122.32499694,47.59042509,
721,2606 WARREN AVE N,-122.35431785,47.64352409,
722,3621 33RD AVE S,-122.29161815,47.57108137,
723,1501 4TH AVE,-122.3374679,47.6102272,
724,226 21ST AVE E,-122.30441231,47.62102788,
725,800 5TH AVE,-122.33029353,47.60573523,
726,1501 4TH AVE,-122.3374679,47.6102272,
727,755 N 75TH ST,-122.34754339,47.68314938,
728,1501 4TH AVE,-122.3374679,47.6102272,
729,345 BOREN AVE N,-122.33625748,47.62180794,
730,2401 UTAH AVE S,-122.33535751,47.58181846,
731,811 5TH AVE,-122.33119077,47.60547767,
732,4055 23RD AVE W,-122.38624814,47.65747468,
733,2816 W CROCKETT ST,-122.39377664,47.63759625,
734,9025 DELRIDGE WAY SW,-122.35976358,47.52220375,
735,3721 SUNNYSIDE AVE N,-122.33059611,47.65265984,
736,2421 E MADISON ST,-122.3001657,47.62048194,
737,2421 E MADISON ST,-122.3001657,47.62048194,
738,5101 29TH AVE NE,-122.29702952,47.66631956,
739,3848 43RD AVE NE,-122.28099594,47.65714979,
740,4225 SW ALASKA ST,-122.38647606,47.56083821,
741,3202 NE 87TH ST,-122.29314874,47.69179683,
742,4456 53RD AVE SW,-122.39989936,47.56317925,
743,711 15TH AVE,-122.31329668,47.60838755,
744,8640 36TH AVE SW,-122.37753389,47.5249793,
745,6638 57TH AVE NE,-122.26710875,47.67771453,
746,6528 DELRIDGE WAY SW,-122.36094775,47.54365098,
747,823 YALE AVE N,-122.33129155,47.62621219,
748,9819 34TH AVE SW,-122.37580034,47.51501652,
749,9819 34TH AVE SW,-122.37580034,47.51501652,
750,5049 SW GRAYSON ST,-122.39643218,47.58170654,
751,600 S JACKSON ST,-122.32615477,47.59935419,
752,7544 M L KING JR WAY S,-122.28045476,47.53396838,
753,3747 WEST STEVENS WAY NE,-122.30987523,47.65235247,
754,6533 52ND AVE S,-122.26746105,47.54328345,
755,4006 32ND AVE W,-122.39795057,47.65612814,
756,2832 NW 60TH ST,-122.39447624,47.67241277,
757,600 STEWART ST,-122.33726765,47.61391287,
758,10002 AURORA AVE N,-122.34410901,47.7022429,
759,1705 NE PACIFIC ST,-122.30908696,47.65034994,
760,601 UNION ST,-122.33207691,47.610431,
761,1563 29TH AVE W,-122.39454365,47.63349569,
762,3038 50TH AVE SW,-122.39514684,47.57635786,
763,216 M L KING JR WAY E,-122.29584179,47.62076738,
764,3124 EAST LAURELHURST DR NE,-122.27681339,47.65106527,
765,12329 42ND AVE NE,-122.28381108,47.71820469,
766,8637 FARWELL PL SW,-122.38135634,47.52519159,
767,8537 GREENWOOD AVE N,-122.3555537,47.69164006,
768,516 21ST AVE E,-122.30442288,47.62373953,
769,3502 W LAWTON ST,-122.40266021,47.66366962,
770,3502 W LAWTON ST,-122.40266021,47.66366962,
771,423 W NEWELL ST,-122.36335155,47.64394,
772,2013 4TH AVE,-122.34060091,47.61304116,
773,5019 SW HANFORD ST,-122.39628552,47.57543057,
774,4750 54TH AVE SW,-122.40113295,47.56001368,
775,2648 14TH AVE W,-122.37440241,47.64433866,
776,5440 CALIFORNIA AVE SW,-122.38664434,47.5526818,
777,4738 15TH AVE NE,-122.31166229,47.66422231,
778,3909 SUNNYSIDE AVE N,-122.33057073,47.65459491,
779,1959 NE PACIFIC ST,-122.30908696,47.65034994,
780,1416 SW ROXBURY ST,-122.35361656,47.51756222,
781,1302 33RD AVE S,-122.29016643,47.59216,
782,1207 N 49TH ST,-122.34337082,47.66411106,
783,1417 NE 120TH ST,-122.31338271,47.71560842,
784,5223 42ND AVE SW,-122.38583914,47.55499461,
785,600 UNIVERSITY ST,-122.33230646,47.60967252,
786,399 FAIRVIEW AVE N,-122.33478989,47.6217268,
787,4313 UNIVERSITY WAY NE,-122.31349785,47.66033638,
788,7424 SAND POINT WAY NE,-122.26318015,47.68293617,
789,4821 55TH AVE S,-122.26472731,47.55878986,
790,7424 SAND POINT WAY NE,-122.26318015,47.68293617,
791,9010 DELRIDGE WAY SW,-122.35949442,47.5224678,
792,9010 DELRIDGE WAY SW,-122.35949442,47.5224678,
793,825 EASTLAKE AVE E,-122.32966519,47.62667824,
794,4025 DELRIDGE WAY SW,-122.36420875,47.56787742,
795,16 W HARRISON ST,-122.35770106,47.62227062,
796,3312 NE 60TH ST,-122.29157731,47.6723646,
797,3312 NE 60TH ST,-122.29157731,47.6723646,
798,8650 35TH AVE SW,-122.37628313,47.52499925,
799,1931 43RD AVE E,-122.27743087,47.63672854,
800,5106 S LEO ST,-122.26925644,47.5027844,
801,4537 SW DIRECTOR ST,-122.39188799,47.52271935,
802,4059 LATONA AVE NE,-122.32605274,47.65723207,
803,708 RAINIER AVE S,-122.31144148,47.59640356,
804,9005 PALATINE AVE N,-122.35695679,47.69451025,
805,12312 26TH AVE NE,-122.29947908,47.71797559,
806,3005 NW 80TH ST,-122.3960794,47.68660875,
807,2857 NW 71ST ST,-122.39548314,47.68004811,
808,1702 WARREN AVE N,-122.35408737,47.63419063,
809,2217 20TH AVE S,-122.30723905,47.58314008,
810,10312 13TH AVE NW,-122.37250127,47.70380892,
811,11340 LAKESIDE AVE NE,-122.27762679,47.71264625,
812,10233 44TH AVE SW,-122.3889789,47.51110312,
813,10233 44TH AVE SW,-122.3889789,47.51110312,
814,83 S KING ST,-122.33476644,47.59806524,
815,4515 M L KING JR WAY S,-122.29465071,47.56224981,
816,1914 13TH AVE W,-122.37348157,47.63645654,
817,1245 10TH AVE E,-122.3212748,47.63193495,
818,915 N 70TH ST,-122.34653994,47.67944304,
819,3272 FUHRMAN AVE E,-122.32082903,47.65141714,
820,7600 7TH AVE SW,-122.34366868,47.53525634,
821,3620 NE 45TH ST,-122.2884103,47.66135169,
822,220 S DAWSON ST,-122.33187483,47.55631059,
823,5942 21ST AVE SW,-122.35871277,47.54877821,
824,4736 25TH AVE SW,-122.36393363,47.55997722,
825,4152 38TH AVE S,-122.28455842,47.56467463,
826,4152 38TH AVE S,-122.28455842,47.56467463,
827,1124 COLUMBIA ST,-122.32373921,47.6086266,
828,1420 MCGILVRA BLVD E,-122.28103895,47.63166683,
829,4030 MERIDIAN AVE N,-122.33359874,47.65656741,
830,1211 19TH AVE E,-122.3076156,47.6309837,
831,2856 SW ADAMS ST,-122.37050361,47.56633198,
832,8722 14TH AVE NW,-122.37383307,47.69308669,
833,12015 AURORA AVE N,-122.34538166,47.71650975,
834,952 E SENECA ST,-122.31967314,47.61244951,
835,,,,
836,6223 4TH AVE NW,-122.36213525,47.67485479,
837,5001 BROOKLYN AVE NE,-122.31452823,47.6650985,
838,5001 BROOKLYN AVE NE,-122.31452823,47.6650985,
839,1057 S DIRECTOR ST,-122.31792445,47.52153853,
840,5036 25TH AVE NE,-122.29966651,47.66583599,
841,2226 NW 62ND ST,-122.38600452,47.67405001,
842,2124 31ST AVE S,-122.29275575,47.58384405,
843,7714 SEWARD PARK AVE S,-122.26562391,47.53394763,
844,805 MADISON ST,-122.32802388,47.60766995,
845,2500 SW TRENTON ST,-122.36489489,47.52517771,
846,8002 21ST AVE NW,-122.38298825,47.68700879,
847,338 NW 77TH ST,-122.36237138,47.68495153,
848,602 N 61ST ST,-122.35121936,47.6733502,
849,2001 8TH AVE,-122.33727143,47.61578904,
850,5602 8TH AVE NW,-122.36591715,47.66961751,
851,1145 PARKSIDE DR E,-122.29125798,47.62981265,
852,5701 RAINIER AVE S,-122.27786201,47.55099912,
853,816 N 46TH ST,-122.34781583,47.6623363,
854,1501 4TH AVE,-122.3374679,47.6102272,
855,505 1ST AVE S,-122.33468831,47.59767176,
856,5226 12TH AVE NE,-122.31499709,47.66728752,
857,5226 12TH AVE NE,-122.31499709,47.66728752,
858,5228 12TH AVE NE,-122.31479011,47.66728884,
859,5228 12TH AVE NE,-122.31479011,47.66728884,
860,5230 12TH AVE NE,-122.31495784,47.66737167,
861,802 E THOMAS ST,-122.32173169,47.62126347,
862,6542 21ST AVE NW,-122.38300685,47.67716761,
863,701 5TH AVE,-122.33073506,47.60454089,
864,600 1ST AVE,-122.33348074,47.60219778,
865,7533 23RD AVE NE,-122.30323032,47.6840174,
866,9406 AURORA AVE N,-122.34408963,47.69771197,
867,529 31ST AVE E,-122.29225679,47.62456638,
868,611 W DRAVUS ST,-122.36483979,47.64813078,
869,7533 23RD AVE NE,-122.30323032,47.6840174,
870,1124 COLUMBIA ST,-122.32373921,47.6086266,
871,524 N 74TH ST,-122.35140588,47.68273335,
872,2116 N 52ND ST,-122.33285576,47.66671444,
873,5727 25TH AVE NE,-122.30085264,47.67089878,
874,3715 WEST STEVENS WAY NE,-122.30757379,47.65176211,
875,4025 DELRIDGE WAY SW,-122.36420875,47.56787742,
876,2338 28TH AVE S,-122.29608772,47.58181708,
877,600 1ST AVE,-122.33348074,47.60219778,
878,211 NE 45TH ST,-122.32638562,47.66120057,
879,10045 48TH AVE NE,-122.27676818,47.70247622,
880,4607 SW THISTLE ST,-122.39195911,47.52835462,
881,6239 36TH AVE NE,-122.28949534,47.67514813,
882,6239 36TH AVE NE,-122.28949534,47.67514813,
883,5007 36TH AVE NE,-122.28937395,47.66513236,
884,4040 47TH AVE SW,-122.39185006,47.56720557,
885,10700 5TH AVE NE,-122.32252804,47.70708561,
886,8511 15TH AVE NE,-122.31320993,47.69050844,
887,8301 GREENWOOD AVE N,-122.35561569,47.68924478,
888,2307 NW MARKET ST,-122.38656355,47.66845115,
889,1626 BOREN AVE,-122.33018992,47.61531236,
890,918 NW 62ND ST,-122.3696706,47.67402516,
891,9702 12TH AVE NW,-122.37114071,47.70034807,
892,1712 18TH AVE S,-122.3092165,47.58803941,
893,2438 32ND AVE W,-122.39792862,47.64082013,
894,8261 NORTHROP PL SW,-122.38872468,47.5287414,
895,263 NE 43RD ST,-122.32563534,47.65879173,
896,2900 NE BLAKELEY ST,-122.2962011,47.66590858,
897,3428 10TH AVE W,-122.36987346,47.65140104,
898,2330 41ST AVE E,-122.27934226,47.64003569,
899,1001 WESTERN AVE,-122.33804582,47.60449295,
900,7303 35TH AVE NE,-122.29075,47.68139276,
901,506 10TH AVE E,-122.31964353,47.62341815,
902,4319 SW MILLS ST,-122.38821763,47.54127381,
903,116 FLORENTIA ST,-122.35474939,47.64710584,
904,6047 40TH AVE NE,-122.28513324,47.67354401,
905,3207 45TH AVE SW,-122.38974517,47.57540697,
906,2815 28TH AVE W,-122.39333023,47.64516577,
907,613 4TH AVE W,-122.36217189,47.62514986,
908,3938 BURKE AVE N,-122.33480471,47.65549304,
909,6047 47TH AVE SW,-122.39280815,47.54734425,
910,3411 35TH AVE SW,-122.37640177,47.57270251,
911,500 2ND AVE,-122.33175459,47.60198365,
912,500 2ND AVE,-122.33175459,47.60198365,
913,7418 KEEN WAY N,-122.34127527,47.68303338,
914,3700P S WEBSTER ST,-122.28609542,47.53527815,
915,1450 E REPUBLICAN ST,-122.31338595,47.62339176,
916,2131 N 51ST ST,-122.33227469,47.66555585,
917,2208 WAVERLY WAY E,-122.28768227,47.6389529,
918,3043 S DAWSON ST,-122.29240747,47.55515416,
919,4507 46TH AVE SW,-122.39116925,47.56267298,
920,1532 NW BLUE RIDGE DR,-122.37783527,47.70244795,
921,4505 42ND AVE SW,-122.38579486,47.56270022,
922,506 10TH AVE E,-122.31964353,47.62341815,
923,5601 6TH AVE S,-122.32763153,47.55238936,
924,2218A NW 61ST ST,-122.38560392,47.6732565,
925,2218A NW 61ST ST,-122.38560392,47.6732565,
926,2218A NW 61ST ST,-122.38560392,47.6732565,
927,2218A NW 61ST ST,-122.38560392,47.6732565,
928,2218A NW 61ST ST,-122.38560392,47.6732565,
929,2218A NW 61ST ST,-122.38560392,47.6732565,
