id,group 
23338,WEEDS AND VEGETATION
23339,ZONING
23340,ZONING
23341,ZONING
23342,CONDO/COOP CONVERSION
23343,ZONING
23344,ZONING
23345,HOUSING
23346,ZONING
23347,WEEDS AND VEGETATION
23348,HOUSING
23349,ZONING
23350,WEEDS AND VEGETATION
23351,BUILDING
23352,SITE
23353,WEEDS AND VEGETATION
23354,ZONING
23355,HOUSING
23356,SITE
23357,WEEDS AND VEGETATION
23358,ZONING
23359,WEEDS AND VEGETATION
23360,VACANT BUILDING
23361,WEEDS AND VEGETATION
23362,WEEDS AND VEGETATION
23363,ZONING
23364,SITE
23365,BUILDING
23366,ZONING
23367,HOUSING
23368,
23369,WEEDS AND VEGETATION
23370,ZONING
23371,VACANT BUILDING
23372,WEEDS AND VEGETATION
23373,VACANT BUILDING
23374,VACANT BUILDING
23375,ZONING
23376,ZONING
23377,VACANT BUILDING
23378,VACANT BUILDING
23379,VACANT BUILDING
23380,VACANT BUILDING
23381,
23382,
23383,ZONING
23384,ZONING
23385,ZONING
23386,ZONING
23387,JUST CAUSE EVICTION
23388,HOUSING
23389,BUILDING
23390,ZONING
23391,SITE
23392,ZONING
23393,ZONING
23394,BUILDING
23395,ZONING
23396,HOUSING
23397,ZONING
23398,ZONING
23399,SIGNS
23400,ZONING
23401,ZONING
23402,
23403,WEEDS AND VEGETATION
23404,ZONING
23405,WEEDS AND VEGETATION
23406,WEEDS AND VEGETATION
23407,ZONING
23408,HOUSING
23409,
23410,
23411,BUILDING
23412,BUILDING
23413,SITE
23414,HOUSING
23415,ZONING
23416,WEEDS AND VEGETATION
23417,HOUSING
23418,HOUSING
23419,WEEDS AND VEGETATION
23420,WEEDS AND VEGETATION
23421,WEEDS AND VEGETATION
23422,WEEDS AND VEGETATION
23423,WEEDS AND VEGETATION
23424,
23425,WEEDS AND VEGETATION
23426,WEEDS AND VEGETATION
23427,BUILDING
23428,WEEDS AND VEGETATION
23429,WEEDS AND VEGETATION
23430,WEEDS AND VEGETATION
23431,WEEDS AND VEGETATION
23432,ZONING
23433,ZONING
23434,ZONING
23435,WEEDS AND VEGETATION
23436,BUILDING
23437,WEEDS AND VEGETATION
23438,WEEDS AND VEGETATION
23439,WEEDS AND VEGETATION
23440,WEEDS AND VEGETATION
23441,WEEDS AND VEGETATION
23442,ZONING
23443,CONDO/COOP CONVERSION
23444,HOUSING
23445,HOUSING
23446,WEEDS AND VEGETATION
23447,BUILDING
23448,HOUSING
23449,
23450,ZONING
23451,WEEDS AND VEGETATION
23452,HOUSING
23453,WEEDS AND VEGETATION
23454,WEEDS AND VEGETATION
23455,VACANT BUILDING
23456,
23457,VACANT BUILDING
23458,ZONING
23459,BUILDING
23460,BUILDING
23461,VACANT BUILDING
23462,WEEDS AND VEGETATION
23463,BUILDING
23464,WEEDS AND VEGETATION
23465,ZONING
23466,VACANT BUILDING
23467,JUST CAUSE EVICTION
23468,ZONING
23469,ZONING
23470,WEEDS AND VEGETATION
23471,ZONING
23472,VACANT BUILDING
23473,HOUSING
23474,WEEDS AND VEGETATION
23475,ZONING
23476,ZONING
23477,ZONING
23478,ZONING
23479,ZONING
23480,ZONING
23481,WEEDS AND VEGETATION
23482,ZONING
23483,ZONING
23484,ZONING
23485,ZONING
23486,WEEDS AND VEGETATION
23487,ZONING
23488,ZONING
23489,VACANT BUILDING
23490,WEEDS AND VEGETATION
23491,WEEDS AND VEGETATION
23492,WEEDS AND VEGETATION
23493,ZONING
23494,WEEDS AND VEGETATION
23495,
23496,
23497,ZONING
23498,VACANT BUILDING
23499,ZONING
23500,VACANT BUILDING
23501,ZONING
23502,
23503,BUILDING
23504,ZONING
23505,WEEDS AND VEGETATION
23506,HOUSING
23507,ZONING
23508,ZONING
23509,HOUSING
23510,ZONING
23511,ZONING
23512,BUILDING
23513,ZONING
23514,BUILDING
23515,ZONING
23516,
23517,ZONING
23518,ZONING
23519,ZONING
23520,ZONING
23521,ZONING
23522,ZONING
23523,ZONING
23524,ZONING
23525,ZONING
23526,HOUSING
23527,BUILDING
23528,ZONING
23529,ZONING
23530,ZONING
23531,ZONING
23532,ZONING
23533,ZONING
23534,ZONING
23535,ZONING
23536,BUILDING
23537,ZONING
23538,ZONING
23539,ZONING
23540,ZONING
23541,ZONING
23542,ZONING
23543,SITE
23544,ZONING
23545,ZONING
23546,ZONING
23547,BUILDING
23548,HOUSING
23549,
23550,WEEDS AND VEGETATION
23551,
23552,WEEDS AND VEGETATION
23553,ZONING
23554,ZONING
23555,WEEDS AND VEGETATION
23556,ZONING
23557,ZONING
23558,HOUSING
23559,HOUSING
23560,HOUSING
23561,BUILDING
23562,WEEDS AND VEGETATION
23563,BUILDING
23564,
23565,
23566,VACANT BUILDING
23567,ZONING
23568,VACANT BUILDING
23569,VACANT BUILDING
23570,BUILDING
23571,BUILDING
23572,ZONING
23573,
23574,
23575,SITE
23576,JUST CAUSE EVICTION
23577,MECHANICAL
23578,HOUSING
23579,ZONING
23580,HOUSING
23581,
23582,ELECTRICAL
23583,HOUSING
23584,
23585,BUILDING
23586,SIGNS
23587,ZONING
23588,ZONING
23589,
23590,
23591,
23592,
23593,BUILDING
23594,ZONING
23595,ZONING
23596,ZONING
23597,HOUSING
23598,SIGNS
23599,ZONING
23600,ZONING
23601,
23602,BUILDING
23603,ZONING
23604,ZONING
23605,ZONING
23606,WEEDS AND VEGETATION
23607,JUST CAUSE EVICTION
23608,JUST CAUSE EVICTION
23609,JUST CAUSE EVICTION
23610,ZONING
23611,ZONING
23612,ZONING
23613,HOUSING
23614,ZONING
23615,ZONING
23616,ZONING
23617,ZONING
23618,CONDO/COOP CONVERSION
23619,ZONING
23620,CONDO/COOP CONVERSION
23621,ZONING
23622,CONDO/COOP CONVERSION
23623,WEEDS AND VEGETATION
23624,WEEDS AND VEGETATION
23625,ZONING
23626,ZONING
23627,WEEDS AND VEGETATION
23628,ZONING
23629,ZONING
23630,WEEDS AND VEGETATION
23631,WEEDS AND VEGETATION
23632,WEEDS AND VEGETATION
23633,ZONING
23634,JUST CAUSE EVICTION
23635,ZONING
23636,JUST CAUSE EVICTION
23637,ZONING
23638,JUST CAUSE EVICTION
23639,ZONING
23640,ZONING
23641,ZONING
23642,ZONING
23643,ZONING
23644,HOUSING
23645,ZONING
23646,ZONING
23647,WEEDS AND VEGETATION
23648,WEEDS AND VEGETATION
23649,ZONING
23650,
23651,ZONING
23652,ZONING
23653,HOUSING
23654,ZONING
23655,CONDO/COOP CONVERSION
23656,SITE
23657,WEEDS AND VEGETATION
23658,WEEDS AND VEGETATION
23659,ZONING
23660,ZONING
23661,WEEDS AND VEGETATION
23662,ZONING
23663,ZONING
23664,SIGNS
23665,WEEDS AND VEGETATION
23666,ZONING
23667,ZONING
23668,HOUSING
23669,WEEDS AND VEGETATION
23670,HOUSING
23671,SIGNS
23672,HOUSING
23673,WEEDS AND VEGETATION
23674,WEEDS AND VEGETATION
23675,ZONING
23676,WEEDS AND VEGETATION
23677,ZONING
23678,ZONING
23679,WEEDS AND VEGETATION
23680,ZONING
23681,ZONING
23682,BUILDING
23683,BUILDING
23684,ZONING
23685,
23686,
23687,ZONING
23688,WEEDS AND VEGETATION
23689,ZONING
23690,BUILDING
23691,SITE
23692,ZONING
23693,BUILDING
23694,WEEDS AND VEGETATION
23695,ZONING
23696,ZONING
23697,ZONING
23698,WEEDS AND VEGETATION
23699,WEEDS AND VEGETATION
23700,ZONING
23701,SITE
23702,ZONING
23703,ZONING
23704,ZONING
23705,BUILDING
23706,ZONING
23707,ZONING
23708,ZONING
23709,BUILDING
23710,BUILDING
23711,BUILDING
23712,ZONING
23713,ZONING
23714,ZONING
23715,ZONING
23716,ZONING
23717,HOUSING
23718,HOUSING
23719,ZONING
23720,ZONING
23721,HOUSING
23722,BUILDING
23723,ZONING
23724,WEEDS AND VEGETATION
23725,WEEDS AND VEGETATION
23726,ZONING
23727,ZONING
23728,HOUSING
23729,WEEDS AND VEGETATION
23730,CONDO/COOP CONVERSION
23731,HOUSING
23732,BUILDING
23733,ZONING
23734,WEEDS AND VEGETATION
23735,WEEDS AND VEGETATION
23736,ZONING
23737,ZONING
23738,ELECTRICAL
23739,ZONING
23740,ZONING
23741,ZONING
23742,WEEDS AND VEGETATION
23743,SIGNS
23744,ZONING
23745,ZONING
23746,BUILDING
23747,WEEDS AND VEGETATION
23748,WEEDS AND VEGETATION
23749,HOUSING
23750,ZONING
23751,
23752,BUILDING
23753,ELECTRICAL
23754,WEEDS AND VEGETATION
23755,ZONING
23756,WEEDS AND VEGETATION
23757,ZONING
23758,HOUSING
23759,BUILDING
23760,BUILDING
23761,ZONING
23762,WEEDS AND VEGETATION
23763,ZONING
23764,HOUSING
23765,WEEDS AND VEGETATION
23766,HOUSING
23767,JUST CAUSE EVICTION
23768,JUST CAUSE EVICTION
23769,SIGNS
23770,WEEDS AND VEGETATION
23771,BUILDING
23772,ZONING
23773,CONDO/COOP CONVERSION
23774,WEEDS AND VEGETATION
23775,ZONING
23776,BUILDING
23777,ZONING
23778,ZONING
23779,HOUSING
23780,ZONING
23781,ZONING
23782,ZONING
23783,BUILDING
23784,ZONING
23785,BUILDING
23786,ZONING
23787,BUILDING
23788,BUILDING
23789,BUILDING
23790,HOUSING
23791,ZONING
23792,ZONING
23793,HOUSING
23794,
23795,HOUSING
23796,WEEDS AND VEGETATION
23797,HOUSING
23798,ZONING
23799,ZONING
23800,ZONING
23801,WEEDS AND VEGETATION
23802,HOUSING
23803,ZONING
23804,BUILDING
23805,
23806,WEEDS AND VEGETATION
23807,
23808,ZONING
23809,
23810,HOUSING
23811,ZONING
23812,ZONING
23813,ZONING
23814,SITE
23815,WEEDS AND VEGETATION
23816,
23817,JUST CAUSE EVICTION
23818,HOUSING
23819,ZONING
23820,BUILDING
23821,WEEDS AND VEGETATION
23822,WEEDS AND VEGETATION
23823,WEEDS AND VEGETATION
23824,HOUSING
23825,ZONING
23826,ZONING
23827,ZONING
23828,ZONING
23829,WEEDS AND VEGETATION
23830,HOUSING
23831,HOUSING
23832,BUILDING
23833,WEEDS AND VEGETATION
23834,WEEDS AND VEGETATION
23835,ZONING
23836,WEEDS AND VEGETATION
23837,SITE
23838,SITE
23839,WEEDS AND VEGETATION
23840,WEEDS AND VEGETATION
23841,WEEDS AND VEGETATION
23842,WEEDS AND VEGETATION
23843,WEEDS AND VEGETATION
23844,BUILDING
23845,JUST CAUSE EVICTION
23846,HOUSING
23847,WEEDS AND VEGETATION
23848,ZONING
23849,
23850,WEEDS AND VEGETATION
23851,ZONING
23852,ZONING
23853,ZONING
23854,ZONING
23855,HOUSING
23856,BUILDING
23857,BUILDING
23858,HOUSING
23859,WEEDS AND VEGETATION
23860,WEEDS AND VEGETATION
23861,ZONING
23862,ZONING
23863,ZONING
23864,BUILDING
23865,WEEDS AND VEGETATION
23866,SITE
23867,ZONING
23868,
23869,VACANT BUILDING
23870,SITE
23871,VACANT BUILDING
23872,ZONING
23873,ZONING
23874,BUILDING
23875,ZONING
23876,SITE
23877,HOUSING
23878,ZONING
23879,ZONING
23880,JUST CAUSE EVICTION
23881,JUST CAUSE EVICTION
23882,CONDO/COOP CONVERSION
23883,VACANT BUILDING
23884,ZONING
23885,CONDO/COOP CONVERSION
23886,VACANT BUILDING
23887,HOUSING
23888,VACANT BUILDING
23889,VACANT BUILDING
23890,ZONING
23891,BUILDING
23892,BUILDING
23893,WEEDS AND VEGETATION
23894,WEEDS AND VEGETATION
23895,WEEDS AND VEGETATION
23896,WEEDS AND VEGETATION
23897,ZONING
23898,ZONING
23899,SITE
23900,ZONING
23901,VACANT BUILDING
23902,ZONING
23903,ZONING
23904,ZONING
23905,ZONING
23906,VACANT BUILDING
23907,ZONING
23908,ZONING
23909,HOUSING
23910,ZONING
23911,VACANT BUILDING
23912,ZONING
23913,VACANT BUILDING
23914,VACANT BUILDING
23915,VACANT BUILDING
23916,ZONING
23917,VACANT BUILDING
23918,WEEDS AND VEGETATION
23919,WEEDS AND VEGETATION
23920,WEEDS AND VEGETATION
23921,WEEDS AND VEGETATION
23922,WEEDS AND VEGETATION
23923,WEEDS AND VEGETATION
23924,WEEDS AND VEGETATION
23925,VACANT BUILDING
23926,ZONING
23927,BUILDING
23928,BUILDING
23929,BUILDING
23930,WEEDS AND VEGETATION
23931,WEEDS AND VEGETATION
23932,WEEDS AND VEGETATION
23933,WEEDS AND VEGETATION
23934,ZONING
23935,VACANT BUILDING
23936,SIGNS
23937,VACANT BUILDING
23938,CONDO/COOP CONVERSION
23939,ZONING
23940,
23941,ZONING
23942,
23943,ZONING
23944,ZONING
23945,SIGNS
23946,ZONING
23947,HOUSING
23948,ZONING
23949,JUST CAUSE EVICTION
23950,VACANT BUILDING
23951,VACANT BUILDING
23952,ZONING
23953,HOUSING
23954,HOUSING
23955,SITE
23956,ZONING
23957,ZONING
23958,JUST CAUSE EVICTION
23959,JUST CAUSE EVICTION
23960,ZONING
23961,ZONING
23962,ZONING
23963,ZONING
23964,SITE
23965,WEEDS AND VEGETATION
23966,BUILDING
23967,ZONING
23968,BUILDING
23969,CONDO/COOP CONVERSION
23970,SIGNS
23971,ZONING
23972,HOUSING
23973,ZONING
23974,
23975,ZONING
23976,ZONING
23977,HOUSING
23978,
23979,
23980,ZONING
23981,BUILDING
23982,ZONING
23983,ZONING
23984,SITE
23985,ZONING
23986,ZONING
23987,WEEDS AND VEGETATION
23988,ZONING
23989,ZONING
23990,ZONING
23991,SITE
23992,ZONING
23993,ZONING
23994,ZONING
23995,ZONING
23996,ZONING
23997,ZONING
23998,ZONING
23999,ZONING
24000,BUILDING
24001,BUILDING
24002,BUILDING
24003,JUST CAUSE EVICTION
24004,HOUSING
24005,ZONING
24006,BUILDING
24007,WEEDS AND VEGETATION
24008,SITE
24009,BUILDING
24010,ZONING
24011,ZONING
24012,ZONING
24013,ZONING
24014,ZONING
24015,SIGNS
24016,WEEDS AND VEGETATION
24017,WEEDS AND VEGETATION
24018,WEEDS AND VEGETATION
24019,WEEDS AND VEGETATION
24020,WEEDS AND VEGETATION
24021,WEEDS AND VEGETATION
24022,WEEDS AND VEGETATION
24023,ZONING
24024,SITE
24025,WEEDS AND VEGETATION
24026,HOUSING
24027,ZONING
24028,WEEDS AND VEGETATION
24029,HOUSING
24030,ZONING
24031,WEEDS AND VEGETATION
24032,ZONING
24033,WEEDS AND VEGETATION
24034,ZONING
24035,HOUSING
24036,ZONING
24037,ZONING
24038,BUILDING AND PREMISES
24039,CONDO/COOP CONVERSION
24040,ZONING
24041,SITE
24042,BUILDING
24043,BUILDING AND PREMISES
24044,WEEDS AND VEGETATION
24045,VACANT BUILDING
24046,WEEDS AND VEGETATION
24047,SITE
24048,WEEDS AND VEGETATION
24049,HOUSING
24050,HOUSING
24051,WEEDS AND VEGETATION
24052,HOUSING
24053,WEEDS AND VEGETATION
24054,ZONING
24055,HOUSING
24056,WEEDS AND VEGETATION
24057,WEEDS AND VEGETATION
24058,HOUSING
24059,
24060,
24061,HOUSING
24062,WEEDS AND VEGETATION
24063,WEEDS AND VEGETATION
24064,BUILDING
24065,WEEDS AND VEGETATION
24066,BUILDING
24067,WEEDS AND VEGETATION
24068,ZONING
24069,ZONING
24070,HOUSING
24071,ZONING
24072,VACANT BUILDING
24073,WEEDS AND VEGETATION
24074,ZONING
24075,ZONING
24076,HOUSING
24077,BUILDING
24078,ZONING
24079,BUILDING
24080,BUILDING
24081,HOUSING
24082,HOUSING
24083,WEEDS AND VEGETATION
24084,BUILDING
24085,BUILDING
24086,BUILDING
24087,VACANT BUILDING
24088,ZONING
24089,ZONING
24090,HOUSING
24091,WEEDS AND VEGETATION
24092,WEEDS AND VEGETATION
24093,WEEDS AND VEGETATION
24094,ZONING
24095,WEEDS AND VEGETATION
24096,BUILDING
24097,WEEDS AND VEGETATION
24098,WEEDS AND VEGETATION
24099,WEEDS AND VEGETATION
24100,WEEDS AND VEGETATION
24101,HOUSING
24102,ZONING
24103,HOUSING
24104,ZONING
24105,WEEDS AND VEGETATION
24106,ZONING
24107,WEEDS AND VEGETATION
24108,HOUSING
24109,WEEDS AND VEGETATION
24110,WEEDS AND VEGETATION
24111,WEEDS AND VEGETATION
24112,ZONING
24113,SIGNS
24114,ZONING
24115,WEEDS AND VEGETATION
24116,SIGNS
24117,CONDO/COOP CONVERSION
24118,
24119,SIGNS
24120,HOUSING
24121,CONDO/COOP CONVERSION
24122,ZONING
24123,ZONING
24124,ZONING
24125,ZONING
24126,ZONING
24127,BUILDING
24128,BUILDING
24129,BUILDING
24130,ZONING
24131,VACANT BUILDING
24132,ZONING
24133,ZONING
24134,BUILDING
24135,ZONING
24136,VACANT BUILDING
24137,HOUSING
24138,
24139,BUILDING
24140,HOUSING
24141,BUILDING
24142,ZONING
24143,ELECTRICAL
24144,BUILDING
24145,ZONING
24146,SITE
24147,WEEDS AND VEGETATION
24148,WEEDS AND VEGETATION
24149,HOUSING
24150,WEEDS AND VEGETATION
24151,BUILDING
24152,ZONING
24153,WEEDS AND VEGETATION
24154,ZONING
24155,BUILDING
24156,ZONING
24157,BUILDING
24158,BUILDING
24159,BUILDING
24160,BUILDING
24161,WEEDS AND VEGETATION
24162,WEEDS AND VEGETATION
24163,WEEDS AND VEGETATION
24164,WEEDS AND VEGETATION
24165,WEEDS AND VEGETATION
24166,ZONING
24167,
24168,WEEDS AND VEGETATION
24169,VACANT BUILDING
24170,BUILDING
24171,WEEDS AND VEGETATION
24172,BUILDING
24173,SITE
24174,ZONING
24175,SITE
24176,WEEDS AND VEGETATION
24177,BUILDING
24178,BUILDING
24179,BUILDING
24180,WEEDS AND VEGETATION
24181,ZONING
24182,WEEDS AND VEGETATION
24183,WEEDS AND VEGETATION
24184,BUILDING
24185,WEEDS AND VEGETATION
24186,BUILDING
24187,WEEDS AND VEGETATION
24188,WEEDS AND VEGETATION
24189,WEEDS AND VEGETATION
24190,ZONING
24191,CONDO/COOP CONVERSION
24192,ZONING
24193,ZONING
24194,VACANT BUILDING
24195,BUILDING
24196,
24197,BUILDING
24198,ZONING
24199,WEEDS AND VEGETATION
24200,ZONING
24201,VACANT BUILDING
24202,ZONING
24203,OTHER CONSTRUCTION
24204,
24205,
24206,
24207,ZONING
24208,BUILDING
24209,BUILDING
24210,WEEDS AND VEGETATION
24211,JUST CAUSE EVICTION
24212,BUILDING
24213,BUILDING
24214,VACANT BUILDING
24215,BUILDING
24216,WEEDS AND VEGETATION
24217,ZONING
24218,
24219,VACANT BUILDING
24220,VACANT BUILDING
24221,VACANT BUILDING
24222,VACANT BUILDING
24223,VACANT BUILDING
24224,VACANT BUILDING
24225,VACANT BUILDING
24226,BUILDING
24227,VACANT BUILDING
24228,BUILDING
24229,VACANT BUILDING
24230,VACANT BUILDING
24231,VACANT BUILDING
24232,VACANT BUILDING
24233,WEEDS AND VEGETATION
24234,WEEDS AND VEGETATION
24235,ZONING
24236,ZONING
24237,WEEDS AND VEGETATION
24238,ZONING
24239,WEEDS AND VEGETATION
24240,ZONING
24241,SIGNS
24242,
24243,BUILDING
24244,ZONING
24245,SIGNS
24246,WEEDS AND VEGETATION
24247,HOUSING
24248,SIGNS
24249,WEEDS AND VEGETATION
24250,ZONING
24251,SIGNS
24252,SIGNS
24253,WEEDS AND VEGETATION
24254,BUILDING
24255,BUILDING
24256,BUILDING
24257,SITE
24258,WEEDS AND VEGETATION
24259,VACANT BUILDING
24260,WEEDS AND VEGETATION
24261,SITE
24262,WEEDS AND VEGETATION
24263,WEEDS AND VEGETATION
24264,ZONING
24265,CONDO/COOP CONVERSION
24266,ZONING
24267,ZONING
24268,ZONING
24269,ZONING
24270,HOUSING
24271,SITE
24272,ZONING
24273,ZONING
24274,ZONING
24275,ZONING
24276,WEEDS AND VEGETATION
24277,
24278,WEEDS AND VEGETATION
24279,ZONING
24280,WEEDS AND VEGETATION
24281,VACANT BUILDING
24282,
24283,WEEDS AND VEGETATION
24284,VACANT BUILDING
24285,ZONING
24286,VACANT BUILDING
24287,WEEDS AND VEGETATION
24288,WEEDS AND VEGETATION
24289,WEEDS AND VEGETATION
24290,WEEDS AND VEGETATION
24291,WEEDS AND VEGETATION
24292,WEEDS AND VEGETATION
24293,WEEDS AND VEGETATION
24294,WEEDS AND VEGETATION
24295,WEEDS AND VEGETATION
24296,ZONING
24297,WEEDS AND VEGETATION
24298,WEEDS AND VEGETATION
24299,WEEDS AND VEGETATION
24300,WEEDS AND VEGETATION
24301,JUST CAUSE EVICTION
24302,WEEDS AND VEGETATION
24303,WEEDS AND VEGETATION
24304,
24305,WEEDS AND VEGETATION
24306,WEEDS AND VEGETATION
24307,ZONING
24308,WEEDS AND VEGETATION
24309,ZONING
24310,ZONING
24311,WEEDS AND VEGETATION
24312,WEEDS AND VEGETATION
24313,WEEDS AND VEGETATION
24314,
24315,ZONING
24316,WEEDS AND VEGETATION
24317,ZONING
24318,VACANT BUILDING
24319,BUILDING
24320,ZONING
24321,ZONING
24322,ZONING
24323,WEEDS AND VEGETATION
24324,ZONING
24325,ZONING
24326,WEEDS AND VEGETATION
24327,ZONING
24328,ZONING
24329,VACANT BUILDING
24330,VACANT BUILDING
24331,VACANT BUILDING
24332,ZONING
24333,ZONING
24334,ZONING
24335,VACANT BUILDING
24336,WEEDS AND VEGETATION
24337,WEEDS AND VEGETATION
24338,ZONING
24339,SITE
24340,WEEDS AND VEGETATION
24341,ZONING
24342,HOUSING
24343,ZONING
24344,ZONING
24345,HOUSING
24346,JUST CAUSE EVICTION
24347,ZONING
24348,VACANT BUILDING
24349,ZONING
24350,BUILDING
24351,BUILDING
24352,ZONING
24353,HOUSING
24354,WEEDS AND VEGETATION
24355,WEEDS AND VEGETATION
24356,CONDO/COOP CONVERSION
24357,VACANT BUILDING
