id,address 
8482,1701 STURGUS AVE S
8483,7020 RAINIER AVE S
8484,6210 22ND AVE NW
8485,9025 11TH AVE NW
8486,10301 GREENWOOD AVE N
8487,5335 8TH AVE NE
8488,1710 11TH AVE
8489,833 NW 53RD ST
8490,5510 37TH AVE NE
8491,5510 37TH AVE NE
8492,6507 40TH AVE NE
8493,917 NW 51ST ST
8494,2425 SW BARTON ST
8495,2905 S ESTELLE ST
8496,4732 UNIVERSITY VIEW PL NE
8497,2425 SW BARTON ST
8498,2425 SW BARTON ST
8499,1722 SUMMIT AVE
8500,13751 32ND AVE NE
8501,5229 16TH AVE NE
8502,14100 LINDEN AVE N
8503,830 NE 55TH ST
8504,1146 N 91ST ST
8505,3816 22ND AVE SW
8506,3820 22ND AVE SW
8507,12014 20TH AVE NE
8508,12014 20TH AVE NE
8509,600 GALER ST
8510,846 S DONOVAN ST
8511,305 19TH AVE
8512,7468 4TH AVE NE
8513,133 NE 60TH ST
8514,4704 S MEAD ST
8515,1168 EASTLAKE AVE E
8516,6908 FLORA AVE S
8517,6912 FLORA AVE S
8518,822 S HENDERSON ST
8519,7055 18TH AVE SW
8520,2815 SW GRAHAM ST
8521,2405 S SPENCER ST
8522,12014 20TH AVE NE
8523,619 WESTERN AVE
8524,3320 27TH AVE S
8525,8524 17TH AVE NW
8526,6915 ELLIS AVE S
8527,9050 15TH AVE SW
8528,9402 6TH AVE SW
8529,317 S LUCILE ST
8530,830 NE 55TH ST
8531,5616 KIRKWOOD PL N
8532,8701 14TH AVE S
8533,1533 NW 58TH ST
8534,11313 CORLISS AVE N
8535,12014 20TH AVE NE
8536,5018 3RD AVE NW
8537,10306 MERIDIAN AVE N
8538,1407 E ALDER ST
8539,2512 20TH AVE S
8540,9650 42ND AVE SW
8541,1800 S HANFORD ST
8542,9704 DIBBLE AVE NW
8543,7850 GREEN LAKE DR N
8544,9075 HOLMAN RD NW
8545,1536 NW 51ST ST
8546,1510 NW 63RD ST
8547,523 PINE ST
8548,7439 CORLISS AVE N
8549,11204 ROOSEVELT WAY NE
8550,2819 NE 113TH ST
8551,8827 36TH AVE S
8552,10028 35TH AVE NE
8553,5600 RENTON AVE S
8554,12710 AURORA AVE N
8555,11410 RENTON AVE S
8556,11832 31ST PL NE
8557,10022 35TH AVE NE
8558,5719 S BANGOR ST
8559,4333 SW TRENTON ST
8560,4453 40TH AVE SW
8561,9021 46TH AVE S
8562,4716 9TH AVE NE
8563,6549 40TH AVE NE
8564,7319 16TH AVE SW
8565,5433 25TH AVE SW
8566,4117 DELRIDGE WAY SW
8567,1771 19TH AVE S
8568,4120 GREENWOOD AVE N
8569,1765 19TH AVE S
8570,9075 HOLMAN RD NW
8571,8307 10TH AVE S
8572,7020 RAINIER AVE S
8573,117 NW 80TH ST
8574,2202 NW 60TH ST
8575,5819 SW HORTON ST
8576,5813 AIRPORT WAY S
8577,4426 S MORGAN ST
8578,4425 CORLISS AVE N
8579,4012 ASHWORTH AVE N
8580,1760 NW 56TH ST
8581,5043 11TH AVE NE
8582,2108 NE 85TH ST
8583,5422 44TH AVE SW
8584,10047 38TH AVE NE
8585,4425 CORLISS AVE N
8586,2166 N 122ND PL
8587,2430 NW 62ND ST
8588,1730 N 128TH ST
8589,1605 E PIKE ST
8590,4750 54TH AVE SW
8591,304 BELL ST
8592,918 14TH AVE
8593,12709 1ST AVE NW
8594,4328 SW TRENTON ST
8595,4328 SW TRENTON ST
8596,3022 SW ADMIRAL WAY
8597,8751 29TH AVE NW
8598,11350 EXETER AVE NE
8599,11307 CORLISS AVE N
8600,1234 23RD AVE E
8601,1203 NW NORCROSS WAY
8602,304 BELL ST
8603,3921 S HUDSON ST
8604,3200 E MADISON ST
8605,4432 39TH AVE S
8606,7310 RAINIER AVE S
8607,12550 17TH AVE NE
8608,5014 15TH AVE NE
8609,7756 15TH AVE NE
8610,5014 15TH AVE NE
8611,10015 WALLINGFORD AVE N
8612,2347 MINOR AVE E
8613,7439 CORLISS AVE N
8614,666 NE 42ND ST
8615,1624 N 45TH ST
8616,7754 SEWARD PARK AVE S
8617,3422 WALLINGFORD AVE N
8618,3848 22ND AVE SW
8619,2411 ALASKAN WAY
8620,1221 S KING ST
8621,7506 16TH AVE NW
8622,7506 16TH AVE NW
8623,906 N 80TH ST
8624,2615 25TH AVE S
8625,3233 NE 88TH ST
8626,219 1ST AVE N
8627,9722 60TH AVE S
8628,4204 S TRENTON ST
8629,4215 S TRENTON ST
8630,11616 53RD AVE S
8631,720 S ORCAS ST
8632,2016 14TH AVE S
8633,3016 E HOWELL ST
8634,4560 34TH AVE S
8635,4560 34TH AVE S
8636,3507 S HUDSON ST
8637,1308 S ANGELINE ST
8638,9422 24TH AVE SW
8639,1304 6TH AVE N
8640,8610 16TH AVE S
8641,5527 S LEO ST
8642,5116 9TH AVE NW
8643,5206 DELRIDGE WAY SW
8644,10011 WALLINGFORD AVE N
8645,3108 SW CLOVERDALE ST
8646,1113 NW 54TH ST
8647,1705 S STEVENS ST
8648,116 N 49TH ST
8649,740 N 92ND ST
8650,829 NE 70TH ST
8651,1221 S MAIN ST
8652,7765 HIGHLAND PARK WAY SW
8653,8439 30TH AVE SW
8654,9422 24TH AVE SW
8655,3604 S CHARLESTOWN ST
8656,7506 SUNNYSIDE AVE N
8657,6529 57TH AVE S
8658,1318 NE 65TH ST
8659,225 12TH AVE S
8660,7743 10TH AVE NW
8661,1322 NE 65TH ST
8662,6418 BROOKLYN AVE NE
8663,7330 15TH AVE NW
8664,6339 42ND AVE SW
8665,1911 41ST AVE SW
8666,5116 9TH AVE NW
8667,1410 N 53RD ST
8668,900 S JACKSON ST
8669,4257 9TH AVE NE
8670,1910 11TH AVE S
8671,358 NW 85TH ST
8672,5413 23RD AVE SW
8673,9522 3RD AVE NW
8674,4500 DELRIDGE WAY SW
8675,2904 MONTLAKE BLVD E
8676,4308 SW FRONTENAC ST
8677,4308 SW FRONTENAC ST
8678,6511 35TH AVE SW
8679,7536 RENTON AVE S
8680,545 28TH AVE
8681,3442 21ST AVE W
8682,1400 SW MYRTLE ST
8683,5265 18TH AVE SW
8684,10418 67TH AVE S
8685,10418 67TH AVE S
8686,4743 21ST AVE NE
8687,12056 GREENWOOD AVE N
8688,11532 4TH AVE NE
8689,205 20TH AVE E
8690,203 20TH AVE E
8691,201 20TH AVE E
8692,2132 5TH AVE
8693,12056 GREENWOOD AVE N
8694,2805 NE 133RD ST
8695,1924 E JOHN ST
8696,8500 14TH AVE SW
8697,1922 E JOHN ST
8698,901 N NORTHLAKE WAY
8699,11056 40TH AVE NE
8700,6924 42ND AVE S
8701,6842 52ND AVE NE
8702,1920 E JOHN ST
8703,6705 GREENWOOD AVE N
8704,4500 36TH AVE NE
8705,6828 BEACON AVE S
8706,13229 FRAZIER PL NW
8707,8601 13TH AVE SW
8708,8512 35TH AVE NE
8709,5630 S FOUNTAIN ST
8710,3243 NE 100TH ST
8711,1640 N 54TH ST
8712,5542 WALLINGFORD AVE N
8713,4120 NE 115TH ST
8714,3009 SW MYRTLE ST
8715,915 M L KING JR WAY S
8716,1008 N 109TH ST
8717,3950 S JUNEAU ST
8718,4418 1ST AVE NW
8719,9828 35TH AVE SW
8720,9820 35TH AVE SW
8721,8559 INTERLAKE AVE N
8722,4301 INTERLAKE AVE N
8723,4837 S FONTANELLE ST
8724,11039 EVANSTON AVE N
8725,342 NW 77TH ST
8726,2510 NE 65TH ST
8727,9233 EVANSTON AVE N
8728,418 NW MARKET ST
8729,5720 15TH AVE NE
8730,8500 14TH AVE SW
8731,6257 38TH AVE NE
8732,9443 7TH AVE SW
8733,927 N 75TH ST
8734,927 N 75TH ST
8735,1919 NW 77TH ST
8736,6901 DELRIDGE WAY SW
8737,2587 NOB HILL AVE N
8738,8012 24TH AVE NW
8739,1554 PARKSIDE DR E
8740,5527 S LEO ST
8741,206 20TH AVE
8742,4219 INTERLAKE AVE N
8743,1308 12TH AVE S
8744,9212 37TH AVE SW
8745,701 WESTLAKE AVE N
8746,4522 BROOKLYN AVE NE
8747,5717 SW HINDS ST
8748,5717 SW HINDS ST
8749,11518 EXETER AVE NE
8750,5720 15TH AVE NE
8751,2034 NW 64TH ST
8752,3959 FREMONT AVE N
8753,1701 SW AUSTIN ST
8754,1727 SUMMIT AVE
8755,3900 24TH AVE S
8756,14338 MERIDIAN AVE N
8757,1318 TERRY AVE
8758,6334 RAINIER AVE S
8759,10011 WALLINGFORD AVE N
8760,10011 WALLINGFORD AVE N
8761,1506 44TH AVE SW
8762,5527 S LEO ST
8763,11540 PINEHURST WAY NE
8764,4032 34TH AVE SW
8765,9203 12TH AVE SW
8766,5445 25TH AVE SW
8767,9212 37TH AVE SW
8768,1613 SW AUSTIN ST
8769,410 30TH AVE E
8770,315 N GREENWOOD CIR
8771,4062 RENTON AVE S
8772,2207 15TH AVE S
8773,6334 RAINIER AVE S
8774,4455 RENTON AVE S
8775,4223 GREENWOOD AVE N
8776,933 NW 97TH ST
8777,1105 14TH AVE
8778,2308 BOYER AVE E
8779,5009 S ROXBURY ST
8780,2473 AURORA AVE N
8781,25 W HIGHLAND DR
8782,9105 20TH AVE NE
8783,3250 22ND AVE W
8784,5527 S LEO ST
8785,6251 38TH AVE NE
8786,2209 1ST AVE
8787,1144 N 92ND ST
8788,5015 18TH AVE NE
8789,218 15TH AVE
8790,11701 35TH AVE NE
8791,2840 13TH AVE W
8792,1128 N 77TH ST
8793,6526 15TH AVE NE
8794,1215 NE 64TH ST
8795,3916 S PEARL ST
8796,3017 SW HINDS ST
8797,3502 W THURMAN ST
8798,3718 W LAWTON ST
8799,810 W BLAINE ST
8800,5424 DELRIDGE WAY SW
8801,4023 SW MYRTLE ST
8802,1128 N 77TH ST
8803,1205 THOMAS ST
8804,229 MINOR AVE N
8805,10011 WALLINGFORD AVE N
8806,2129 N 133RD ST
8807,815 NE 80TH ST
8808,8580 GREENWOOD AVE N
8809,6712 PHINNEY AVE N
8810,3423 33RD AVE W
8811,929 NW 49TH ST
8812,317 S LUCILE ST
8813,8920 BEACON AVE S
8814,1748 NW 61ST ST
8815,4331 5TH AVE NE
8816,1107 NW 58TH ST
8817,2017 N 77TH ST
8818,7003 20TH AVE NE
8819,322 17TH AVE E
8820,4758 19TH AVE NE
8821,5605 21ST AVE SW
8822,1611 5TH AVE N
8823,711 M L KING JR WAY
8824,2119 6TH AVE W
8825,3916 S PEARL ST
8826,3535 S BRANDON ST
8827,10231 33RD AVE SW
8828,2619 4TH AVE N
8829,2053 24TH AVE E
8830,2655 NW 86TH ST
8831,2727 FAIRVIEW AVE E
8832,2727 FAIRVIEW AVE E
8833,4307 FREMONT AVE N
8834,9454 24TH AVE SW
8835,8119 34TH AVE SW
8836,308 4TH AVE S
8837,2751 53RD AVE SW
8838,4424 39TH AVE S
8839,8132 13TH AVE SW
8840,404 NE 50TH ST
8841,1617 S LANE ST
8842,4307 FREMONT AVE N
8843,2813 31ST AVE W
8844,310 NE 45TH ST
8845,310 NE 45TH ST
8846,2112 SW HOLDEN ST
8847,3207 POINT PL SW
8848,4502 41ST AVE S
8849,311 NW 50TH ST
8850,9329 52ND AVE S
8851,11416 WOODLEY AVE S
8852,6503 48TH AVE S
8853,6228 48TH AVE S
8854,3627 27TH AVE S
8855,5121 S HAZEL ST
8856,5424 DELRIDGE WAY SW
8857,2410 53RD AVE SW
8858,7208 54TH AVE S
8859,2143 N NORTHLAKE WAY
8860,2143 N NORTHLAKE WAY
8861,2200 NE 88TH ST
8862,8833 DIBBLE AVE NW
8863,3728 S MYRTLE ST
8864,4105 LEARY WAY NW
8865,2200 NE 88TH ST
8866,8916 8TH AVE NE
8867,7318 20TH AVE NE
8868,11843 31ST PL NE
8869,4848 26TH AVE SW
8870,9210 22ND AVE SW
8871,615 20TH AVE
8872,4532 13TH AVE S
8873,5605 CORSON AVE S
8874,7208 54TH AVE S
8875,11207 MARINE VIEW DR SW
8876,14338 MERIDIAN AVE N
8877,4307 FREMONT AVE N
8878,3835 CALIFORNIA AVE SW
8879,4743 21ST AVE NE
8880,11345 SAND POINT WAY NE
8881,14200 LINDEN AVE N
8882,10508 PALATINE AVE N
8883,1321 MINOR AVE
8884,4736 25TH AVE SW
8885,7412 45TH AVE S
8886,5428 DELRIDGE WAY SW
8887,5603 42ND AVE SW
8888,1536 NW 51ST ST
8889,1411 SW MYRTLE ST
8890,4551 21ST AVE SW
8891,3048 22ND AVE W
8892,5408 20TH AVE NE
8893,7107 55TH AVE S
8894,5220 19TH AVE NE
8895,1503 18TH AVE
8896,2556 MAYFAIR AVE N
8897,1714 1ST AVE S
8898,3250 PORTAGE BAY PL E
8899,2008 FEDERAL AVE E
8900,1727 SUMMIT AVE
8901,2313 W NEWTON ST
8902,322 17TH AVE E
8903,2760 6TH PL S
8904,1519 3RD AVE
8905,722 N 84TH ST
8906,3867 50TH AVE NE
8907,4570 22ND AVE SW
8908,105 N 87TH ST
8909,4951 13TH AVE S
8910,7756 22ND AVE NW
8911,5146 S CRESTON ST
8912,7326 38TH AVE NE
8913,4345 32ND AVE W
8914,1615 E MARION ST
8915,2122 E JEFFERSON ST
8916,10547 2ND AVE NW
8917,9001 17TH AVE SW
8918,9431 25TH AVE SW
8919,2320 S JUNEAU ST
8920,3447 15TH AVE S
8921,4703 S JUNEAU ST
8922,2111 NE 62ND ST
8923,7745 58TH AVE NE
8924,1751 S SHELTON ST
8925,1750 16TH AVE S
8926,1751 19TH AVE S
8927,7107 30TH AVE SW
8928,1521 SUNSET AVE SW
8929,14338 MERIDIAN AVE N
8930,2039 NW 60TH ST
8931,14338 MERIDIAN AVE N
8932,8543 15TH AVE NW
8933,7512 ORIN CT N
8934,4328 SW TRENTON ST
8935,3039 ALKI AVE SW
8936,8307 10TH AVE S
8937,5605 CORSON AVE S
8938,2804 NW MARKET ST
8939,8826 34TH AVE SW
8940,4408 CORLISS AVE N
8941,521 HARVARD AVE E
8942,7049 12TH AVE NW
8943,5007 S FLETCHER ST
8944,1515 VALENTINE PL S
8945,1517 VALENTINE PL S
8946,1521 VALENTINE PL S
8947,1527 VALENTINE PL S
8948,339 16TH AVE E
8949,6016 5TH AVE NW
8950,510 NE 131ST PL
8951,4935 44TH AVE S
8952,1138 10TH AVE E
8953,1771 20TH AVE S
8954,7008 SEWARD PARK AVE S
8955,114 NE 94TH ST
8956,3025 SW AVALON WAY
8957,304 21ST AVE
8958,5903 25TH AVE S
8959,700 E PIKE ST
8960,12815 ASHWORTH AVE N
8961,4203 24TH AVE W
8962,9612 ROOSEVELT WAY NE
8963,317 N 134TH ST
8964,165 22ND AVE
8965,846 S DONOVAN ST
8966,8721 LAKE CITY WAY NE
8967,3321 E VALLEY ST
8968,6122 28TH AVE S
8969,5932 37TH AVE SW
8970,6000 17TH AVE SW
8971,8915 BEACON AVE S
8972,4116 PALATINE AVE N
8973,7401 RAINIER AVE S
8974,6526 15TH AVE NE
8975,8419 46TH AVE S
8976,4750 ROOSEVELT WAY NE
8977,8602 RAVENNA AVE NE
8978,11026 28TH AVE NE
8979,5130 S DIRECTOR ST
8980,11026 28TH AVE NE
8981,5235 45TH AVE SW
8982,11313 CORLISS AVE N
8983,8214 28TH AVE NE
8984,11313 CORLISS AVE N
8985,1811 17TH AVE
8986,2208 N 45TH ST
8987,933 NW 97TH ST
8988,3238 NE 87TH ST
8989,3004 SW BARTON ST
8990,2539 56TH AVE SW
8991,1438 NW 46TH ST
8992,4028 S HOLLY ST
8993,7620 15TH AVE NE
8994,2333 W NEWTON ST
8995,2423 EVERETT AVE E
8996,8712 HAMLET AVE S
8997,8320 WABASH AVE S
8998,5011 48TH AVE S
8999,4547 RENTON AVE S
9000,4307 5TH AVE NW
9001,9311 51ST AVE S
9002,4311 5TH AVE NW
9003,6300 EAST GREEN LAKE WAY N
9004,4221 S KENYON ST
9005,3200 1ST AVE S
9006,2027 13TH AVE S
9007,4426 LETITIA AVE S
9008,6215 S RYAN ST
9009,3016 E HOWELL ST
9010,1410 NE 125TH ST
9011,9418 45TH AVE SW
9012,6923 44TH AVE S
9013,1527 VALENTINE PL S
9014,1521 VALENTINE PL S
9015,9212 45TH AVE SW
9016,1517 VALENTINE PL S
9017,1515 VALENTINE PL S
9018,4210 S BATEMAN ST
9019,8300 WABASH AVE S
9020,6515 38TH AVE S
9021,9479 RAINIER AVE S
9022,3227 S EDMUNDS ST
9023,6046 CALIFORNIA AVE SW
9024,3528 SW 105TH ST
9025,4028 38TH AVE S
9026,5608 17TH AVE NE
9027,6212 45TH AVE NE
9028,1528 37TH AVE E
9029,3418 34TH AVE SW
9030,6526 15TH AVE NE
9031,1019 E PIKE ST
9032,9001 9TH AVE SW
9033,4745 UNIVERSITY WAY NE
9034,6535 24TH AVE SW
9035,2715 E JEFFERSON ST
9036,3430 CALIFORNIA AVE SW
9037,6526 15TH AVE NE
9038,1794 ALKI AVE SW
9039,1790 ALKI AVE SW
9040,8433 55TH AVE S
9041,3844 34TH AVE SW
9042,3844 34TH AVE SW
9043,5143 S DIRECTOR ST
9044,5247 CALIFORNIA AVE SW
9045,4030 MERIDIAN AVE N
9046,9805 35TH AVE SW
9047,516 36TH AVE E
9048,6515 16TH AVE SW
9049,2559 34TH AVE W
9050,4034 AURORA AVE N
9051,4030 AURORA AVE N
9052,4545 SAND POINT WAY NE
9053,2335 W NEWTON ST
9054,5247 CALIFORNIA AVE SW
9055,3500 28TH AVE W
9056,143 NW 85TH ST
9057,1019 E PIKE ST
9058,1501 LAKE WASHINGTON BLVD S
9059,1528 GRAND AVE
9060,3811 NE 87TH ST
9061,6052 52ND AVE NE
9062,14352 37TH AVE NE
9063,3207 21ST AVE W
9064,8353 13TH AVE NW
9065,1125 24TH AVE S
9066,3530 INTERLAKE AVE N
9067,11808 31ST PL NE
9068,4714 19TH AVE NE
9069,2118 NE 54TH ST
9070,5012 51ST AVE S
9071,2009 NE 102ND ST
9072,2001 NE 102ND ST
9073,4408 THACKERAY PL NE
9074,4408 THACKERAY PL NE
9075,11813 BEACON AVE S
9076,6611 38TH AVE S
9077,3539 NE 93RD ST
9078,4714 19TH AVE NE
9079,4129 STONE WAY N
9080,7538 14TH AVE NE
9081,11111 AURORA AVE N
9082,5613 41ST AVE SW
9083,5228 20TH AVE S
9084,4007 SW MARYLAND PL
9085,1415 NW 62ND ST
9086,3240 12TH AVE W
9087,12321 42ND AVE NE
9088,8620 9TH AVE SW
9089,800 JEFFERSON ST
9090,230 8TH AVE N
9091,4557 33RD AVE S
9092,213 S MAIN ST
9093,11302 MERIDIAN AVE N
9094,1104 NW 85TH ST
9095,5052 RENTON AVE S
9096,5056 RENTON AVE S
9097,9255 SPEAR PL S
9098,1525 E SPRUCE ST
9099,4568 33RD AVE S
9100,4568 33RD AVE S
9101,4547 15TH AVE S
9102,4414 S WEBSTER ST
9103,5411 20TH AVE S
9104,4507 S HOLLY ST
9105,1432 NW 62ND ST
9106,2207 12TH AVE S
9107,8433 55TH AVE S
9108,4412 CORLISS AVE N
9109,6709 25TH AVE NW
9110,510 BROADWAY
9111,6611 38TH AVE S
9112,814 E HIGHLAND DR
9113,3551 NE 88TH ST
9114,520 36TH AVE E
9115,6521 21ST AVE SW
9116,2306 HALLECK AVE SW
9117,2424 55TH AVE SW
9118,2414 55TH AVE SW
9119,1506 NW 57TH ST
9120,2411 NE 70TH ST
9121,7120 34TH AVE SW
9122,1114 AURORA AVE N
9123,11825 32ND AVE NE
9124,3225 60TH AVE SW
9125,1109 NW 87TH ST
9126,1602 26TH AVE
9127,172 S WASHINGTON ST
9128,7525 BAGLEY AVE N
9129,2623 NE UNIVERSITY VILLAGE ST
9130,5108 S DAWSON ST
9131,4550 S HENDERSON ST
9132,854 NW 92ND ST
9133,1633 17TH AVE
9134,2109 NW 95TH ST
9135,7429 RAINIER AVE S
9136,1520 NE 107TH ST
9137,219 22ND AVE S
9138,209 22ND AVE S
9139,4051 52ND AVE SW
9140,9014 45TH AVE SW
9141,1210 NE 41ST ST
9142,2406 E PINE ST
9143,706 NE 43RD ST
9144,1108 AURORA AVE N
9145,2556 14TH AVE W
9146,5033 37TH AVE S
9147,2701 S DELLA ST
9148,313 N 143RD ST
9149,4308 EVANSTON AVE N
9150,11203 LUTHER AVE S
9151,3534 INTERLAKE AVE N
9152,3642 INTERLAKE AVE N
9153,5033 40TH AVE SW
9154,1728 SUMMIT AVE
9155,555 S CLOVERDALE ST
9156,827 S CLOVERDALE ST
9157,748 S KENYON ST
9158,4051 52ND AVE SW
9159,6325 17TH AVE SW
9160,1811 E HOWELL ST
9161,933 NW 97TH ST
9162,1020 NE 125TH ST
9163,11203 LUTHER AVE S
9164,5339 S RUGGLES ST
9165,9040 3RD AVE SW
9166,2012 E YESLER WAY
9167,2112 5TH AVE W
9168,1301 26TH AVE S
9169,7810 5TH AVE NE
9170,8215 19TH AVE NE
9171,8541 15TH AVE NW
9172,8733 GREENWOOD AVE N
9173,2418 36TH AVE W
9174,10054 64TH AVE S
9175,7452 EAST GREEN LAKE DR N
9176,4443 S FRONTENAC ST
9177,3811 RENTON AVE S
9178,2123 W ELMORE ST
9179,2908 S JACKSON ST
9180,6901 M L KING JR WAY S
9181,2031 NW 60TH ST
9182,6357 36TH AVE SW
9183,902 23RD AVE E
9184,5151 S DIRECTOR ST
9185,1741 S SHELTON ST
9186,847 S SULLIVAN ST
9187,5513 16TH AVE S
9188,937 NW 59TH ST
9189,1501 NE 135TH ST
9190,8101 22ND AVE SW
9191,1206 NE 50TH ST
9192,7954 30TH AVE SW
9193,11521 8TH AVE NE
9194,1020 NE 95TH ST
9195,112 NE 92ND ST
9196,102 NE 92ND ST
9197,10231 37TH AVE SW
9198,10258 35TH AVE SW
9199,6530 15TH AVE NE
9200,3207 POINT PL SW
9201,7725 18TH AVE SW
9202,7954 30TH AVE SW
9203,1220 7TH AVE W
9204,7035 BEACH DR SW
9205,153 BOREN AVE
9206,1530 12TH AVE
9207,9110 2ND AVE NE
9208,3304 CLAREMONT AVE S
9209,9309 AURORA AVE N
9210,3634 LINDEN AVE N
9211,5313 SAND POINT WAY NE
9212,6340 4TH AVE NE
9213,405 22ND AVE
9214,731 S SULLIVAN ST
9215,4308 EVANSTON AVE N
9216,2200 12TH AVE W
9217,1446 E ROY ST
9218,1904 SW DAWSON ST
9219,2605 4TH AVE N
9220,4700 8TH AVE NE
9221,722 23RD AVE S
9222,5503 4TH AVE NW
9223,8552 16TH AVE NW
9224,4820 S KENYON ST
9225,5307 4TH AVE S
9226,8558 18TH AVE NW
9227,2612 S WASHINGTON ST
9228,2271 HARBOR AVE SW
9229,2603 BELVIDERE AVE SW
9230,2603 BELVIDERE AVE SW
9231,5018 25TH AVE SW
9232,4020 13TH AVE S
9233,2025 S ORCAS ST
9234,8825 16TH AVE SW
9235,1225 S CLOVERDALE ST
9236,1235 S DONOVAN ST
9237,3228 21ST AVE S
9238,446 COMSTOCK PL
9239,4051 52ND AVE SW
9240,5609 RENTON AVE S
9241,3450 45TH AVE SW
9242,2808 14TH AVE W
9243,4912 S WILLOW ST
9244,4719 5TH AVE NE
9245,4400 34TH AVE S
9246,3816 NE 86TH ST
9247,751 S CLOVERDALE ST
9248,2009 S NYE PL
9249,10824 44TH AVE SW
9250,6819 RAVENNA AVE NE
9251,5015 17TH AVE NE
9252,9411 12TH AVE NE
9253,4605 40TH AVE NE
9254,10024 21ST AVE NE
9255,2315 24TH AVE S
9256,10616 61ST AVE S
9257,14044 28TH AVE NE
9258,5521 S BANGOR ST
9259,2559 26TH AVE W
9260,1031 NE 88TH ST
9261,4234 S GRAHAM ST
9262,1138 18TH AVE E
9263,3016 13TH AVE S
9264,8218 CORLISS AVE N
9265,4234 S GRAHAM ST
9266,5302 NE 74TH ST
9267,9038 GREENWOOD AVE N
9268,2538 BEACON AVE S
9269,3808 CARR PL N
9270,3000 SW AVALON WAY
9271,115 23RD AVE
9272,2503 E NEWTON ST
9273,7719 EARL AVE NW
9274,5656 NE 55TH ST
9275,1528 1ST AVE
9276,1114 26TH AVE
9277,2272 GILMAN DR W
9278,218 N 39TH ST
9279,14040 AURORA AVE N
9280,751 S CLOVERDALE ST
9281,109 23RD AVE E
9282,122 18TH AVE E
9283,10535 23RD AVE NE
9284,701 15TH AVE
9285,8101 22ND AVE SW
9286,6209 50TH AVE NE
9287,6901 DELRIDGE WAY SW
9288,7468 4TH AVE NE
9289,8858 10TH AVE SW
9290,3800 CALIFORNIA AVE SW
9291,11035 23RD AVE NE
9292,12515 17TH AVE NE
9293,2120 CALIFORNIA AVE SW
9294,9928 31ST AVE SW
9295,3230 NW 64TH ST
9296,1822 NE 55TH ST
9297,9400 12TH AVE SW
9298,5202 18TH AVE SW
9299,4800 26TH AVE SW
9300,1806 NE 55TH ST
9301,10242 35TH AVE SW
9302,8403 24TH AVE SW
9303,10244 31ST AVE SW
9304,10244 31ST AVE SW
9305,9258 25TH AVE SW
9306,1401 E MADISON ST
9307,9601 50TH AVE SW
9308,5622 SEAVIEW AVE NW
9309,8800 38TH AVE S
9310,1526 11TH AVE S
9311,5000 22ND AVE NE
9312,6537 25TH AVE NE
9313,2727 NE 125TH ST
9314,2258 15TH AVE W
9315,901 NE 72ND ST
9316,4700 8TH AVE NE
9317,1317 BOREN AVE
9318,731 S SULLIVAN ST
9319,8815 35TH AVE NE
9320,2414 S LANDER ST
9321,12517 33RD AVE NE
9322,5503 4TH AVE NW
9323,1728 SUMMIT AVE
9324,1910 9TH AVE W
9325,9006 CORLISS AVE N
9326,1419 32ND AVE
9327,1502 THORNDYKE AVE W
9328,1814 E DENNY WAY
9329,7000 15TH AVE NW
9330,1012 NE 55TH ST
9331,1212 E JEFFERSON ST
9332,6353 17TH AVE SW
9333,6348 17TH AVE SW
9334,6500 57TH AVE NE
9335,8526 16TH AVE NW
9336,7443 4TH AVE NE
9337,2124 N 115TH ST
9338,12555 17TH AVE NE
9339,UNADDRESSABLE
9340,1400 WESTERN AVE
9341,2709 25TH AVE S
9342,2721 25TH AVE S
9343,762 HAYES ST
9344,2320 NW BLUE RIDGE DR
9345,710 SUMMIT AVE E
9346,529 NE 100TH ST
9347,2103 N 115TH ST
9348,2258 15TH AVE W
9349,4050 38TH AVE S
9350,6713 13TH AVE NW
9351,830 NE 86TH ST
9352,3220 15TH AVE W
9353,4563 33RD AVE S
9354,7315 JONES AVE NW
9355,7017 19TH AVE NW
9356,302 18TH AVE
9357,222 E HAMLIN ST
9358,1419 32ND AVE
9359,902 29TH AVE
9360,125 NW 135TH PL
9361,7315 S 115TH ST
9362,5234 19TH AVE SW
9363,9747 LAKE SHORE BLVD NE
9364,5503 4TH AVE NW
9365,8526 16TH AVE NW
9366,8526 16TH AVE NW
9367,2824 39TH AVE W
9368,4303 55TH AVE NE
9369,5031 39TH AVE NE
9370,525 W CROCKETT ST
9371,9824 LAKE CITY WAY NE
9372,8435 DALLAS AVE S
9373,8332 14TH AVE NW
9374,4615 SW OTHELLO ST
9375,8000 MERIDIAN AVE N
9376,2504 9TH AVE W
9377,3827 25TH AVE W
9378,1205 HARBOR AVE SW
9379,4119 PHINNEY AVE N
9380,3509 S LESCHI PL
9381,5665 11TH AVE NE
9382,4822 CALIFORNIA AVE SW
9383,8334 27TH AVE NW
9384,3603 WHITMAN AVE N
9385,500 TERRY AVE
9386,5455 DELRIDGE WAY SW
9387,6714 CARLETON AVE S
9388,2326 S ANGELINE ST
9389,2330 S ANGELINE ST
9390,210 26TH AVE E
9391,3825 SUNNYSIDE AVE N
9392,1320 NE 62ND ST
9393,8316 12TH AVE NW
9394,1509 NE 68TH ST
9395,4516 NE 54TH ST
9396,4528 NE 54TH ST
9397,6208 RAINIER AVE S
9398,4600 NE 54TH ST
9399,12323 33RD AVE NE
9400,12323 33RD AVE NE
